r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
7.8,0.0,1071644.0,6384572.8,140806.4,450296.0,5.6,0.0,8.8,23522.4,15697.0,28211.2,42.0,53.6,4.0,0.6,0.0
7.4,0.0,1071592.8,6550513.6,140808.0,442763.2,34.4,24.8,34.4,25767.2,16077.4,30121.0,49.6,45.0,5.0,0.8,0.0
6.2,0.0,1290047.2,295584.8,58136.0,361164.8,1634.4,114680.0,2056.8,130553.6,16259.2,21504.0,19.2,72.4,5.4,3.8,0.0
5.2,0.0,1070588.0,3194324.0,76865.6,390707.2,566.4,0.0,2314.4,25745.6,16557.6,32564.0,28.2,64.4,6.4,1.2,0.0
7.2,0.2,1088140.0,2841360.0,36756.0,270372.8,90.4,4564.8,18375.8,27233.6,15724.2,29208.8,27.0,65.6,6.2,1.4,0.0
5.0,0.2,1091696.0,3812969.6,94994.4,374544.8,76.0,0.0,1892.8,23484.0,16009.6,30889.4,26.2,63.4,9.0,1.4,0.0
6.2,0.2,1086336.0,4393080.0,126752.0,382229.6,77.6,0.0,94.4,23335.2,15989.0,33047.4,28.2,63.4,7.6,1.0,0.0
6.8,0.0,1086060.0,3347838.4,136777.6,393659.2,21.6,0.0,263.6,22225.6,16610.8,32142.8,26.0,65.6,7.4,1.2,0.0
5.6,0.4,1334129.6,2844011.2,140142.4,391319.2,226.4,123632.0,572.4,141889.6,16038.8,27512.2,23.6,66.6,8.0,1.8,0.0
5.4,0.6,1082399.2,4593754.4,141332.8,398639.2,16.8,0.0,20.0,23418.4,17511.8,34357.6,25.6,63.8,9.0,1.4,0.0
7.6,0.0,1081884.0,5194588.0,141932.8,399720.0,81.6,0.0,86.4,23300.0,16988.0,33972.0,25.6,66.0,7.4,1.0,0.0
6.0,0.6,1081716.8,4778212.8,142258.4,399209.6,23.2,0.0,35.2,23028.0,16618.6,32969.2,28.2,63.0,7.4,1.4,0.0
5.6,0.2,1080862.4,4743364.8,142506.4,398021.6,21.6,0.0,76.8,23088.0,16969.0,33905.8,28.2,63.2,7.2,1.4,0.0
5.8,0.4,1080499.2,4055324.0,142554.4,403909.6,2.4,0.0,24.0,22936.8,15691.8,31873.0,32.0,61.0,6.0,0.8,0.0
6.8,0.4,1080100.8,4134609.6,142579.2,401921.6,7.2,0.0,825.0,21662.4,15876.2,31146.2,29.6,61.4,8.2,1.2,0.0
7.6,0.2,1080004.8,4303901.6,142596.0,406121.6,3.2,0.0,17.6,24007.2,16848.4,33180.2,29.4,62.0,7.6,1.0,0.0
6.2,0.4,1079728.0,3929212.0,142608.8,409588.0,36.8,0.0,56.0,26499.2,16441.0,33012.2,31.6,61.2,6.4,0.4,0.0
6.4,0.0,1079294.4,4060025.6,142637.6,409372.8,16.0,0.0,17.6,24244.8,16885.0,33780.6,39.2,52.8,6.8,1.2,0.0
7.0,0.0,1078861.6,4336304.0,142659.2,407970.4,3.2,0.0,3.2,28026.4,16152.8,33528.0,34.2,60.8,5.0,0.2,0.0
7.2,0.0,1102908.0,4204596.8,142670.4,405068.8,1.6,23684.8,1.6,44737.6,17268.2,32808.4,35.0,56.0,6.8,2.4,0.0
8.6,0.4,1075710.4,5024572.8,142687.2,409549.6,9.6,0.0,35.2,25870.4,15139.2,31088.2,35.6,57.8,6.2,0.4,0.0
6.8,0.0,1075431.2,5218891.2,142711.2,409938.4,8.0,0.0,8.0,23019.2,15902.4,31716.4,36.0,55.6,7.6,1.2,0.0
7.8,0.0,1075030.4,5330465.6,142731.2,411606.4,90.4,0.0,90.4,22797.6,18039.0,34661.4,32.0,57.0,9.6,1.8,0.0
8.0,0.6,1074948.8,5445852.0,142740.8,405949.6,14.4,0.0,14.4,22453.6,16791.2,32468.6,32.8,58.6,7.8,1.0,0.0
6.6,0.2,1074758.4,5387520.0,142756.0,410642.4,4.0,0.0,4.8,24450.4,16925.2,34756.8,34.6,56.2,8.2,1.2,0.0
6.6,0.2,1288884.8,5818392.8,142769.6,409620.0,76.8,83576.8,76.8,103088.8,16625.8,30718.4,27.0,63.4,6.8,2.8,0.0
6.0,0.4,1074246.4,5684254.4,142788.8,411817.6,3.2,0.0,3.2,21504.8,15766.4,31087.4,39.2,53.2,6.4,1.0,0.0
7.2,0.2,1086020.0,5894090.4,142808.8,412840.8,15.2,12113.6,15.2,33418.4,17099.8,32394.2,34.2,55.2,8.4,2.2,0.0
6.4,0.4,1101176.0,6263758.4,142835.2,418575.2,4.0,26743.2,17.6,48186.4,17059.8,31725.6,34.0,57.6,7.0,1.6,0.0
7.4,0.2,1073208.0,6419302.4,142865.6,414974.4,8.0,0.0,22.0,22440.0,16623.6,32030.2,39.6,52.2,7.0,1.4,0.0
7.2,0.6,1073464.0,6621180.0,142878.4,418001.6,1.6,51.2,1.6,31503.2,18620.8,38157.8,44.2,47.2,7.2,1.2,0.0
6.2,1.0,1255000.0,1354749.6,36136.0,256569.6,8736.8,74320.0,23285.2,92431.2,16299.0,25031.0,16.0,76.6,4.0,3.2,0.0
5.2,0.2,1203652.8,1917592.8,13240.0,210392.0,38535.2,44876.8,46255.2,63781.6,17860.6,28257.0,18.6,69.6,5.8,5.8,0.0
6.8,0.2,1121232.8,3422220.8,82488.8,277660.0,251.2,1844.0,3177.2,26689.6,16801.6,32503.8,19.2,72.8,6.8,1.8,0.0
6.6,0.2,1116629.6,3759739.2,114147.2,307731.2,228.8,0.0,1055.0,26528.0,15741.8,31802.8,22.0,70.2,7.2,1.0,0.0
8.2,0.2,1105519.2,4519528.0,126827.2,329122.4,1767.2,0.0,3918.2,24357.6,15511.8,31030.8,26.2,65.6,6.8,1.4,0.0
6.8,0.2,1098812.0,2435611.2,131900.8,356483.2,135.2,0.0,533.8,24056.8,15386.4,30830.2,24.8,65.8,7.6,1.4,0.0
6.6,0.0,1097685.6,4195052.0,133908.8,361970.4,48.8,0.0,48.8,23130.4,15886.6,32263.6,23.4,67.0,8.2,1.4,0.0
6.4,0.0,1096200.8,4329352.8,134712.0,365312.8,18.4,0.0,43.2,25151.2,16562.8,33394.6,22.2,66.6,9.0,2.2,0.0
6.4,0.2,1095023.2,4862445.6,134972.0,363184.8,16.0,0.0,16.0,23449.6,15247.0,29788.6,26.2,64.8,8.0,1.6,0.0
6.6,0.2,1346259.2,3518498.4,135072.8,362896.0,24.0,118143.2,36.8,136716.8,14184.6,25287.6,20.4,68.2,8.2,2.8,0.0
7.2,0.2,1092775.2,4745123.2,135138.4,372533.6,88.8,0.0,836.8,25289.6,15890.8,32074.4,23.0,69.0,7.4,0.8,0.0
6.2,0.0,1092560.8,3938592.0,135210.4,375816.8,32.0,0.0,32.0,28072.8,17861.2,35279.4,26.8,63.4,8.4,1.4,0.0
10.4,1.0,1091071.2,3575816.0,135236.8,352095.2,32.8,0.0,58.4,1773.6,2179.6,3756.4,18.8,67.6,9.4,4.0,0.0
8.6,0.4,1090691.2,3937337.6,135240.0,350367.2,46.4,0.0,587.2,4610.4,3561.8,6537.0,21.8,65.2,9.6,3.2,0.0
5.2,0.0,1090261.6,4598720.8,135252.0,383049.6,22.4,0.0,22.4,23596.0,15443.6,29900.4,26.8,62.2,9.6,1.4,0.0
5.6,0.4,1089931.2,4125881.6,135272.0,387640.8,7.2,0.0,32.8,23324.8,16067.6,29752.6,31.0,56.6,10.6,2.0,0.0
6.2,0.0,1089749.6,3997473.6,135283.2,383774.4,15.2,0.0,16.8,20548.0,13373.6,26675.4,35.8,53.2,9.0,2.4,0.0
4.8,0.2,1089313.6,4326521.6,135288.0,383468.8,128.0,0.0,146.4,18398.4,14240.0,26965.4,32.0,56.6,9.8,1.8,0.0
4.6,0.4,1085386.4,5112210.4,135290.4,390592.0,1297.6,0.0,1334.4,21654.4,17385.0,33222.6,29.4,58.8,9.8,2.2,0.0
5.8,0.0,1084298.4,4896795.2,135820.8,416206.4,100.0,0.0,1064.8,25758.4,16926.0,35287.0,27.0,64.8,8.0,1.0,0.0
6.8,0.2,1684856.8,5073964.0,135831.2,420536.8,29.6,136135.2,124.8,156972.0,14946.2,27408.6,21.0,68.0,9.2,2.2,0.0
6.6,0.0,1072324.0,5439935.2,135842.4,420467.2,4.0,0.0,7.2,20954.4,15217.8,29091.4,28.6,59.8,9.8,2.0,0.0
6.6,0.4,1072068.0,5456941.6,136252.0,419180.8,8.8,0.0,59.2,18751.2,12888.0,24459.6,32.8,56.0,8.8,2.4,0.0
7.2,0.2,1071658.4,5562388.8,136264.0,420701.6,96.8,0.0,100.0,23254.4,16472.2,31580.4,33.4,55.0,9.2,2.0,0.0
6.0,0.0,1070640.0,5699229.6,136284.8,420962.4,11.2,0.0,11.2,25152.0,17084.0,33807.6,36.4,53.2,8.8,2.2,0.0
4.6,0.0,1069974.4,6094303.2,136289.6,422948.8,20.0,0.0,44.8,24934.4,16630.2,31792.8,28.8,60.2,10.2,1.0,0.0
5.8,0.0,1157849.6,6182954.4,136304.0,424627.2,0.0,97748.0,6.4,116320.8,15819.4,26998.2,22.2,63.8,10.8,3.0,0.0
7.0,0.0,1086266.4,6395104.0,136316.0,424298.4,11.2,57919.2,14.4,79425.6,16009.6,28231.2,26.4,59.8,10.4,3.2,0.0
6.2,0.0,1069772.0,6593604.8,136342.4,427460.0,8.0,47.2,8.8,29339.2,20245.6,39356.8,40.6,48.2,9.2,1.8,0.0
8.4,1.6,1113829.6,866181.6,87012.8,365140.0,76.0,40140.8,1453.8,62233.6,16737.4,28159.8,27.8,67.4,3.2,1.6,0.0
9.4,0.2,1085144.8,1677233.6,83754.4,326442.4,224.8,1598.4,1869.6,25830.4,15861.2,29128.8,31.4,63.4,4.2,0.8,0.0
7.0,1.0,1140646.4,2293918.4,72732.0,334384.8,391.2,0.0,2912.8,22939.2,15823.0,28299.2,32.0,62.0,5.2,1.0,0.0
8.6,0.2,1118350.4,1701275.2,86987.2,341285.6,412.0,0.0,4112.4,23883.2,15037.6,27236.6,34.0,61.2,4.4,0.8,0.0
7.8,0.0,1116302.4,2020316.0,121440.0,339739.2,211.2,0.0,265.6,25713.6,16565.6,30714.8,31.6,62.8,4.8,0.6,0.0
9.8,0.0,1114408.0,3523978.4,132108.0,332856.8,180.8,0.0,244.8,12712.0,8954.2,15499.6,36.2,60.4,2.4,0.8,0.0
10.0,0.2,1112667.2,3372498.4,134968.0,331160.8,33.6,0.0,718.8,13022.4,8754.4,15346.2,37.6,56.0,5.6,1.6,0.0
9.6,0.4,1102171.2,3754984.8,137593.6,346402.4,3711.2,0.0,4396.6,13385.6,8860.6,15549.4,35.6,60.6,3.0,1.0,0.0
9.0,0.4,1154181.6,2157643.2,139349.6,360507.2,6.4,37776.8,754.2,58756.0,15098.2,25909.6,32.6,61.8,4.8,1.0,0.0
8.4,0.2,1095552.0,3149951.2,139841.6,360054.4,13.6,0.0,32.0,18996.0,12517.6,22322.6,34.0,62.2,3.4,0.4,0.0
9.8,0.0,1095077.6,2901348.8,140220.8,366579.2,55.2,0.0,2126.8,14213.6,9267.2,16944.0,36.6,59.0,3.4,0.6,0.0
10.0,1.0,1092992.8,4357799.2,140380.0,381767.2,101.6,0.0,443.6,20117.6,13519.4,23912.2,37.0,59.2,3.6,0.2,0.0
9.4,0.6,1090879.2,4158619.2,140632.0,396492.8,876.8,0.0,1018.8,23605.6,14625.8,27040.8,34.2,61.0,4.2,0.8,0.0
8.8,0.6,1077050.4,4864032.0,140648.0,402055.2,71.2,0.0,86.4,23042.4,14674.2,26891.4,36.4,58.2,4.6,0.8,0.0
8.6,0.2,1076948.0,4459335.2,140688.8,396918.4,31.2,0.0,118.4,20976.0,13363.4,24336.2,37.8,58.8,3.2,0.4,0.0
9.2,0.2,1074568.8,5020003.2,140696.8,403727.2,9.6,0.0,12.0,20520.0,13396.4,23978.8,37.0,58.4,4.0,0.8,0.0
9.8,0.2,1074129.6,5409487.2,140705.6,406924.8,20.0,0.0,26.4,24868.0,14919.2,27949.8,37.2,58.0,4.4,0.2,0.0
9.4,0.8,1073814.4,5184591.2,140718.4,407927.2,4.0,0.0,4.0,24782.4,15961.6,29452.6,38.2,56.8,5.0,0.2,0.0
8.6,0.2,1073712.8,5050912.8,140776.8,405673.6,35.2,0.0,281.0,23462.4,15884.4,28959.2,37.8,58.0,3.8,0.4,0.0
8.0,0.0,1073269.6,5069494.4,141024.8,415321.6,28.8,0.0,813.4,23609.6,15744.2,27939.6,38.4,57.4,3.8,0.2,0.0
8.8,0.2,1072856.8,4906664.0,141128.0,417678.4,32.0,0.0,59.2,24878.4,14538.8,27835.8,40.4,53.4,5.4,0.8,0.0
8.0,0.0,1072912.0,5101359.2,141132.0,415127.2,8.0,0.0,9.6,22501.6,14373.2,26131.4,44.2,52.6,2.8,0.4,0.0
10.0,0.2,1072656.0,5569537.6,141144.0,421070.4,20.0,0.0,20.8,23641.6,14505.4,28137.8,43.2,52.2,4.4,0.6,0.0
8.2,0.2,1072400.0,5659638.4,141145.6,418489.6,64.0,0.0,64.0,22828.0,12783.4,24419.6,42.6,52.6,4.2,0.6,0.0
8.2,0.4,1072144.0,5706782.4,141151.2,416214.4,20.0,0.0,20.0,21866.4,14921.2,26739.0,46.4,49.6,3.6,0.6,0.0
8.4,0.2,1071990.4,6011291.2,141152.8,418320.8,14.4,0.0,42.4,25200.0,14011.6,27654.4,41.8,52.6,5.6,0.2,0.0
7.4,0.0,1071632.0,6122235.2,141172.0,420980.8,12.0,0.0,40.8,23019.2,15143.8,27739.4,46.8,49.4,3.4,0.0,0.0
8.0,0.2,1071376.0,6434642.4,141176.0,422826.4,11.2,0.0,20.8,19652.0,12339.4,22542.6,42.0,52.6,4.8,0.6,0.0
7.6,0.6,1069952.0,6589544.8,141180.0,419261.6,0.0,30.4,0.0,24282.4,15683.6,29523.8,49.8,45.0,5.0,0.6,0.0
8.0,0.0,1073349.6,1108056.8,113540.8,373884.8,24.8,3462.4,161.0,22164.8,13711.8,24118.4,29.8,62.8,6.0,1.4,0.0
8.2,1.0,1095711.2,1591136.0,58448.8,330674.4,24.0,4976.0,3260.0,29467.2,14484.4,28176.0,25.6,66.2,7.6,0.8,0.0
8.8,0.0,1146862.4,1489638.4,63704.8,315464.0,154.4,997.6,3208.8,21915.2,14371.2,25448.4,31.2,61.8,6.0,1.2,0.0
7.8,0.0,1150680.8,2036008.8,62265.6,302328.8,236.8,0.0,1224.4,20410.4,13812.8,24979.0,29.8,63.0,6.4,1.2,0.0
9.8,0.2,1142898.4,1881708.8,105117.6,341320.8,293.6,0.0,383.2,21163.2,14814.4,27361.2,33.2,59.4,7.0,1.0,0.0
7.8,0.4,1119244.0,3074720.0,122124.8,346907.2,3372.0,0.0,5014.4,22548.8,15611.6,29137.8,28.6,64.6,5.8,1.0,0.0
8.0,0.0,1099788.0,2805226.4,129560.8,372031.2,27.2,0.0,48.0,19826.4,13793.0,24816.8,34.6,59.2,5.4,1.2,0.0
7.0,0.6,1099532.0,4407236.0,132620.0,371633.6,16.8,0.0,24.8,22074.4,14715.6,27364.4,32.8,60.8,6.0,0.8,0.0
6.2,0.8,1096460.0,3664378.4,133943.2,385823.2,122.4,0.0,495.2,21996.0,14336.4,26426.2,32.2,61.8,5.2,0.8,0.0
8.6,0.2,1095436.0,3115196.0,134731.2,387372.0,21.6,0.0,22.4,19283.2,12055.0,22593.4,32.4,61.2,5.4,0.6,0.0
8.6,0.0,1095180.0,4471149.6,134899.2,394544.8,25.6,0.0,27.2,26576.0,16445.0,31258.2,33.0,60.0,6.4,0.6,0.0
7.6,0.0,1094668.0,4790092.8,134972.0,394532.0,79.2,0.0,79.2,23272.0,16113.4,29570.8,31.8,61.6,6.0,1.2,0.0
5.8,0.2,1094668.0,5048206.4,134991.2,390428.8,9.6,0.0,13.6,22611.2,14978.4,28014.6,33.8,59.6,5.8,1.2,0.0
9.2,0.0,1207109.6,3777856.0,135480.0,407517.6,131.2,66728.0,994.4,83535.2,12313.8,20776.8,33.0,61.0,4.8,1.6,0.0
8.2,0.0,1083877.6,5653247.2,135491.2,410166.4,4.0,0.0,4.8,20393.6,13945.4,25421.4,34.4,59.8,5.2,0.8,0.0
7.4,0.8,1082317.6,5482710.4,135505.6,433121.6,57.6,0.0,77.6,18875.2,13621.0,26685.2,35.8,59.0,4.2,0.8,0.0
7.2,0.2,1082195.2,5107321.6,135526.4,424087.2,6.4,0.0,36.8,22946.4,14646.4,26748.0,32.2,61.0,5.8,1.0,0.0
5.8,0.0,1081883.2,4994757.6,135532.0,436005.6,5.6,0.0,8.0,22925.6,16310.8,29225.2,35.0,59.0,5.4,0.8,0.0
8.2,0.2,1081489.6,5226400.8,135536.0,438253.6,15.2,0.0,20.0,21064.8,13373.6,25233.2,34.0,59.6,5.8,0.8,0.0
7.4,0.0,1076717.6,5324768.8,135548.0,434247.2,103.2,0.0,103.2,22317.6,14445.6,26688.8,34.6,58.0,6.2,0.8,0.0
7.6,0.0,1076566.4,5169675.2,135548.0,436524.8,0.0,0.0,28.8,25571.2,15225.0,29788.6,38.8,54.0,7.0,0.8,0.0
7.2,0.2,1681756.0,5079340.8,135548.0,433293.6,11.2,151518.4,28.8,169927.2,13398.4,21861.6,32.6,60.0,5.6,1.8,0.0
8.6,0.2,1069034.4,5659933.6,135557.6,439184.0,116.8,0.0,117.6,21614.4,13909.0,26785.2,37.8,56.2,5.4,0.6,0.0
6.6,0.8,1068984.0,5590408.0,135564.0,441234.4,0.8,0.0,2.4,25433.6,16454.4,30787.4,38.8,55.0,5.6,0.8,0.0
6.8,0.2,1068728.0,5663248.8,135572.8,440540.8,3.2,0.0,4.8,21799.2,16995.4,31503.4,41.0,51.8,6.4,1.0,0.0
7.0,0.4,1068204.8,5899328.8,135580.8,436451.2,20.0,0.0,20.8,25652.0,17914.8,32506.6,42.4,50.2,6.4,0.8,0.0
9.8,0.0,1067752.0,6204322.4,135586.4,434308.0,0.8,0.0,2.4,24122.4,16691.8,30308.0,40.4,53.2,5.8,1.0,0.0
7.6,1.0,1067752.0,6372087.2,135600.0,444307.2,7.2,0.0,12.0,26120.0,15860.8,30399.0,37.4,56.6,5.6,0.4,0.0
8.0,0.0,1067752.0,6576038.4,135605.6,437705.6,18.4,48.8,18.4,26192.8,17497.8,32743.0,48.6,43.4,6.8,1.0,0.0
10.4,0.6,1234147.2,187644.8,32460.8,286605.6,5442.4,92586.4,20210.6,107412.8,16470.6,22631.8,16.8,76.2,2.6,4.4,0.0
7.8,0.2,1329927.2,293768.8,31992.8,320068.8,7557.6,70111.2,15393.4,85463.2,15924.8,24240.6,23.6,65.0,5.0,6.6,0.0
8.0,0.0,1192591.2,1053800.0,42492.8,313649.6,1962.4,27276.8,11308.6,45133.6,14909.8,26438.2,25.8,66.4,5.8,2.0,0.0
7.0,0.8,1134248.0,3776477.6,93252.8,345314.4,1591.2,0.0,4479.2,23111.2,16340.0,33110.4,26.0,65.8,7.0,1.6,0.0
6.8,0.0,1125396.0,4680956.0,125671.2,356153.6,322.4,0.0,1523.0,24662.4,15938.0,32268.8,27.4,65.0,6.8,1.0,0.0
6.6,0.0,1124428.8,4119817.6,136840.0,356111.2,100.0,0.0,128.0,24275.2,15408.2,32278.2,26.6,67.0,6.0,0.4,0.0
8.2,0.2,1121527.2,4274340.0,140117.6,366767.2,71.2,0.0,97.6,21816.8,15784.0,31723.8,29.4,63.2,6.4,0.8,0.0
6.8,0.0,1120081.6,5126469.6,141191.2,365033.6,184.0,0.0,224.0,24645.6,15476.2,30599.4,26.4,66.8,6.6,0.8,0.0
7.0,0.0,1115819.2,4020068.0,141598.4,371142.4,3036.8,0.0,4661.6,23079.2,14710.0,29347.4,28.6,66.0,5.2,0.4,0.0
6.4,0.8,1103765.6,3836213.6,141725.6,371025.6,8.0,0.0,9.6,22690.4,17124.0,32730.4,28.4,61.6,8.4,1.6,0.0
7.6,0.0,1401562.4,3379375.2,141765.6,373685.6,31.2,138836.8,36.0,155037.6,14221.6,22754.2,25.2,66.0,7.0,2.0,0.0
6.8,0.0,1602900.0,2781211.2,141780.0,372479.2,6.4,165821.6,6.4,182300.0,13695.8,24035.8,27.0,64.2,6.6,2.4,0.0
6.4,0.4,1097158.4,5098501.6,141783.2,375443.2,59.2,0.0,59.2,20516.0,15824.8,30567.2,27.8,62.4,8.6,1.6,0.0
6.2,0.8,1362911.2,4052194.4,141797.6,373569.6,40.8,119650.4,41.6,133709.6,13336.8,21471.0,24.2,66.0,7.6,2.8,0.0
7.2,0.2,1095932.0,4215273.6,141815.2,373624.8,4.8,0.0,4.8,17004.8,13045.8,24744.6,33.0,57.8,8.0,1.2,0.0
7.6,0.0,1095333.6,4617218.4,141829.6,378310.4,121.6,0.0,252.8,23106.4,16626.8,32254.8,27.2,63.0,8.6,1.0,0.0
8.0,0.2,1095040.0,4226632.0,141836.0,382514.4,92.0,0.0,106.0,23562.4,17322.4,32688.6,30.4,59.4,9.4,1.0,0.0
7.4,0.2,1094672.8,4312171.2,141853.6,380196.0,3.2,0.0,12.8,22194.4,16268.0,32248.6,35.8,57.0,6.8,0.8,0.0
9.0,0.0,1082744.0,4431336.0,141925.6,400306.4,44.8,0.0,60.0,23335.2,15631.4,30421.8,32.2,59.6,7.4,0.8,0.0
6.2,0.6,1072449.6,4806017.6,142073.6,400000.0,14.4,8498.4,44.0,31228.8,15779.4,31048.4,31.0,59.6,8.2,1.2,0.0
6.8,0.6,1049658.4,5020684.0,142140.8,400526.4,48.0,0.0,1236.0,22204.0,14468.4,27207.8,38.6,54.2,7.0,0.8,0.0
7.0,0.2,1049412.0,5436563.2,142225.6,411814.4,42.4,0.0,67.2,23527.2,15619.2,29330.4,33.4,56.8,8.4,1.4,0.0
7.2,0.0,1049316.0,5525032.8,142232.8,411979.2,9.6,0.0,12.0,26580.8,17460.4,34175.6,34.4,55.2,8.8,1.6,0.0
6.8,0.4,1048878.4,5311754.4,142240.0,410938.4,3.2,0.0,10.4,24132.0,16583.8,32115.8,39.8,50.6,8.0,1.8,0.0
7.0,0.0,1048470.4,5548463.2,142248.0,412087.2,79.2,0.0,81.6,24790.4,16592.6,31743.4,41.2,48.6,8.4,2.0,0.0
6.4,0.6,1048422.4,5852155.2,142556.0,417330.4,0.0,0.0,0.0,26034.4,16408.2,32808.4,37.0,53.0,8.2,1.6,0.0
5.6,0.0,1048576.0,6215006.4,142564.0,410304.8,0.0,0.0,3.2,23707.2,16202.0,30374.0,36.0,56.2,6.8,1.2,0.0
6.6,0.8,1083505.6,6382751.2,142564.0,408991.2,11.2,44377.6,18.4,62930.4,14714.8,23733.2,33.8,55.4,7.8,3.0,0.0
6.0,0.2,1047987.2,6570412.8,142564.0,415012.0,63.2,39.2,72.8,24417.6,16982.2,31337.4,43.4,47.8,7.2,1.4,0.0
6.6,0.0,1252472.0,294115.2,51650.4,341304.8,448.8,116439.2,1723.2,126296.8,14580.8,18454.4,15.0,74.4,5.4,5.0,0.0
8.8,0.8,1280148.0,111676.0,22955.2,255426.4,34443.2,97610.4,51216.2,110040.8,16467.8,22856.8,9.2,77.8,4.2,9.2,0.0
5.8,0.2,1138104.8,3327481.6,28399.2,259021.6,1030.4,4601.6,8280.4,27800.8,16243.0,30936.8,18.2,72.4,7.4,2.4,0.0
6.6,0.2,1122741.6,4335709.6,94984.0,310636.8,284.0,0.0,1487.2,25128.0,15709.8,30727.0,19.8,71.2,7.6,1.4,0.0
6.4,0.0,1105692.0,3722312.8,122549.6,327460.8,1968.8,0.0,2002.4,23328.0,16093.2,31129.6,22.2,68.0,7.8,2.0,0.0
4.4,0.0,1103336.8,4087013.6,133806.4,333776.0,103.2,0.0,113.6,22932.8,16259.8,32263.6,26.0,63.2,9.2,1.8,0.0
6.6,1.0,1102415.2,4023308.0,138633.6,338976.8,40.0,0.0,1045.2,22208.8,15560.8,30739.2,23.6,68.0,6.8,1.8,0.0
6.4,1.4,1764592.0,3032381.6,140115.2,346222.4,190.4,187984.0,205.6,206596.0,14258.4,25494.2,18.4,70.4,8.4,2.8,0.0
6.4,0.6,1097336.8,5151687.2,141154.4,351779.2,2464.0,0.0,8422.2,22496.8,16131.6,33918.2,23.6,66.6,8.4,1.8,0.0
5.4,0.4,1093572.8,3992210.4,141615.2,379836.0,14.4,0.0,14.4,24364.8,15168.6,31218.8,25.0,66.0,8.0,1.4,0.0
6.4,0.0,1092156.0,3354035.2,141773.6,382598.4,14.4,0.0,15.2,21596.8,17054.2,32572.0,28.2,60.4,9.4,2.0,0.0
5.2,1.2,1594550.4,3043585.6,141812.8,381368.8,44.8,177773.6,69.6,196307.2,14894.6,24878.2,18.4,72.4,6.8,2.6,0.0
6.2,0.6,1084577.6,2963961.6,141843.2,385561.6,71.2,0.0,99.2,27062.4,14931.8,31098.8,34.0,57.4,7.8,1.0,0.0
6.6,1.0,1085056.0,3426870.4,141868.0,385520.8,15.2,0.0,36.0,22493.6,16964.2,34435.6,34.4,56.2,8.0,1.6,0.0
6.4,0.4,1674296.0,3795590.4,141888.0,382359.2,5.6,184485.6,5.6,204596.8,14521.4,27493.6,24.6,65.8,7.6,2.0,0.0
5.2,0.2,1082880.8,4239788.0,141900.8,384049.6,57.6,0.0,78.4,25767.2,16480.6,33175.4,35.4,56.0,7.4,1.2,0.0
7.4,0.2,1083172.0,4020896.8,142216.0,393330.4,16.0,0.0,18.4,25895.2,15955.8,33192.8,33.2,58.0,7.6,1.0,0.0
5.4,0.0,1082916.0,4558868.0,142250.4,387995.2,27.2,0.0,27.2,23715.2,15424.8,31047.0,35.4,57.2,6.0,1.6,0.0
5.6,0.2,1136261.6,4415516.0,142252.0,392386.4,6.4,40253.6,11.2,60484.8,15691.0,29709.2,30.8,62.2,5.4,1.6,0.0
6.8,0.0,1075668.0,4910400.0,142262.4,397323.2,8.0,0.0,81.2,25632.0,15314.0,31940.6,40.8,51.8,6.4,1.2,0.0
8.0,0.0,1075523.2,5224805.6,142268.0,391961.6,22.4,0.0,24.8,27484.8,15437.8,30878.4,35.4,58.6,5.6,0.8,0.0
5.6,0.0,1075422.4,5301046.4,142290.4,391961.6,6.4,0.0,8.8,24632.8,15624.8,31730.6,32.4,58.6,7.6,1.6,0.0
6.0,0.2,1073056.0,5448940.0,142300.0,401230.4,46.4,0.0,47.2,22662.4,15136.2,29629.2,36.6,54.6,7.2,1.4,0.0
6.4,0.2,1072800.0,5270581.6,142303.2,408348.8,0.0,0.0,0.8,23225.6,14770.8,29785.2,43.6,48.4,6.8,1.2,0.0
5.4,0.0,1072800.0,5683776.8,142309.6,402772.0,0.0,0.0,3.2,23210.4,15810.0,30785.6,42.4,49.4,6.6,1.4,0.0
6.8,0.0,1072748.8,6060467.2,142320.0,404933.6,26.4,0.0,40.0,23259.2,15195.2,30093.2,33.8,58.2,7.0,1.4,0.0
8.6,0.8,1101647.2,6194775.2,142325.6,408445.6,8.0,52428.8,10.4,71260.8,13978.8,24665.8,29.2,61.2,7.6,2.4,0.0
7.2,0.0,1071904.0,6369589.6,142332.0,404066.4,2.4,0.0,4.8,23993.6,15005.2,29746.4,31.2,58.4,8.8,1.4,0.0
5.4,0.4,1072160.8,6569301.6,142337.6,406288.8,0.0,54.4,0.8,25507.2,19965.2,40017.4,40.0,48.2,9.8,1.8,0.0
9.8,0.4,1085504.0,950865.6,92873.6,336157.6,25.6,13480.0,2058.6,32280.8,16129.6,27268.4,31.8,64.0,3.4,1.0,0.0
10.4,0.0,1132734.4,1811170.4,71602.4,364172.0,261.6,0.0,2612.0,23175.2,15677.2,27834.8,32.8,63.8,3.2,0.6,0.0
8.6,0.4,1128873.6,1697207.2,84116.0,331660.8,3052.8,879.2,11133.6,26346.4,15424.0,29724.2,31.4,65.0,3.0,0.8,0.0
