ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency(ms)
0.97,7.7,27.63,23391.232,342.364,1.32,364.44,7.9,7.2,1.0,1131905.6,6192089.6,140616.0,425379.2,2.4,95418.4,6.4,113896.8,16939.2,28883.6,22.4,65.0,9.8,3.0,0.0,4.222765103192397
0.92,8.135,34.684,18887.68,257.455,1.83,426.369,6.92,5.8,0.2,1054108.0,6331036.8,140622.4,428038.4,30.4,0.0,30.4,25201.6,15875.2,32232.0,35.0,56.8,7.6,0.6,0.0,4.203110891505345
0.26,9.444,27.859,932.937,120.067,4.19,176.53,12.82,5.6,0.0,1054104.8,6565897.6,140641.6,429214.4,1.6,61.6,1.6,27332.8,19364.8,38239.2,40.2,50.0,8.8,1.4,0.0,3.295703665642636
0.7,6.057,25.166,40338.432,223.888,1.91,287.958,12.45,9.8,0.4,1105312.0,946944.8,135464.8,379735.2,6.4,45514.4,1132.8,63821.6,15760.4,25761.2,29.8,66.4,2.8,1.2,0.0,8.110978474488128
0.68,6.409,24.371,46010.368,210.109,2.03,270.354,13.49,9.4,0.0,1067980.0,1731155.2,96480.0,342324.8,858.4,962.4,3976.2,20216.8,15263.0,27555.4,32.8,63.0,3.8,0.6,0.0,8.949054158035938
0.77,7.288,19.284,39138.304,255.042,1.81,332.071,12.34,9.6,0.4,1112695.2,3651467.2,67756.0,354849.6,536.0,0.0,7551.6,21458.4,15900.4,28738.6,34.8,61.8,3.2,0.6,0.0,6.490005071147663
0.75,7.313,19.192,34082.816,238.764,1.78,311.175,13.12,9.4,0.8,1102763.2,1730444.0,114762.4,337205.6,207.2,948.0,631.8,23730.4,15280.6,29205.2,33.8,61.8,4.2,0.6,0.0,7.350948803565081
0.79,6.777,18.019,29594.624,231.512,1.94,301.752,12.44,9.4,0.4,1101198.4,3156836.0,125842.4,355369.6,790.4,0.0,2415.6,19177.6,14547.6,26598.6,35.8,58.2,5.2,1.0,0.0,8.016227082135206
0.75,7.414,15.458,40203.264,235.472,1.86,304.374,13.65,9.4,0.4,1094900.8,2600128.8,131263.2,377734.4,184.8,0.0,2304.2,20776.0,16878.2,29615.4,33.6,61.4,4.4,0.8,0.0,7.007765714253221
0.76,7.7,17.028,38480.896,245.21,1.89,315.415,13.32,8.6,0.2,1090715.2,3144368.0,133252.0,384802.4,212.8,0.0,247.2,21356.0,16690.6,30820.2,35.4,59.6,4.2,1.0,0.0,6.679190559217288
0.75,7.653,13.778,34563.072,242.068,2.01,311.674,13.24,7.6,0.0,1089896.0,4195208.8,133772.8,392672.0,17.6,0.0,1205.4,20894.4,16870.4,30307.6,36.8,59.2,3.6,0.8,0.0,5.52252558519214
0.74,7.361,20.066,39762.944,230.555,1.88,300.105,13.62,9.6,0.0,1089281.6,4055111.2,134031.2,401057.6,40.0,0.0,54.4,22160.8,16053.2,29343.4,36.8,59.2,3.4,0.8,0.0,7.324818285500131
0.72,6.467,21.694,26885.12,201.953,1.87,262.838,12.97,8.2,0.0,1088872.0,4177205.6,134170.4,402869.6,108.0,0.0,128.8,19083.2,13175.4,25945.6,35.8,60.4,3.4,0.6,0.0,8.368773833333448
0.76,7.673,16.196,34244.608,244.914,1.9,316.127,12.71,7.2,0.2,1088360.0,4265048.8,134228.8,404908.8,409.6,0.0,1405.6,21676.0,16916.8,30539.2,36.0,59.4,4.4,0.8,0.0,6.401984134376876
0.76,8.016,17.822,32887.808,246.934,1.97,321.812,12.79,9.6,0.4,1084232.0,4807694.4,134277.6,404976.0,7.2,0.0,55.2,22824.0,17444.4,31873.8,34.6,60.8,4.0,0.6,0.0,5.624381425566169
0.77,7.765,19.309,30997.504,234.756,1.97,303.079,12.84,8.4,0.6,1084232.0,5260125.6,134296.8,406353.6,28.8,0.0,60.4,22600.8,16360.0,31531.0,37.0,59.4,3.2,0.2,0.0,6.113023689884416
0.76,6.072,27.806,17730.56,244.123,1.82,311.454,10.92,8.0,0.4,1325482.4,3862347.2,134317.6,410089.6,24.0,118112.8,33.6,134907.2,14298.0,23951.8,35.8,59.8,3.8,1.0,0.0,7.361929498466791
0.76,7.258,21.309,33380.352,228.77,1.84,292.092,12.85,8.6,0.0,1081566.4,5173369.6,134360.0,406871.2,14.4,0.0,14.4,21376.8,15478.0,28425.6,37.4,57.6,4.6,0.8,0.0,7.338293627196667
0.74,7.64,21.342,36211.712,215.421,2.05,290.142,12.83,8.6,0.0,1081080.0,5179354.4,134390.4,409960.8,24.0,0.0,52.0,22103.2,16349.0,30852.8,37.8,57.8,4.0,0.6,0.0,6.851977212088449
0.79,7.801,25.04,33755.136,218.708,2.12,342.936,11.23,6.6,0.6,1080732.0,4888541.6,134414.4,412385.6,5.6,0.0,5.6,22912.0,16202.4,30378.6,39.0,56.0,4.6,0.6,0.0,6.041580444628488
0.9,7.673,20.145,27458.56,206.22,2.24,447.185,8.2,8.4,0.0,1080312.8,4484855.2,134440.0,410688.8,95.2,0.0,117.6,22384.0,16339.2,30642.4,39.6,57.4,3.2,0.0,0.0,6.113569022681708
0.9,7.229,21.262,25608.192,198.78,2.15,421.505,8.19,9.4,0.4,1080234.4,4761939.2,134444.0,409431.2,4.8,0.0,4.8,20935.2,15868.4,29074.6,41.2,54.6,3.8,1.0,0.0,7.550948212669238
0.95,7.192,23.501,21018.624,221.886,1.97,462.864,7.53,9.2,0.2,1079101.6,4735828.8,134448.0,411184.8,67.2,0.0,67.2,21004.8,16690.0,30034.0,43.8,53.0,2.8,0.2,0.0,6.883370493530133
0.92,6.953,26.561,17958.912,215.379,2.05,436.077,7.71,9.4,0.0,1095010.4,4860586.4,134488.0,424572.0,12.0,16404.0,65.6,37082.4,15881.6,28010.8,44.0,51.2,3.8,1.0,0.0,7.322855984292379
0.98,7.528,22.895,22729.728,251.718,1.82,448.184,8.05,10.0,0.2,1069252.0,5545080.0,134516.0,420444.8,2.4,0.0,2.4,22996.8,16034.4,30177.0,43.6,52.4,3.6,0.4,0.0,6.392706129739831
0.98,7.503,24.19,19422.208,248.824,1.82,426.017,8.04,8.8,0.4,1068740.0,5592600.0,134644.0,427968.8,12.0,0.0,12.8,26961.6,16217.6,29746.4,41.6,55.6,2.8,0.2,0.0,6.392452508401769
1.09,7.694,16.614,14801.92,283.031,1.59,533.6,6.42,8.6,0.0,1067736.0,5674276.8,134869.6,426366.4,51.2,0.0,802.4,25206.4,16683.8,31178.0,43.4,53.6,2.8,0.4,0.0,5.955538186203048
0.87,5.158,30.76,7497.728,204.629,1.8,332.329,7.65,11.6,0.6,1178077.6,5669540.0,134931.2,424426.4,5813.6,68628.8,5866.0,84915.2,12816.8,21209.2,40.2,57.2,2.2,0.8,0.0,11.172297724576412
0.96,5.949,23.389,9972.736,223.877,1.74,411.357,6.86,10.0,0.2,1186313.6,5936867.2,134936.0,424544.8,38.4,55099.2,40.8,74240.8,12042.0,21268.4,39.8,56.2,3.6,0.6,0.0,8.45756281918632
1.11,7.751,18.609,18115.584,344.796,1.27,492.048,7.08,7.8,0.0,1037028.0,6187757.6,134943.2,426676.8,6.4,0.0,16.0,25618.4,15980.2,30401.8,44.0,51.8,3.6,0.6,0.0,7.127358995634935
1.03,7.025,21.937,17386.496,304.97,1.39,378.533,8.41,8.4,0.0,1036596.0,6314739.2,134950.4,430498.4,326.4,0.0,980.4,24316.8,15370.6,28127.6,43.4,51.2,4.8,1.0,0.0,7.360950734750059
0.57,7.595,25.913,1250.304,183.433,2.4,241.026,12.23,8.2,0.0,1036596.0,6541344.8,134960.0,429034.4,18.4,36.0,18.4,25292.8,16200.0,29618.0,47.6,49.0,3.2,0.6,0.0,6.817778856716287
0.69,5.652,37.808,34458.624,217.567,2.05,280.823,11.41,7.6,0.2,1136218.4,457914.4,82078.4,313617.6,476.0,74421.6,6568.0,93428.0,15182.0,23053.2,26.4,68.6,3.6,1.4,0.0,9.568668438487077
0.66,6.203,41.135,32826.368,213.281,2.02,286.436,12.17,9.6,0.8,1275751.2,604248.0,24824.0,290283.2,8834.4,33994.4,20709.0,54375.2,15580.6,25065.4,29.8,65.0,3.8,1.4,0.0,7.162568115052723
0.73,7.347,24.4,37642.24,217.673,1.96,287.129,13.02,7.4,0.4,1163978.4,3701054.4,84121.6,337504.8,296.0,0.0,2915.2,24610.4,15497.6,28881.2,31.2,62.2,5.4,1.2,0.0,6.050062661219124
0.74,7.485,27.65,33520.64,246.503,1.81,325.388,12.27,9.2,0.0,1139339.2,2444814.4,119951.2,364977.6,2993.6,616.8,4880.0,26337.6,15748.6,29319.6,29.8,64.8,4.8,0.6,0.0,6.000273936503643
0.74,7.93,25.5,37135.36,237.087,1.91,310.497,12.88,6.4,0.2,1115420.8,3344350.4,132852.8,371854.4,33.6,0.0,35.2,25843.2,17115.6,32238.0,31.4,60.6,7.2,1.0,0.0,5.6668561861159565
0.71,7.749,27.496,39592.96,227.51,2.07,297.939,13.46,8.4,0.2,1112604.8,3521322.4,136936.0,372747.2,178.4,0.0,366.0,25271.2,16657.8,30761.8,31.6,61.8,5.8,1.0,0.0,5.207517683557797
0.74,6.241,37.384,23106.56,232.023,1.85,297.591,11.65,7.2,0.8,1281681.6,2074252.8,138696.0,377956.0,44.0,84278.4,44.8,104861.6,14264.8,25217.8,32.6,61.8,4.6,1.2,0.0,6.854291915893555
0.71,6.356,28.652,22656.0,217.51,1.93,284.202,12.66,8.8,0.0,1148516.8,2104203.2,139346.4,381680.0,65.6,35592.8,391.0,57349.6,14480.0,26206.2,30.4,63.8,4.8,1.0,0.0,6.160797097577588
0.76,7.922,24.598,24673.28,237.785,1.85,308.469,12.7,6.6,0.4,1100523.2,3762242.4,139770.4,387423.2,1024.0,0.0,1906.4,23297.6,16794.4,32057.0,34.0,60.0,5.0,1.0,0.0,6.139867991483565
0.71,7.889,25.387,34626.56,223.091,2.07,293.591,13.35,7.0,0.4,1094288.8,4473706.4,140003.2,414004.0,419.2,0.0,1378.4,25345.6,16713.8,31022.4,33.4,60.4,5.6,1.0,0.0,4.998750543475052
0.77,7.961,24.445,19273.728,233.07,2.04,317.285,11.88,6.6,0.4,1093536.8,3813725.6,140064.0,416497.6,17.6,0.0,30.4,25414.4,16348.2,31375.6,33.2,61.4,5.0,0.6,0.0,5.092447454279119
0.71,6.006,21.769,18225.152,218.622,1.86,279.711,11.35,8.4,0.6,1287938.4,3580424.8,140100.8,417289.6,25.6,102766.4,50.4,121986.4,14315.4,24573.6,31.6,63.6,4.0,0.8,0.0,7.577388953201717
0.68,7.505,19.26,35524.608,200.887,2.22,257.616,14.03,7.0,0.2,1083992.8,5241913.6,140116.0,423243.2,37.6,0.0,63.2,23455.2,16056.6,29327.8,34.8,58.8,5.4,1.0,0.0,5.605289328857308
0.73,7.866,23.902,39285.76,200.923,2.32,310.408,11.81,6.2,0.4,1083494.4,4487869.6,140140.8,428956.8,16.0,0.0,16.0,24690.4,16787.4,30984.8,32.8,61.2,5.0,0.8,0.0,5.324919103414639
0.78,8.06,28.118,39275.52,209.53,2.18,368.432,10.14,8.6,0.0,1083220.8,4458712.0,140162.4,429752.0,103.2,0.0,152.4,26988.8,17055.6,32709.2,34.2,59.6,5.4,1.0,0.0,5.331725412416288
0.76,8.168,28.627,33003.52,189.472,2.61,354.294,10.05,7.6,0.0,1079827.2,4394756.8,140230.4,427872.0,1212.0,0.0,1212.8,24415.2,17438.8,32745.2,35.4,59.2,4.6,1.0,0.0,4.660976248247257
0.8,7.49,24.464,33641.472,190.44,2.27,353.19,9.79,8.8,0.4,1077013.6,4741824.8,140697.6,435157.6,4.0,0.0,30.4,25097.6,15627.6,29510.6,36.0,58.0,5.2,1.0,0.0,6.208532592031033
0.84,7.441,22.772,28706.816,177.478,2.37,388.613,8.52,7.0,0.0,1076745.6,4664986.4,140715.2,442160.0,19.2,0.0,19.2,21433.6,15803.2,29260.4,35.2,59.2,5.2,0.8,0.0,5.986063154070051
0.92,7.819,18.156,22994.944,198.878,2.28,459.202,7.15,7.0,0.0,1076600.0,4401838.4,140724.0,442237.6,20.8,0.0,1007.8,25400.8,15980.2,31095.4,38.6,55.6,5.4,0.6,0.0,5.458127812323948
0.92,8.06,23.804,26441.728,216.549,2.15,460.013,7.62,7.4,0.0,1076236.8,4828867.2,140734.4,443180.0,15.2,0.0,15.2,25841.6,17260.6,32611.8,37.4,57.0,5.2,0.8,0.0,5.34006321068966
0.95,7.814,24.428,22934.528,232.868,2.04,447.223,7.5,8.8,0.2,1075871.2,5177063.2,140756.8,441876.0,9.6,0.0,18.4,23860.8,16345.6,31625.8,41.4,52.8,5.4,0.8,0.0,5.08766190466691
1.01,7.738,23.057,28610.56,259.551,1.74,467.568,7.41,7.6,0.6,1073844.0,5352837.6,140768.0,439028.0,42.4,0.0,42.4,24524.0,16673.2,31242.6,40.0,54.4,4.6,0.8,0.0,5.404513591044658
0.98,6.403,28.816,9765.888,252.614,1.75,449.649,6.59,8.6,0.4,1250298.4,5285082.4,140778.4,442828.8,21.6,89166.4,22.4,109624.8,14943.2,26208.6,37.2,56.6,5.2,1.2,0.0,6.074232171009377
1.2,7.762,21.554,15075.328,323.403,1.32,629.287,5.34,8.0,0.2,1073404.0,5505882.4,140788.0,440310.4,25.6,0.0,27.2,24820.8,16170.8,30928.6,43.6,50.8,5.2,0.8,0.0,6.0939113500759685
1.08,8.017,26.962,12024.832,296.783,1.6,553.339,6.03,6.6,0.2,1173220.8,5741976.0,140788.0,441130.4,11.2,40913.6,11.2,67363.2,15898.6,31329.2,38.6,55.0,6.0,0.6,0.0,5.117304196834157
1.22,7.696,20.15,10333.184,312.15,1.4,634.483,5.18,8.6,0.0,1072163.2,5792220.8,140792.0,441079.2,7.2,0.0,7.2,25221.6,16274.6,30647.4,47.0,47.2,5.4,0.6,0.0,5.693179799576676
1.11,7.79,24.44,21616.64,352.954,1.24,438.257,7.52,7.6,0.0,1071600.0,6228611.2,140804.0,440688.0,12.8,0.0,13.6,26016.8,16491.4,31047.0,40.0,54.0,5.8,0.4,0.0,5.880391130260392
1.08,7.039,21.499,16876.544,311.052,1.28,429.92,7.14,7.8,0.0,1071644.0,6384572.8,140806.4,450296.0,5.6,0.0,8.8,23522.4,15697.0,28211.2,42.0,53.6,4.0,0.6,0.0,6.842566460812785
0.48,7.425,27.582,1251.328,154.309,2.7,206.882,12.29,7.4,0.0,1071592.8,6550513.6,140808.0,442763.2,34.4,24.8,34.4,25767.2,16077.4,30121.0,49.6,45.0,5.0,0.8,0.0,6.344099145717721
0.6,5.398,50.524,34001.92,193.826,1.95,253.63,11.5,6.2,0.0,1290047.2,295584.8,58136.0,361164.8,1634.4,114680.0,2056.8,130553.6,16259.2,21504.0,19.2,72.4,5.4,3.8,0.0,7.182347417591575
0.62,8.15,33.805,60223.488,210.59,2.16,273.821,14.96,5.2,0.0,1070588.0,3194324.0,76865.6,390707.2,566.4,0.0,2314.4,25745.6,16557.6,32564.0,28.2,64.4,6.4,1.2,0.0,4.63124570743378
0.68,7.538,30.093,34463.744,228.165,2.14,296.096,12.23,7.2,0.2,1088140.0,2841360.0,36756.0,270372.8,90.4,4564.8,18375.8,27233.6,15724.2,29208.8,27.0,65.6,6.2,1.4,0.0,5.611118810883853
0.66,7.733,27.094,40431.616,209.594,2.08,277.116,13.34,5.0,0.2,1091696.0,3812969.6,94994.4,374544.8,76.0,0.0,1892.8,23484.0,16009.6,30889.4,26.2,63.4,9.0,1.4,0.0,4.791164740967674
0.66,8.318,19.196,45205.504,216.18,2.12,283.197,13.88,6.2,0.2,1086336.0,4393080.0,126752.0,382229.6,77.6,0.0,94.4,23335.2,15989.0,33047.4,28.2,63.4,7.6,1.0,0.0,4.714963381727506
0.69,8.097,14.532,34145.28,219.726,1.96,282.49,13.71,6.8,0.0,1086060.0,3347838.4,136777.6,393659.2,21.6,0.0,263.6,22225.6,16610.8,32142.8,26.0,65.6,7.4,1.2,0.0,5.040610909361716
0.66,6.864,24.563,29539.328,228.648,1.87,291.925,11.75,5.6,0.4,1334129.6,2844011.2,140142.4,391319.2,226.4,123632.0,572.4,141889.6,16038.8,27512.2,23.6,66.6,8.0,1.8,0.0,5.630291011971488
0.66,8.697,17.483,48541.696,215.862,2.16,283.474,13.61,5.4,0.6,1082399.2,4593754.4,141332.8,398639.2,16.8,0.0,20.0,23418.4,17511.8,34357.6,25.6,63.8,9.0,1.4,0.0,4.289694658414585
0.64,8.59,21.02,42883.072,204.91,2.29,269.234,13.69,7.6,0.0,1081884.0,5194588.0,141932.8,399720.0,81.6,0.0,86.4,23300.0,16988.0,33972.0,25.6,66.0,7.4,1.0,0.0,4.390002868987701
0.66,8.308,24.234,40397.824,209.269,2.2,276.284,13.5,6.0,0.6,1081716.8,4778212.8,142258.4,399209.6,23.2,0.0,35.2,23028.0,16618.6,32969.2,28.2,63.0,7.4,1.4,0.0,4.346334389623651
0.62,8.582,25.77,49124.352,196.875,2.31,254.568,14.54,5.6,0.2,1080862.4,4743364.8,142506.4,398021.6,21.6,0.0,76.8,23088.0,16969.0,33905.8,28.2,63.2,7.2,1.4,0.0,4.581505187789964
0.77,8.161,28.566,48636.928,179.805,2.34,378.905,9.49,5.8,0.4,1080499.2,4055324.0,142554.4,403909.6,2.4,0.0,24.0,22936.8,15691.8,31873.0,32.0,61.0,6.0,0.8,0.0,5.112180929354695
0.74,7.856,32.674,41812.992,161.419,2.69,340.74,9.86,6.8,0.4,1080100.8,4134609.6,142579.2,401921.6,7.2,0.0,825.0,21662.4,15876.2,31146.2,29.6,61.4,8.2,1.2,0.0,4.922788522905121
0.77,8.293,30.023,42502.144,174.171,2.59,380.67,9.39,7.6,0.2,1080004.8,4303901.6,142596.0,406121.6,3.2,0.0,17.6,24007.2,16848.4,33180.2,29.4,62.0,7.6,1.0,0.0,4.473133051573341
0.91,8.318,33.176,33420.288,190.72,2.45,491.344,6.98,6.2,0.4,1079728.0,3929212.0,142608.8,409588.0,36.8,0.0,56.0,26499.2,16441.0,33012.2,31.6,61.2,6.4,0.4,0.0,4.321479419193941
1.05,8.577,37.692,17392.64,236.786,2.02,549.275,6.12,6.4,0.0,1079294.4,4060025.6,142637.6,409372.8,16.0,0.0,17.6,24244.8,16885.0,33780.6,39.2,52.8,6.8,1.2,0.0,4.127731329814719
0.96,8.387,46.207,30896.128,212.812,2.24,508.088,6.72,7.0,0.0,1078861.6,4336304.0,142659.2,407970.4,3.2,0.0,3.2,28026.4,16152.8,33528.0,34.2,60.8,5.0,0.2,0.0,4.24474566352342
0.91,7.822,41.462,26212.352,191.39,2.33,468.073,6.82,7.2,0.0,1102908.0,4204596.8,142670.4,405068.8,1.6,23684.8,1.6,44737.6,17268.2,32808.4,35.0,56.0,6.8,2.4,0.0,4.85920925387687
0.96,7.967,28.889,28967.936,213.561,2.13,464.836,6.94,8.6,0.4,1075710.4,5024572.8,142687.2,409549.6,9.6,0.0,35.2,25870.4,15139.2,31088.2,35.6,57.8,6.2,0.4,0.0,4.240319954792547
0.98,7.947,25.018,28959.744,215.38,1.95,438.625,7.16,6.8,0.0,1075431.2,5218891.2,142711.2,409938.4,8.0,0.0,8.0,23019.2,15902.4,31716.4,36.0,55.6,7.6,1.2,0.0,5.207461822364066
1.05,8.704,14.988,26183.68,248.389,1.73,504.336,6.29,7.8,0.0,1075030.4,5330465.6,142731.2,411606.4,90.4,0.0,90.4,22797.6,18039.0,34661.4,32.0,57.0,9.6,1.8,0.0,4.918905661294335
1.12,8.395,18.774,20669.44,285.469,1.56,577.304,5.49,8.0,0.6,1074948.8,5445852.0,142740.8,405949.6,14.4,0.0,14.4,22453.6,16791.2,32468.6,32.8,58.6,7.8,1.0,0.0,4.716502879193033
1.2,8.708,16.276,17585.152,317.554,1.36,643.054,4.98,6.6,0.2,1074758.4,5387520.0,142756.0,410642.4,4.0,0.0,4.8,24450.4,16925.2,34756.8,34.6,56.2,8.2,1.2,0.0,4.7685667552356215
0.83,7.733,28.132,23916.544,224.229,1.98,385.947,7.99,6.6,0.2,1288884.8,5818392.8,142769.6,409620.0,76.8,83576.8,76.8,103088.8,16625.8,30718.4,27.0,63.4,6.8,2.8,0.0,4.825487612910124
1.22,7.618,21.03,12445.696,293.027,1.36,624.242,4.56,6.0,0.4,1074246.4,5684254.4,142788.8,411817.6,3.2,0.0,3.2,21504.8,15766.4,31087.4,39.2,53.2,6.4,1.0,0.0,5.332011132902098
1.07,7.962,34.312,14822.4,272.713,1.6,547.791,5.57,7.2,0.2,1086020.0,5894090.4,142808.8,412840.8,15.2,12113.6,15.2,33418.4,17099.8,32394.2,34.2,55.2,8.4,2.2,0.0,5.007341367389084
1.02,8.053,33.773,21567.488,330.304,1.39,384.214,8.0,6.4,0.4,1101176.0,6263758.4,142835.2,418575.2,4.0,26743.2,17.6,48186.4,17059.8,31725.6,34.0,57.6,7.0,1.6,0.0,4.605133778854816
0.91,8.221,26.344,20131.84,270.051,1.7,437.833,7.37,7.4,0.2,1073208.0,6419302.4,142865.6,414974.4,8.0,0.0,22.0,22440.0,16623.6,32030.2,39.6,52.2,7.0,1.4,0.0,5.190988140668158
0.36,9.532,25.925,943.508,148.114,3.43,207.819,12.5,7.2,0.6,1073464.0,6621180.0,142878.4,418001.6,1.6,51.2,1.6,31503.2,18620.8,38157.8,44.2,47.2,7.2,1.2,0.0,3.709344355107537
0.58,6.691,47.195,30565.376,189.352,2.29,258.241,11.76,6.2,1.0,1255000.0,1354749.6,36136.0,256569.6,8736.8,74320.0,23285.2,92431.2,16299.0,25031.0,16.0,76.6,4.0,3.2,0.0,6.327403748588723
0.57,7.207,35.874,29799.424,177.771,2.33,244.932,13.2,5.2,0.2,1203652.8,1917592.8,13240.0,210392.0,38535.2,44876.8,46255.2,63781.6,17860.6,28257.0,18.6,69.6,5.8,5.8,0.0,6.446847085922029
0.63,8.196,38.833,46381.056,217.192,1.99,288.622,13.24,6.8,0.2,1121232.8,3422220.8,82488.8,277660.0,251.2,1844.0,3177.2,26689.6,16801.6,32503.8,19.2,72.8,6.8,1.8,0.0,4.426635411392718
0.56,8.01,33.155,54237.184,186.384,2.25,245.881,15.68,6.6,0.2,1116629.6,3759739.2,114147.2,307731.2,228.8,0.0,1055.0,26528.0,15741.8,31802.8,22.0,70.2,7.2,1.0,0.0,4.538139549734735
0.58,7.755,36.081,57402.368,192.118,2.46,253.936,15.52,8.2,0.2,1105519.2,4519528.0,126827.2,329122.4,1767.2,0.0,3918.2,24357.6,15511.8,31030.8,26.2,65.6,6.8,1.4,0.0,4.407678807482999
0.65,7.863,33.723,38552.576,180.663,2.34,293.514,12.2,6.8,0.2,1098812.0,2435611.2,131900.8,356483.2,135.2,0.0,533.8,24056.8,15386.4,30830.2,24.8,65.8,7.6,1.4,0.0,4.558485510863794
0.57,8.313,20.015,52122.624,174.11,2.44,247.822,14.6,6.6,0.0,1097685.6,4195052.0,133908.8,361970.4,48.8,0.0,48.8,23130.4,15886.6,32263.6,23.4,67.0,8.2,1.4,0.0,4.340612542802009
0.57,8.667,16.265,46516.224,184.442,2.43,245.307,14.93,6.4,0.0,1096200.8,4329352.8,134712.0,365312.8,18.4,0.0,43.2,25151.2,16562.8,33394.6,22.2,66.6,9.0,2.2,0.0,3.987872433995534
0.58,7.266,33.754,49841.152,177.669,2.21,232.756,14.15,6.4,0.2,1095023.2,4862445.6,134972.0,363184.8,16.0,0.0,16.0,23449.6,15247.0,29788.6,26.2,64.8,8.0,1.6,0.0,4.877221012037881
0.6,6.13,38.706,25252.864,189.756,2.14,248.959,11.41,6.6,0.2,1346259.2,3518498.4,135072.8,362896.0,24.0,118143.2,36.8,136716.8,14184.6,25287.6,20.4,68.2,8.2,2.8,0.0,5.183846969076963
0.61,8.228,40.484,50210.816,176.608,2.59,280.918,12.71,7.2,0.2,1092775.2,4745123.2,135138.4,372533.6,88.8,0.0,836.8,25289.6,15890.8,32074.4,23.0,69.0,7.4,0.8,0.0,3.925464725119414
0.73,8.966,17.839,48110.592,153.471,3.04,407.427,8.73,6.2,0.0,1092560.8,3938592.0,135210.4,375816.8,32.0,0.0,32.0,28072.8,17861.2,35279.4,26.8,63.4,8.4,1.4,0.0,3.756864072388998
0.47,1.536,22.0,20936.704,72.663,1.8,90.089,16.56,10.4,1.0,1091071.2,3575816.0,135236.8,352095.2,32.8,0.0,58.4,1773.6,2179.6,3756.4,18.8,67.6,9.4,4.0,0.0,22.395683758294407
0.51,2.029,20.309,17181.696,82.638,1.86,105.309,15.56,8.6,0.4,1090691.2,3937337.6,135240.0,350367.2,46.4,0.0,587.2,4610.4,3561.8,6537.0,21.8,65.2,9.6,3.2,0.0,15.775293425509805
0.64,7.376,13.234,37799.936,138.165,2.79,281.671,10.59,5.2,0.0,1090261.6,4598720.8,135252.0,383049.6,22.4,0.0,22.4,23596.0,15443.6,29900.4,26.8,62.2,9.6,1.4,0.0,5.2657238418900905
0.87,7.544,13.1,22949.888,148.742,2.62,426.879,6.38,5.6,0.4,1089931.2,4125881.6,135272.0,387640.8,7.2,0.0,32.8,23324.8,16067.6,29752.6,31.0,56.6,10.6,2.0,0.0,4.973793821216124
0.93,6.871,12.938,14675.968,142.391,2.4,421.524,5.58,6.2,0.0,1089749.6,3997473.6,135283.2,383774.4,15.2,0.0,16.8,20548.0,13373.6,26675.4,35.8,53.2,9.0,2.4,0.0,5.903529181269001
0.84,6.839,15.476,27470.848,129.742,2.79,388.41,6.71,4.8,0.2,1089313.6,4326521.6,135288.0,383468.8,128.0,0.0,146.4,18398.4,14240.0,26965.4,32.0,56.6,9.8,1.8,0.0,5.329562888026662
0.99,8.195,13.779,32338.944,210.262,1.94,445.98,6.65,4.6,0.4,1085386.4,5112210.4,135290.4,390592.0,1297.6,0.0,1334.4,21654.4,17385.0,33222.6,29.4,58.8,9.8,2.2,0.0,4.617340392067179
1.06,9.023,14.451,30196.736,249.608,1.78,525.532,5.83,5.8,0.0,1084298.4,4896795.2,135820.8,416206.4,100.0,0.0,1064.8,25758.4,16926.0,35287.0,27.0,64.8,8.0,1.0,0.0,4.0353826400808215
0.91,7.122,17.78,18910.208,235.708,1.74,422.393,6.3,6.8,0.2,1684856.8,5073964.0,135831.2,420536.8,29.6,136135.2,124.8,156972.0,14946.2,27408.6,21.0,68.0,9.2,2.2,0.0,4.85859330701287
1.01,6.946,15.279,20807.68,216.879,1.76,445.439,5.71,6.6,0.0,1072324.0,5439935.2,135842.4,420467.2,4.0,0.0,7.2,20954.4,15217.8,29091.4,28.6,59.8,9.8,2.0,0.0,5.312239205129808
1.01,5.904,15.026,20530.176,185.254,1.72,403.782,5.65,6.6,0.4,1072068.0,5456941.6,136252.0,419180.8,8.8,0.0,59.2,18751.2,12888.0,24459.6,32.8,56.0,8.8,2.4,0.0,6.766183381694165
1.23,8.102,12.482,15157.248,293.985,1.38,655.094,4.31,7.2,0.2,1071658.4,5562388.8,136264.0,420701.6,96.8,0.0,100.0,23254.4,16472.2,31580.4,33.4,55.0,9.2,2.0,0.0,4.464386118408112
1.26,8.33,13.823,18274.304,284.323,1.36,673.633,4.27,6.0,0.0,1070640.0,5699229.6,136284.8,420962.4,11.2,0.0,11.2,25152.0,17084.0,33807.6,36.4,53.2,8.8,2.2,0.0,4.660241984207806
1.14,8.139,13.695,26204.16,331.039,1.24,497.538,5.99,4.6,0.0,1069974.4,6094303.2,136289.6,422948.8,20.0,0.0,44.8,24934.4,16630.2,31792.8,28.8,60.2,10.2,1.0,0.0,4.4895773969786
