0.96
0.69
0.6
0.64
0.81
0.96
0.87
0.76
0.67
0.0
0.66
0.0
0.52
0.71
0.0
0.0
0.0
0.0
0.55
0.62
0.0
0.0
0.62
0.0
0.0
0.0
0.0
0.0
0.54
0.35
0.54
