ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency(ms)
1.01,12.816,51.136,23767.04,401.722,1.2,519.918,8.03,9.6,0.0,1284451.2,5860695.2,141220.8,523010.4,69.6,0.0,69.6,29403.2,22178.6,52319.2,24.4,71.0,4.2,0.8,0.0,0.302841
0.98,12.377,37.259,24986.624,417.323,1.22,465.887,8.67,6.6,0.0,1283976.0,6063188.0,141371.2,531706.4,5.6,0.0,8.0,28424.0,22922.4,49876.4,25.8,66.0,7.4,1.2,0.0,0.303834
0.77,10.867,27.567,20065.28,246.974,1.96,411.391,9.03,6.8,0.2,1284131.2,6249023.2,141386.4,532664.0,15.2,0.0,64.8,23900.0,21795.8,43994.8,29.2,65.6,4.4,1.0,0.0,0.398128
0.71,7.898,31.634,31171.584,260.299,1.75,339.881,11.77,11.8,0.4,1396370.4,328468.0,60811.2,343943.2,206.4,73562.4,7884.6,93370.4,18170.4,33409.2,29.6,66.6,2.6,1.0,0.0,0.828419
0.7,7.677,27.298,29390.848,252.355,1.77,332.725,11.73,9.4,0.6,1467363.2,435944.0,50129.6,320393.6,8780.0,79459.2,11434.4,100312.0,17554.2,29345.4,28.4,68.0,2.8,0.8,0.0,0.865672
0.75,9.958,21.053,25243.648,268.923,1.69,340.238,13.19,10.2,0.4,1326548.8,2869040.0,93292.0,356291.2,1202.4,0.0,2607.2,24914.4,18773.2,38097.4,32.8,63.2,3.8,0.2,0.0,0.697684
0.74,9.264,19.901,39249.92,271.555,1.61,351.198,13.2,11.4,0.0,1305732.0,2366441.6,122908.0,364186.4,106.4,0.0,156.0,26613.6,19158.8,36946.6,32.0,65.6,2.4,0.0,0.0,0.814348
0.75,9.971,24.613,33221.632,271.347,1.81,351.946,13.14,8.0,0.0,1303957.6,3539402.4,132547.2,366203.2,68.8,0.0,182.2,25807.2,19019.4,40849.2,31.6,63.8,4.4,0.4,0.0,0.626296
0.74,9.812,22.778,37578.752,269.58,1.82,352.385,13.45,11.2,0.2,1302349.6,3846764.8,135280.8,373050.4,270.4,0.0,458.0,27200.8,18451.6,39026.4,33.2,61.4,5.0,0.4,0.0,0.630715
0.72,10.66,18.611,24136.704,263.036,1.87,340.906,13.62,9.8,0.6,1301747.2,3280889.6,136255.2,382680.8,7.2,0.0,7.2,26182.4,19382.0,42219.8,31.2,65.2,3.0,0.6,0.0,0.584395
0.7,10.058,25.063,41245.696,247.497,1.93,317.238,14.25,9.4,0.2,1301387.2,4396163.2,136649.6,377240.8,25.6,0.0,25.6,27892.0,17816.2,41022.2,30.8,66.0,3.2,0.0,0.0,0.666472
0.73,9.751,20.987,32957.44,263.536,1.81,340.756,13.39,9.8,0.2,1301057.6,4731060.0,136851.2,378360.0,16.8,0.0,52.8,25700.8,19471.6,38603.0,33.6,64.0,2.2,0.0,0.0,0.646577
0.73,9.102,26.356,38019.072,272.632,1.84,353.61,13.34,9.4,0.0,1300433.6,4882828.0,136936.8,377739.2,165.6,0.0,236.6,25849.6,17508.6,35726.4,35.2,61.6,2.8,0.4,0.0,0.559907
0.71,10.7,19.739,31466.496,268.566,1.97,346.904,13.38,8.6,0.2,1299476.8,5265672.8,136955.2,386416.0,52.8,0.0,52.8,28347.2,20237.2,42937.0,28.4,68.2,3.2,0.0,0.0,0.525588
0.72,10.36,20.908,35529.728,257.669,1.86,328.363,13.76,9.8,0.4,1299125.6,5281715.2,136966.4,389584.0,27.2,0.0,33.6,25176.0,18655.0,41140.6,35.0,61.8,3.0,0.0,0.0,0.751715
0.73,8.117,21.027,18403.328,259.874,1.84,338.494,11.54,10.6,0.2,1493380.8,3892516.0,137806.4,413284.0,10.4,87723.2,10.4,108260.8,17954.4,33262.0,32.2,64.8,2.8,0.4,0.0,0.720851
0.71,10.893,15.436,35860.48,244.928,2.1,316.122,13.89,8.6,0.2,1289882.4,5142195.2,137994.4,418107.2,14.4,0.0,880.4,25915.2,19418.4,42870.6,31.8,66.6,1.2,0.2,0.0,0.73395
0.69,11.365,14.227,35823.616,239.317,2.12,331.446,13.61,8.8,0.4,1289409.6,4776480.8,138120.0,426665.6,24.8,0.0,24.8,26589.6,21410.6,44829.0,30.8,66.2,2.6,0.8,0.0,0.547442
0.71,9.76,20.374,19831.808,275.224,1.82,353.99,11.25,9.6,0.4,1780707.2,4362632.0,138136.0,428489.6,16.8,132256.8,18.4,155016.0,17855.0,36766.8,29.6,68.4,1.8,0.4,0.0,0.654296
0.77,8.857,29.774,15684.608,256.955,1.87,394.608,9.53,10.2,0.4,1759855.2,3819904.8,138304.8,432527.2,33.6,128048.8,91.2,146767.2,16461.0,36022.0,34.0,62.4,3.0,1.0,0.0,0.693542
0.84,8.137,28.019,12838.912,265.38,1.79,445.122,8.58,8.2,0.0,1811732.8,3941805.6,138328.0,429947.2,47.2,147710.4,47.2,169769.6,18191.6,31733.4,34.4,61.8,3.0,0.8,0.0,0.713695
0.83,8.882,26.311,13230.08,268.852,1.79,445.763,8.6,8.6,0.0,1712428.8,4160456.8,138329.6,436606.4,8.8,129108.0,114.2,147983.2,18471.4,37286.4,34.8,62.6,2.4,0.6,0.0,0.58301
0.96,9.299,29.392,27388.928,275.366,1.73,514.207,8.16,8.4,0.8,1256336.8,4823919.2,138351.2,439788.0,10.4,0.0,10.4,22939.2,17699.0,36870.8,39.8,57.4,2.6,0.6,0.0,0.636435
0.91,10.673,23.364,19523.584,262.641,2.01,487.353,8.69,8.6,0.4,1256028.8,5234261.6,138360.0,444228.0,12.8,0.0,16.0,22237.6,19226.8,41232.6,37.6,59.4,2.6,0.4,0.0,0.599071
0.97,10.936,19.694,21000.192,303.26,1.68,513.293,8.16,8.8,0.8,1255936.8,5467302.4,138360.0,449048.8,2.4,0.0,16.2,22012.0,19776.6,43202.4,34.4,63.2,2.6,0.2,0.0,0.573276
1.0,11.084,20.819,18396.16,309.203,1.52,524.783,7.85,11.2,0.0,1255137.6,5423468.8,138371.2,451425.6,0.0,0.0,0.0,27763.2,19432.4,45023.6,35.0,61.4,3.4,0.4,0.0,0.687374
1.01,10.142,19.86,16005.12,330.368,1.47,566.091,7.46,8.0,0.4,1255040.0,5440860.8,138377.6,455735.2,4.0,0.0,8.0,22802.4,20004.4,40088.6,38.6,57.6,3.4,0.4,0.0,0.60966
1.05,8.569,23.085,10830.848,333.473,1.31,567.531,6.78,9.4,0.2,1479171.2,5539352.8,138396.0,448632.8,5.6,87047.2,6.4,106941.6,17348.4,33726.8,38.2,58.4,3.2,0.8,0.0,0.768999
1.12,10.261,23.566,3253.248,323.294,1.44,645.777,6.17,8.0,0.0,1255452.0,5681008.8,138410.4,452601.6,0.8,0.0,0.8,21949.6,19713.4,41189.2,40.6,55.4,3.6,0.6,0.0,0.546527
0.95,9.193,26.609,11898.88,302.516,1.55,488.229,7.73,8.8,0.8,1302839.2,6093898.4,138415.2,458808.0,0.0,52428.8,0.0,72270.4,18622.6,35725.2,37.0,59.4,2.8,0.4,0.0,0.649769
0.98,9.747,24.817,16001.024,337.236,1.41,460.78,8.69,9.4,0.0,1255564.0,6282939.2,138436.8,465300.0,0.0,0.0,2.4,25324.8,20275.2,39419.2,33.2,63.0,3.4,0.2,0.0,0.667773
0.64,7.538,42.15,27991.04,242.189,2.01,324.36,10.39,12.4,1.8,1529776.8,163863.2,37772.8,298251.2,6505.6,129324.8,23507.0,146248.0,18937.6,31426.2,20.0,76.8,1.2,1.4,0.0,0.956622
0.66,9.049,37.026,27030.528,234.212,2.08,321.381,13.1,11.6,0.6,1441577.6,1627429.6,22428.8,249444.0,20004.0,16764.8,44354.8,37716.0,19335.6,33240.4,25.2,71.6,1.6,2.0,0.0,0.809586
0.72,9.11,27.136,23928.832,263.096,1.72,349.823,12.8,12.0,0.2,1390945.6,2719844.0,45685.6,330344.0,9717.6,2612.0,16507.4,26493.6,19332.0,36178.6,25.0,72.8,1.8,0.4,0.0,0.62753
0.75,9.338,28.069,13612.032,272.659,1.67,353.142,13.08,8.4,0.0,1355327.2,1837541.6,97581.6,337440.8,96.8,0.0,429.2,24948.0,19600.8,38356.6,24.2,73.0,2.8,0.4,0.0,0.55476
0.71,9.877,28.846,41181.184,263.276,1.87,345.814,13.48,8.6,0.2,1352664.8,3856834.4,128254.4,352148.0,367.2,0.0,1984.4,27376.0,19244.2,39328.4,28.4,68.6,2.8,0.4,0.0,0.55115
0.72,9.835,44.6,37382.144,264.774,1.79,341.412,13.6,7.6,0.2,1348773.6,4817257.6,137079.2,363648.0,303.2,0.0,1768.8,25397.6,18570.2,39114.2,30.8,65.0,4.0,0.6,0.0,0.507847
0.66,12.322,20.368,28170.24,253.992,2.17,337.262,13.62,6.8,0.4,1345804.0,3630824.8,139695.2,370010.4,40.0,0.0,40.0,25429.6,20921.6,50330.4,25.4,72.2,2.4,0.2,0.0,0.399989
0.69,9.426,34.346,23628.8,266.948,1.85,350.252,12.36,8.6,0.2,1543090.4,2918328.8,140652.8,382094.4,52.8,93936.8,639.2,116188.8,18580.2,38257.0,31.2,65.4,3.0,1.0,0.0,0.499386
0.68,9.965,31.768,38238.208,239.723,2.01,319.431,13.91,10.6,0.0,1337161.6,4226319.2,140937.6,389639.2,36.0,0.0,41.6,29734.4,19320.2,39235.6,28.6,65.4,5.0,0.6,0.0,0.55141
0.69,10.251,23.84,34564.096,250.123,2.01,325.885,13.58,8.2,0.0,1336568.0,5256902.4,141056.8,397750.4,126.4,0.0,740.4,25952.0,20379.2,41328.4,29.0,67.0,4.0,0.6,0.0,0.5206
0.67,10.732,26.223,41582.592,247.178,2.08,320.826,13.78,8.8,0.2,1323127.2,5008989.6,141101.6,409755.2,51.2,0.0,52.0,26569.6,21371.2,41906.8,29.0,67.0,3.6,0.6,0.0,0.484668
0.65,10.899,22.361,40921.088,235.857,2.13,307.502,14.59,7.4,0.2,1322744.8,4838753.6,141200.8,415334.4,20.8,0.0,59.2,27358.4,20223.6,43877.6,29.8,66.0,3.8,0.6,0.0,0.462237
0.68,9.203,26.991,19870.72,266.177,1.84,346.014,11.29,9.4,0.0,1739376.0,3764528.8,141275.2,412796.8,23.2,132055.2,25.6,152768.8,18252.4,37283.8,30.2,65.6,3.4,0.8,0.0,0.471621
0.66,10.538,21.528,42014.72,226.744,2.09,308.507,13.85,9.8,0.0,1320885.6,4245417.6,141289.6,426891.2,16.0,0.0,16.0,26262.4,20608.2,43276.0,29.6,65.8,4.2,0.4,0.0,0.529079
0.76,10.912,23.883,35889.152,215.418,2.32,400.439,10.83,7.6,0.0,1320420.0,3712146.4,141334.4,435856.0,31.2,0.0,31.2,27473.6,20100.4,44425.8,32.2,63.4,3.6,0.8,0.0,0.529541
0.92,10.109,19.797,19897.344,217.406,2.18,511.406,7.72,8.8,0.2,1319992.8,3920039.2,141358.4,436671.2,28.0,0.0,49.6,28502.4,19464.8,39852.6,36.4,58.6,4.4,0.6,0.0,0.649788
0.92,10.317,23.862,21211.136,221.845,2.26,521.011,7.69,8.8,0.0,1319625.6,4056815.2,141360.0,438386.4,28.8,0.0,28.8,26831.2,20544.4,41840.4,36.6,60.0,2.8,0.4,0.0,0.552974
0.94,10.056,28.402,19494.912,246.068,1.98,534.515,7.55,7.6,0.0,1319369.6,4825812.0,141379.2,442341.6,56.8,0.0,56.8,27413.6,20096.4,40358.2,37.8,59.0,3.2,0.4,0.0,0.46833
0.85,11.649,24.233,20877.312,217.853,2.22,488.231,7.94,8.0,0.2,1321069.6,4067130.4,141393.6,450213.6,48.8,2489.6,48.8,30267.2,20475.0,48788.6,33.4,63.4,3.0,0.4,0.0,0.582154
0.88,8.988,30.139,17113.088,239.236,2.02,489.747,7.61,6.8,0.4,1373856.8,4525994.4,141404.0,474043.2,88.8,45654.4,371.2,68662.4,19233.0,35624.0,36.0,60.8,2.8,0.6,0.0,0.489566
0.81,10.14,32.228,13937.664,272.954,1.91,433.81,9.04,7.8,0.6,1788792.0,5213009.6,141782.4,511151.2,555.2,125632.0,1011.4,146999.2,18974.2,38928.0,31.2,65.0,3.2,0.8,0.0,0.462968
0.98,11.128,24.485,24322.048,295.745,1.6,555.651,7.55,9.2,0.2,1279882.4,5400008.8,142102.4,539076.8,7.2,0.0,33.6,29245.6,21255.4,45444.2,34.2,61.8,3.8,0.6,0.0,0.582365
1.16,10.174,26.013,16828.416,360.582,1.3,713.95,5.75,8.8,0.4,1279192.0,5175666.4,142237.6,553090.4,16.0,0.0,17.6,25528.0,20422.8,40973.6,37.2,58.4,3.6,0.8,0.0,0.640959
1.08,10.889,26.377,10550.272,327.932,1.4,652.051,6.08,7.4,0.4,1278892.0,5298253.6,142267.2,549958.4,16.0,0.0,16.0,24080.0,21389.4,44688.4,35.6,59.6,4.6,1.0,0.0,0.526499
1.15,10.664,24.013,3502.08,340.599,1.43,726.173,5.6,7.6,0.2,1278676.0,5368239.2,142283.2,549887.2,11.2,0.0,12.0,23386.4,19780.0,39816.4,42.2,53.0,4.2,0.8,0.0,0.488282
1.01,11.175,20.483,19486.72,318.96,1.53,610.932,6.86,8.6,0.0,1278535.2,5958270.4,142287.2,549699.2,2.4,0.0,2.4,25992.8,20111.0,44307.4,31.6,63.2,4.8,0.6,0.0,0.509147
0.87,8.12,30.316,18081.792,325.743,1.55,409.672,9.54,7.2,0.2,1318105.6,6092564.8,142292.0,560727.2,10.4,63247.2,10.4,82915.2,19346.8,33329.4,31.4,63.6,4.2,0.8,0.0,0.524971
0.89,10.913,37.307,17168.384,303.688,1.63,451.679,8.88,8.6,0.4,1288608.0,6207779.2,142304.8,559892.8,10.4,26214.4,13.6,49052.8,20693.6,44039.0,36.4,59.2,3.4,1.2,0.0,0.524571
0.65,8.741,34.76,29437.952,262.739,1.83,346.479,12.47,9.2,0.4,1374401.6,2709475.2,25010.4,363183.2,25.6,66149.6,1261.2,84364.8,18506.8,34773.0,24.0,72.0,3.4,1.0,0.0,0.428723
0.62,10.344,35.826,27305.984,238.819,1.88,324.355,12.97,8.4,0.0,1332388.8,2674536.8,25476.8,220314.4,13536.0,21000.0,20688.4,42094.4,20995.4,41982.4,23.8,70.4,4.0,2.0,0.0,0.533846
0.64,10.697,33.103,41527.296,242.627,1.86,317.742,14.31,8.2,0.0,1360456.8,4269639.2,97142.4,266536.0,1312.8,10167.2,6018.2,33405.6,19862.4,43179.6,23.8,69.8,5.6,0.8,0.0,0.457249
0.62,12.412,29.64,38114.304,230.403,2.09,305.983,15.15,6.0,0.4,1335269.6,4698417.6,126202.4,336248.8,143.2,0.0,2640.0,25268.8,21519.4,50326.8,23.0,70.4,5.8,1.0,0.0,0.434702
0.63,11.555,31.816,42416.128,243.844,2.07,319.052,14.59,9.8,0.0,1332300.0,4515449.6,134044.8,345603.2,45.6,0.0,56.0,25378.4,21516.2,46549.2,22.0,72.0,5.2,0.8,0.0,0.414052
0.62,11.881,26.725,43945.984,233.672,2.11,307.865,15.06,6.2,0.6,1330252.0,5012596.8,136088.8,359538.4,44.0,0.0,1728.0,24955.2,20949.8,47105.8,26.4,66.6,5.8,1.0,0.0,0.423147
0.63,11.751,28.267,40300.544,228.859,2.01,297.692,14.03,7.8,0.4,1328706.4,5303559.2,136712.8,366576.8,32.0,0.0,58.4,25444.0,21519.4,47150.4,21.8,71.6,5.8,0.8,0.0,0.518275
0.63,12.619,28.81,47798.272,233.689,2.07,306.977,14.1,8.2,0.4,1327458.4,5042145.6,136849.6,369526.4,26.4,0.0,106.0,24145.6,21793.8,51993.0,22.0,70.0,7.0,1.0,0.0,0.525706
0.6,12.463,34.771,52840.448,233.948,2.16,304.05,15.31,6.4,0.0,1326942.4,4485351.2,136900.8,374413.6,49.6,0.0,135.2,25890.4,22544.6,50456.8,24.4,70.6,4.6,1.0,0.0,0.391499
0.65,11.588,25.554,45321.216,219.901,2.35,376.028,12.2,7.6,0.0,1326560.8,3832372.0,136906.4,384292.8,35.2,0.0,39.2,27533.6,23814.4,45362.2,21.8,74.4,3.8,0.4,0.0,0.360514
0.58,11.416,53.541,49379.328,213.546,2.35,279.888,15.66,9.4,0.0,1313019.2,4800580.8,136924.0,392711.2,3231.2,0.0,4638.8,24765.6,21205.6,45506.4,25.4,68.2,5.6,1.2,0.0,0.397017
0.61,11.973,33.858,47392.768,206.769,2.41,332.766,13.81,8.2,0.4,1312776.0,4009916.0,136968.8,395989.6,16.8,0.0,58.4,25652.0,22214.6,47725.0,25.2,69.6,4.2,1.0,0.0,0.368477
0.87,11.308,35.639,19236.864,196.836,2.47,532.123,7.42,9.2,0.2,1312468.8,2762292.8,137093.6,401709.6,22.4,0.0,23.2,27845.6,21802.0,45379.2,29.4,66.6,3.6,0.6,0.0,0.38638
0.82,11.497,30.963,28662.784,200.088,2.4,498.695,8.09,8.8,0.2,1312093.6,3382166.4,137100.8,401862.4,15.2,0.0,15.2,24877.6,21315.6,45250.2,29.6,64.4,5.0,1.0,0.0,0.4005
0.83,12.065,29.986,26378.24,196.112,2.6,536.706,7.65,7.6,0.2,1311788.8,3387695.2,137104.0,405487.2,14.4,0.0,64.4,25619.2,22773.0,48023.8,26.4,68.0,5.0,1.0,0.0,0.36378
0.85,11.836,30.817,28113.92,214.115,2.31,544.956,7.58,8.4,0.2,1301052.0,3610746.4,137932.8,438384.0,17.6,0.0,17.6,29521.6,21046.2,45870.8,27.6,65.6,6.4,0.6,0.0,0.375949
1.01,10.321,28.548,32453.632,300.355,1.79,539.797,7.26,7.6,0.2,1299346.4,4945692.8,138120.0,444237.6,348.8,0.0,1941.6,26160.0,19977.4,40429.8,32.6,61.8,4.4,0.8,0.0,0.483544
0.82,10.59,37.876,24861.696,283.177,1.73,470.147,8.28,6.2,0.4,1689742.4,4655302.4,138352.0,449504.8,300.8,134957.6,669.4,155176.8,17777.0,40748.8,29.6,65.8,3.8,1.0,0.0,0.421032
0.94,11.099,42.613,27811.84,261.329,1.78,511.413,7.75,8.4,0.0,1296964.0,4846646.4,138373.6,455543.2,20.0,0.0,20.8,28500.8,20644.6,42806.4,33.8,59.6,6.0,1.0,0.0,0.376517
1.09,10.629,42.345,26174.464,330.965,1.44,652.218,6.08,8.6,0.0,1296554.4,4964054.4,138384.0,459627.2,24.0,0.0,127.8,27783.2,19337.2,42813.0,36.0,59.0,4.6,0.6,0.0,0.470117
1.07,11.233,40.529,24690.688,333.052,1.47,671.821,6.35,8.4,0.2,1296452.0,5245088.8,138396.0,461133.6,23.2,0.0,24.0,30724.8,20010.8,45612.8,32.2,62.4,5.2,0.6,0.0,0.387268
0.83,11.307,21.482,21026.816,289.804,1.73,474.439,8.37,7.2,0.0,1602063.2,5493962.4,138403.2,473090.4,10.4,95065.6,10.4,120594.4,21557.8,45232.6,23.0,70.6,5.4,1.0,0.0,0.379382
1.16,11.095,23.706,16360.448,360.697,1.25,761.054,5.26,7.8,0.2,1291352.0,5143222.4,138404.0,476974.4,13.6,0.0,13.6,29293.6,22103.4,44391.6,32.0,61.4,5.8,0.8,0.0,0.467946
1.3,11.305,25.558,6924.288,355.129,1.18,831.004,4.44,6.8,0.2,1292052.0,5239656.8,138415.2,482422.4,18.4,0.0,18.4,28168.0,20935.4,45556.6,38.2,55.0,6.0,0.8,0.0,0.475121
1.13,9.454,55.336,8492.032,312.046,1.39,658.641,5.27,6.8,0.4,1337662.4,4888148.0,138832.0,503489.6,19.2,40759.2,20.8,65020.0,19604.2,39031.0,36.8,55.8,6.0,1.8,0.0,0.521198
0.89,10.028,22.958,19013.632,248.962,1.77,454.429,8.01,9.2,0.2,1290376.0,5418449.6,138862.4,499532.0,7.2,0.0,7.2,23900.8,19454.0,42493.0,31.4,64.2,3.8,0.2,0.0,0.387078
0.92,11.186,22.941,29621.248,377.752,1.32,393.844,10.69,7.6,0.2,1290376.0,6174469.6,138872.0,509156.8,9.6,0.0,9.6,27108.0,22658.6,45035.8,25.0,69.8,5.0,0.8,0.0,0.356995
0.82,10.445,28.315,16663.552,268.004,1.82,435.39,8.66,8.6,0.0,1289988.0,6327784.0,138872.0,515710.4,8.8,12152.0,13.6,39452.8,21469.2,40652.8,27.4,65.8,6.0,1.0,0.0,0.488281
0.51,7.011,108.711,10858.496,189.071,2.21,276.083,8.84,8.6,1.4,1788242.4,117208.0,23276.8,280355.2,41705.6,168820.8,59961.6,179524.0,21191.8,26455.4,7.8,81.8,1.4,8.8,0.0,0.616453
0.58,10.952,37.235,48837.632,219.302,1.98,288.728,15.27,6.6,0.2,1473276.8,4165979.2,45102.4,352048.0,3590.4,710.4,12358.2,25896.0,18749.8,41203.0,18.6,73.4,7.0,1.2,0.0,0.452469
0.58,11.959,34.331,41368.576,229.799,2.11,312.132,14.67,6.4,0.0,1389411.2,4265464.0,93437.6,410964.0,3349.6,0.0,3996.8,27524.8,21606.4,46321.2,18.8,73.4,6.6,1.4,0.0,0.33049
0.59,11.451,48.388,44525.568,234.961,2.05,314.177,14.63,7.0,0.2,1384664.8,4519920.8,118476.0,380290.4,114.4,347.2,615.2,27624.8,20092.8,46143.4,22.4,73.0,4.2,1.0,0.0,0.337427
0.64,9.598,34.621,30514.176,281.331,1.7,377.452,10.37,6.8,0.2,1815603.2,2254959.2,83072.0,422652.0,76.0,163300.0,546.4,185297.6,19119.0,37372.4,19.2,73.4,5.4,2.2,0.0,0.445034
0.73,11.93,32.694,30575.616,207.622,2.28,424.117,9.65,5.4,0.0,1371084.0,2663894.4,119068.0,425009.6,108.8,0.0,108.8,31052.0,21957.4,48241.2,22.4,69.6,6.8,1.0,0.0,0.383812
0.54,12.233,26.512,61671.424,208.602,2.32,275.461,16.3,6.4,0.0,1362952.8,4115966.4,132620.0,445011.2,84.8,0.0,190.4,31784.0,21898.2,50685.4,15.4,79.6,4.6,0.2,0.0,0.409971
0.58,12.514,23.644,60261.376,199.348,2.48,315.936,13.99,8.0,0.2,1335024.8,3705477.6,136605.6,466297.6,66.4,0.0,80.0,31330.4,22762.8,48634.2,16.0,75.6,7.2,1.2,0.0,0.390312
0.5,13.202,34.753,53956.608,187.311,2.54,245.881,17.73,7.0,0.0,1326754.4,4463518.4,137966.4,487360.0,12.8,0.0,109.6,31017.6,23399.0,52624.8,20.0,73.4,5.8,1.0,0.0,0.40377
0.56,12.419,34.88,49750.016,193.348,2.48,303.862,14.54,7.6,0.6,1325974.4,3562341.6,138352.0,491311.2,83.2,0.0,83.2,27952.0,22354.6,49592.4,18.2,72.6,8.0,1.4,0.0,0.310963
0.64,12.774,32.142,48461.824,173.199,2.75,384.732,11.33,7.6,0.4,1325033.6,3475120.8,138471.2,491512.8,38.4,0.0,38.4,30264.0,22211.2,48434.2,23.4,68.4,7.0,1.2,0.0,0.385804
0.71,14.235,26.952,43021.312,179.971,2.63,461.618,9.46,9.0,0.4,1324688.8,3149897.6,138502.4,495932.0,44.8,0.0,45.6,28576.0,21970.0,56629.0,23.4,71.6,4.6,0.6,0.0,0.360901
0.76,13.442,32.808,40260.608,189.046,2.48,494.649,8.38,9.2,0.4,1324413.6,3466257.6,138540.8,506640.0,16.8,0.0,16.8,30326.4,20930.8,54959.8,23.8,70.2,5.6,0.6,0.0,0.408533
0.76,10.349,43.234,28753.92,242.816,1.87,472.917,7.79,7.8,0.6,1686118.4,3494786.4,138571.2,506422.4,9.6,136467.2,37.6,161602.4,19414.6,41136.2,25.0,67.8,5.6,1.8,0.0,0.4169
0.79,9.818,56.306,22100.992,243.404,1.81,458.414,7.84,8.0,0.0,1736676.8,3712989.6,138576.0,508205.6,16.8,137615.2,16.8,160077.6,18050.2,37718.6,22.0,72.6,4.2,1.2,0.0,0.366058
0.85,12.052,29.639,33159.168,206.838,2.23,521.133,7.62,6.2,0.0,1323680.0,4062238.4,138576.8,512856.0,22.4,0.0,62.4,26407.2,21328.0,47201.4,28.6,65.8,4.6,1.0,0.0,0.363832
0.91,12.818,29.687,34217.984,246.723,1.83,532.254,7.49,7.6,0.2,1320634.4,4488025.6,138732.8,516935.2,81.6,0.0,96.8,31136.0,20746.8,49371.6,25.0,69.0,5.8,0.6,0.0,0.398116
0.9,11.812,31.975,35095.552,253.019,1.87,521.564,7.69,6.2,0.0,1311168.0,4878166.4,138752.0,520277.6,37.6,0.0,38.4,27303.2,21959.0,47066.2,26.2,67.8,5.2,1.2,0.0,0.36101
0.99,12.31,27.653,29850.624,288.186,1.64,606.928,6.59,6.4,0.2,1310846.4,4804601.6,139061.6,529440.8,6.4,0.0,6.4,31476.8,23338.4,50103.8,27.0,66.2,5.8,1.2,0.0,0.379809
0.93,10.634,36.008,14141.44,283.516,1.7,592.809,6.04,7.2,0.0,1617933.6,4340128.8,139076.8,531300.8,12.8,128333.6,36.0,153842.4,20972.8,43075.4,26.0,67.6,4.8,1.8,0.0,0.410593
1.1,11.226,23.942,23784.448,334.911,1.38,680.787,5.68,6.2,0.0,1309949.6,4936652.0,139098.4,537486.4,21.6,0.0,21.6,27646.4,21884.6,45157.4,28.6,65.6,5.2,1.0,0.0,0.373159
0.97,11.097,25.597,21352.448,294.103,1.45,561.532,6.52,7.6,0.0,1464865.6,5087062.4,139100.0,536155.2,6.4,70044.0,7.2,95680.0,20522.8,45852.0,23.4,67.4,7.6,1.6,0.0,0.407896
1.12,13.149,28.721,10010.624,330.61,1.37,748.374,5.05,8.6,0.0,1308600.0,4735490.4,139103.2,545269.6,0.0,0.0,0.8,28740.0,20547.4,53516.6,31.4,61.2,6.8,1.0,0.0,0.359256
1.28,9.482,42.156,7805.952,346.403,1.21,844.072,3.95,6.0,0.4,1322924.0,5070424.0,139138.4,544966.4,6.4,14566.4,12.8,40669.6,19491.4,38682.4,36.8,55.0,7.0,1.4,0.0,0.483039
1.09,11.238,31.807,28658.688,377.764,1.24,634.173,6.31,6.8,0.4,1308960.0,5756207.2,139148.0,550165.6,8.0,0.0,17.6,27712.0,20324.2,43470.8,32.4,62.6,3.8,1.0,0.0,0.40668
0.99,11.593,35.013,31323.136,364.592,1.25,437.812,8.66,6.4,0.4,1308919.2,6069624.8,139155.2,553429.6,16.0,0.0,44.0,26887.2,20661.2,45370.6,27.8,65.8,5.6,1.0,0.0,0.405661
0.98,11.899,42.469,24145.92,400.323,1.2,418.415,9.19,7.2,0.4,1308400.0,6054874.4,139163.2,562914.4,24.0,30370.4,26.4,58548.0,21945.4,47755.4,25.8,67.0,6.4,1.4,0.0,0.330222
0.99,10.054,31.649,17721.344,335.66,1.4,406.002,9.06,7.2,1.0,1308144.0,6171184.0,139176.0,566158.4,5.6,0.0,7.2,27205.6,18498.4,39943.2,43.2,53.0,3.2,0.8,0.0,0.522996
0.69,9.612,31.207,36596.736,261.641,1.98,344.156,12.52,8.0,0.2,1391671.2,417930.4,59023.2,371879.2,180.8,60846.4,4046.6,79992.0,19324.6,38656.4,29.2,68.0,1.8,1.2,0.0,0.715218
0.68,8.614,31.315,33230.848,246.189,1.97,324.767,12.59,10.0,0.4,1439071.2,597483.2,46600.8,286414.4,7003.2,74878.4,12521.2,96114.4,20083.4,34870.8,27.6,68.4,2.2,1.6,0.0,0.651889
0.75,9.128,21.651,43495.424,280.112,1.62,359.653,13.38,10.2,0.4,1338207.2,2749710.4,83049.6,351512.8,312.8,0.0,3323.4,23760.8,18156.2,35950.4,30.6,66.2,3.0,0.2,0.0,0.716858
0.73,9.889,26.429,36048.896,269.946,1.84,356.448,13.26,8.6,0.2,1335916.0,2369428.8,100397.6,374236.8,187.2,519.2,687.2,25671.2,18804.8,38805.2,33.6,63.6,2.8,0.4,0.0,0.569637
