r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
6.4,0.0,1326942.4,4485351.2,136900.8,374413.6,49.6,0.0,135.2,25890.4,22544.6,50456.8,24.4,70.6,4.6,1.0,0.0
7.6,0.0,1326560.8,3832372.0,136906.4,384292.8,35.2,0.0,39.2,27533.6,23814.4,45362.2,21.8,74.4,3.8,0.4,0.0
9.4,0.0,1313019.2,4800580.8,136924.0,392711.2,3231.2,0.0,4638.8,24765.6,21205.6,45506.4,25.4,68.2,5.6,1.2,0.0
8.2,0.4,1312776.0,4009916.0,136968.8,395989.6,16.8,0.0,58.4,25652.0,22214.6,47725.0,25.2,69.6,4.2,1.0,0.0
9.2,0.2,1312468.8,2762292.8,137093.6,401709.6,22.4,0.0,23.2,27845.6,21802.0,45379.2,29.4,66.6,3.6,0.6,0.0
8.8,0.2,1312093.6,3382166.4,137100.8,401862.4,15.2,0.0,15.2,24877.6,21315.6,45250.2,29.6,64.4,5.0,1.0,0.0
7.6,0.2,1311788.8,3387695.2,137104.0,405487.2,14.4,0.0,64.4,25619.2,22773.0,48023.8,26.4,68.0,5.0,1.0,0.0
8.4,0.2,1301052.0,3610746.4,137932.8,438384.0,17.6,0.0,17.6,29521.6,21046.2,45870.8,27.6,65.6,6.4,0.6,0.0
7.6,0.2,1299346.4,4945692.8,138120.0,444237.6,348.8,0.0,1941.6,26160.0,19977.4,40429.8,32.6,61.8,4.4,0.8,0.0
6.2,0.4,1689742.4,4655302.4,138352.0,449504.8,300.8,134957.6,669.4,155176.8,17777.0,40748.8,29.6,65.8,3.8,1.0,0.0
8.4,0.0,1296964.0,4846646.4,138373.6,455543.2,20.0,0.0,20.8,28500.8,20644.6,42806.4,33.8,59.6,6.0,1.0,0.0
8.6,0.0,1296554.4,4964054.4,138384.0,459627.2,24.0,0.0,127.8,27783.2,19337.2,42813.0,36.0,59.0,4.6,0.6,0.0
8.4,0.2,1296452.0,5245088.8,138396.0,461133.6,23.2,0.0,24.0,30724.8,20010.8,45612.8,32.2,62.4,5.2,0.6,0.0
7.2,0.0,1602063.2,5493962.4,138403.2,473090.4,10.4,95065.6,10.4,120594.4,21557.8,45232.6,23.0,70.6,5.4,1.0,0.0
7.8,0.2,1291352.0,5143222.4,138404.0,476974.4,13.6,0.0,13.6,29293.6,22103.4,44391.6,32.0,61.4,5.8,0.8,0.0
6.8,0.2,1292052.0,5239656.8,138415.2,482422.4,18.4,0.0,18.4,28168.0,20935.4,45556.6,38.2,55.0,6.0,0.8,0.0
6.8,0.4,1337662.4,4888148.0,138832.0,503489.6,19.2,40759.2,20.8,65020.0,19604.2,39031.0,36.8,55.8,6.0,1.8,0.0
9.2,0.2,1290376.0,5418449.6,138862.4,499532.0,7.2,0.0,7.2,23900.8,19454.0,42493.0,31.4,64.2,3.8,0.2,0.0
7.6,0.2,1290376.0,6174469.6,138872.0,509156.8,9.6,0.0,9.6,27108.0,22658.6,45035.8,25.0,69.8,5.0,0.8,0.0
8.6,0.0,1289988.0,6327784.0,138872.0,515710.4,8.8,12152.0,13.6,39452.8,21469.2,40652.8,27.4,65.8,6.0,1.0,0.0
8.6,1.4,1788242.4,117208.0,23276.8,280355.2,41705.6,168820.8,59961.6,179524.0,21191.8,26455.4,7.8,81.8,1.4,8.8,0.0
6.6,0.2,1473276.8,4165979.2,45102.4,352048.0,3590.4,710.4,12358.2,25896.0,18749.8,41203.0,18.6,73.4,7.0,1.2,0.0
6.4,0.0,1389411.2,4265464.0,93437.6,410964.0,3349.6,0.0,3996.8,27524.8,21606.4,46321.2,18.8,73.4,6.6,1.4,0.0
7.0,0.2,1384664.8,4519920.8,118476.0,380290.4,114.4,347.2,615.2,27624.8,20092.8,46143.4,22.4,73.0,4.2,1.0,0.0
6.8,0.2,1815603.2,2254959.2,83072.0,422652.0,76.0,163300.0,546.4,185297.6,19119.0,37372.4,19.2,73.4,5.4,2.2,0.0
5.4,0.0,1371084.0,2663894.4,119068.0,425009.6,108.8,0.0,108.8,31052.0,21957.4,48241.2,22.4,69.6,6.8,1.0,0.0
6.4,0.0,1362952.8,4115966.4,132620.0,445011.2,84.8,0.0,190.4,31784.0,21898.2,50685.4,15.4,79.6,4.6,0.2,0.0
8.0,0.2,1335024.8,3705477.6,136605.6,466297.6,66.4,0.0,80.0,31330.4,22762.8,48634.2,16.0,75.6,7.2,1.2,0.0
7.0,0.0,1326754.4,4463518.4,137966.4,487360.0,12.8,0.0,109.6,31017.6,23399.0,52624.8,20.0,73.4,5.8,1.0,0.0
7.6,0.6,1325974.4,3562341.6,138352.0,491311.2,83.2,0.0,83.2,27952.0,22354.6,49592.4,18.2,72.6,8.0,1.4,0.0
7.6,0.4,1325033.6,3475120.8,138471.2,491512.8,38.4,0.0,38.4,30264.0,22211.2,48434.2,23.4,68.4,7.0,1.2,0.0
9.0,0.4,1324688.8,3149897.6,138502.4,495932.0,44.8,0.0,45.6,28576.0,21970.0,56629.0,23.4,71.6,4.6,0.6,0.0
9.2,0.4,1324413.6,3466257.6,138540.8,506640.0,16.8,0.0,16.8,30326.4,20930.8,54959.8,23.8,70.2,5.6,0.6,0.0
7.8,0.6,1686118.4,3494786.4,138571.2,506422.4,9.6,136467.2,37.6,161602.4,19414.6,41136.2,25.0,67.8,5.6,1.8,0.0
8.0,0.0,1736676.8,3712989.6,138576.0,508205.6,16.8,137615.2,16.8,160077.6,18050.2,37718.6,22.0,72.6,4.2,1.2,0.0
6.2,0.0,1323680.0,4062238.4,138576.8,512856.0,22.4,0.0,62.4,26407.2,21328.0,47201.4,28.6,65.8,4.6,1.0,0.0
7.6,0.2,1320634.4,4488025.6,138732.8,516935.2,81.6,0.0,96.8,31136.0,20746.8,49371.6,25.0,69.0,5.8,0.6,0.0
6.2,0.0,1311168.0,4878166.4,138752.0,520277.6,37.6,0.0,38.4,27303.2,21959.0,47066.2,26.2,67.8,5.2,1.2,0.0
6.4,0.2,1310846.4,4804601.6,139061.6,529440.8,6.4,0.0,6.4,31476.8,23338.4,50103.8,27.0,66.2,5.8,1.2,0.0
7.2,0.0,1617933.6,4340128.8,139076.8,531300.8,12.8,128333.6,36.0,153842.4,20972.8,43075.4,26.0,67.6,4.8,1.8,0.0
6.2,0.0,1309949.6,4936652.0,139098.4,537486.4,21.6,0.0,21.6,27646.4,21884.6,45157.4,28.6,65.6,5.2,1.0,0.0
7.6,0.0,1464865.6,5087062.4,139100.0,536155.2,6.4,70044.0,7.2,95680.0,20522.8,45852.0,23.4,67.4,7.6,1.6,0.0
8.6,0.0,1308600.0,4735490.4,139103.2,545269.6,0.0,0.0,0.8,28740.0,20547.4,53516.6,31.4,61.2,6.8,1.0,0.0
6.0,0.4,1322924.0,5070424.0,139138.4,544966.4,6.4,14566.4,12.8,40669.6,19491.4,38682.4,36.8,55.0,7.0,1.4,0.0
6.8,0.4,1308960.0,5756207.2,139148.0,550165.6,8.0,0.0,17.6,27712.0,20324.2,43470.8,32.4,62.6,3.8,1.0,0.0
6.4,0.4,1308919.2,6069624.8,139155.2,553429.6,16.0,0.0,44.0,26887.2,20661.2,45370.6,27.8,65.8,5.6,1.0,0.0
7.2,0.4,1308400.0,6054874.4,139163.2,562914.4,24.0,30370.4,26.4,58548.0,21945.4,47755.4,25.8,67.0,6.4,1.4,0.0
7.2,1.0,1308144.0,6171184.0,139176.0,566158.4,5.6,0.0,7.2,27205.6,18498.4,39943.2,43.2,53.0,3.2,0.8,0.0
8.0,0.2,1391671.2,417930.4,59023.2,371879.2,180.8,60846.4,4046.6,79992.0,19324.6,38656.4,29.2,68.0,1.8,1.2,0.0
10.0,0.4,1439071.2,597483.2,46600.8,286414.4,7003.2,74878.4,12521.2,96114.4,20083.4,34870.8,27.6,68.4,2.2,1.6,0.0
10.2,0.4,1338207.2,2749710.4,83049.6,351512.8,312.8,0.0,3323.4,23760.8,18156.2,35950.4,30.6,66.2,3.0,0.2,0.0
8.6,0.2,1335916.0,2369428.8,100397.6,374236.8,187.2,519.2,687.2,25671.2,18804.8,38805.2,33.6,63.6,2.8,0.4,0.0
8.6,0.0,1335484.0,2936329.6,119850.4,375187.2,241.6,0.0,394.0,26574.4,19615.6,41059.8,29.6,68.0,2.8,0.0,0.0
8.0,0.0,1334716.0,3828305.6,135842.4,379476.8,28.0,0.0,74.4,28264.8,21166.6,43784.4,28.4,68.8,2.2,0.2,0.0
7.8,0.6,1334204.0,4341861.6,140134.4,379528.8,8.0,0.0,24.8,24614.4,20263.2,37498.8,31.6,66.6,1.8,0.0,0.0
10.0,0.0,1314800.8,4868656.8,141608.0,388695.2,324.0,0.0,1108.0,26174.4,17001.8,35360.0,34.8,59.6,4.8,1.0,0.0
11.0,0.0,1312856.0,4433574.4,142148.0,398796.0,57.6,0.0,57.6,27052.8,19957.2,47128.2,31.2,66.8,1.8,0.0,0.0
10.0,0.0,1312200.8,4995428.0,142309.6,398391.2,24.0,0.0,24.8,27199.2,20230.0,44667.6,28.4,70.2,1.4,0.2,0.0
9.6,0.0,1310612.0,4415996.8,142393.6,408602.4,13.6,0.0,37.6,25932.8,19203.4,39234.0,35.2,61.6,2.4,0.4,0.0
8.6,0.6,1310220.8,5483216.0,142557.6,403861.6,8.8,0.0,8.8,25432.8,19628.4,39702.0,34.8,62.4,3.0,0.6,0.0
9.2,0.4,1309993.6,4160239.2,142584.0,407523.2,36.0,0.0,36.0,27277.6,18998.4,37921.8,37.4,59.4,2.8,0.4,0.0
9.2,0.4,1770772.8,3924348.0,142584.0,413194.4,10.4,163895.2,10.4,184548.8,16615.8,28209.4,32.4,64.2,2.8,0.8,0.0
7.4,0.0,1698834.4,3866422.4,142592.8,414398.4,19.2,154260.0,19.2,173141.6,17379.4,29726.4,35.2,60.8,2.8,1.0,0.0
10.6,0.2,1308979.2,4262610.4,142601.6,415446.4,37.6,0.0,119.2,26093.6,19197.4,42999.4,36.8,60.8,2.4,0.2,0.0
11.0,0.0,1308576.0,4219460.0,142612.0,425885.6,10.4,0.0,10.4,28037.6,19399.8,43851.2,37.4,60.8,2.2,0.0,0.0
7.2,0.4,1313594.4,3968853.6,142616.0,423502.4,9.6,5183.2,13.6,32551.2,17932.4,37115.6,40.4,56.4,3.0,0.6,0.0
8.4,0.2,1821818.4,4108197.6,142628.0,419860.8,12.0,129450.4,12.0,150068.8,16669.6,31361.8,34.6,61.4,3.6,0.8,0.0
10.8,0.0,1307904.0,4722895.2,142649.6,430942.4,19.2,0.0,31.2,23204.0,19401.4,40481.6,40.2,56.2,3.0,0.8,0.0
9.4,0.6,1307736.8,5241252.8,142654.4,435866.4,8.8,0.0,12.8,27292.8,18251.8,44511.6,35.0,61.8,3.0,0.2,0.0
7.6,0.2,1305619.2,5338343.2,142673.6,438795.2,13.6,0.0,19.2,26035.2,19298.4,40259.2,34.6,62.6,2.6,0.2,0.0
6.6,0.4,1650616.8,5215896.0,142696.0,443532.0,14.4,96736.0,19.2,119700.8,16864.4,34138.4,36.0,59.2,4.0,0.6,0.0
8.8,0.0,1305819.2,5532943.2,142700.0,444136.0,47.2,0.0,60.8,27812.8,20912.8,41336.6,38.6,58.8,2.6,0.4,0.0
7.0,1.0,1305512.0,5279140.0,142700.0,454306.4,6.4,0.0,6.4,28160.8,20125.8,44720.6,41.4,55.4,3.0,0.6,0.0
8.8,0.0,1305358.4,5645261.6,142760.8,456515.2,110.4,0.0,426.6,25475.2,18366.6,46577.6,42.4,54.6,2.8,0.4,0.0
11.2,0.4,1304948.8,6071884.8,142848.0,461800.8,48.0,0.0,48.0,26281.6,18405.4,36182.8,38.0,59.2,2.4,0.4,0.0
7.6,0.4,1304692.8,6258617.6,142857.6,463622.4,0.8,0.0,4.8,22284.8,18302.8,38271.8,41.2,55.4,3.2,0.8,0.0
11.4,0.0,1619008.0,857866.4,14314.4,273417.6,6608.8,128579.2,30163.0,143944.0,19196.4,28676.8,23.8,73.4,1.6,1.2,0.0
11.2,0.2,1601065.6,878475.2,28602.4,249708.8,7874.4,103589.6,22489.6,119957.6,18654.8,30648.0,26.4,69.0,3.2,1.8,0.0
8.8,0.6,1364319.2,3429012.8,98444.0,328069.6,552.8,0.0,3405.0,24766.4,20766.0,46639.0,28.0,68.2,3.4,0.8,0.0
8.8,0.0,1360274.4,3201372.8,87400.8,334970.4,624.8,38.4,1193.0,22334.4,19461.4,37362.2,27.4,68.8,3.6,0.8,0.0
9.2,0.6,1357509.6,3395351.2,123984.8,346116.0,164.0,0.0,321.0,23584.8,19737.2,44346.2,25.8,71.4,2.8,0.4,0.0
8.8,0.2,1508740.0,3237476.0,135587.2,348421.6,39.2,94321.6,52.0,114719.2,19500.0,39400.2,26.8,68.8,3.4,1.0,0.0
11.2,0.2,1566348.8,3239239.2,138978.4,362916.8,1247.2,104813.6,2690.2,123212.0,17078.6,33556.6,29.6,66.2,3.0,1.0,0.0
8.6,0.6,1569469.6,2706302.4,140284.0,369732.8,78.4,114032.8,118.0,131952.8,17628.6,34993.4,29.6,66.6,2.8,1.2,0.0
9.8,0.0,1592313.6,3135176.8,140689.6,375362.4,44.8,111308.0,85.6,129000.0,17069.6,37439.4,30.8,65.4,3.2,1.0,0.0
9.0,0.0,1320444.8,5449812.0,140904.8,381736.8,6246.4,0.0,6348.0,23751.2,20046.6,42403.2,30.4,66.6,2.6,0.6,0.0
7.8,0.6,1292745.6,4833387.2,140947.2,393600.8,37.6,0.0,529.8,24822.4,20095.2,42495.6,28.8,68.2,2.8,0.4,0.0
9.2,0.4,1292360.0,4875024.8,140978.4,395742.4,4.8,0.0,6.4,23540.8,18960.2,43604.6,28.8,67.8,3.2,0.2,0.0
8.0,0.0,1292259.2,3436939.2,141008.0,393060.0,0.0,0.0,48.8,25820.0,20891.0,42071.2,30.8,65.2,4.0,0.6,0.0
8.0,0.2,1292144.0,4342593.6,141021.6,400860.0,4.0,0.0,40.8,24104.8,21084.4,42387.6,30.6,65.2,3.8,0.4,0.0
9.0,0.6,1291921.6,4134254.4,141040.0,401264.0,23.2,0.0,23.2,25136.8,19363.4,45749.6,37.0,57.8,4.4,1.0,0.0
7.6,0.0,1292200.0,3664461.6,141065.6,406347.2,9.6,0.0,11.2,24037.6,20658.6,47723.2,32.0,63.4,4.2,0.8,0.0
7.8,0.2,1289896.0,3654152.0,141070.4,419708.8,5.6,0.0,12.0,25506.4,20243.2,40368.4,36.8,59.2,3.6,1.0,0.0
8.4,0.8,1288540.0,3779291.2,141080.8,421973.6,12.8,0.0,14.4,23418.4,20285.0,43139.4,34.4,61.8,3.8,0.6,0.0
9.0,0.2,1288328.0,4328706.4,141093.6,423787.2,0.0,0.0,46.4,23788.8,21498.4,48157.4,30.4,65.0,4.2,0.8,0.0
8.4,0.0,1288784.0,5175208.0,141105.6,429267.2,18.4,0.0,18.4,24346.4,20070.2,42265.4,34.2,62.4,3.2,0.4,0.0
9.2,0.6,1288784.0,5426020.8,141112.0,427236.0,6.4,0.0,19.2,24388.0,21153.8,43325.0,33.6,62.8,3.0,0.4,0.0
9.6,0.0,1276145.6,5337161.6,141472.0,461620.0,90.4,0.0,190.4,22716.8,19941.0,45221.0,35.8,60.0,3.8,0.8,0.0
7.4,0.0,1275218.4,5200902.4,141646.4,465620.8,3.2,0.0,6.4,22239.2,20371.0,42301.0,34.6,62.2,3.2,0.6,0.0
6.6,0.0,1274912.8,5162634.4,141652.8,478951.2,1.6,0.0,2.4,26473.6,20509.0,46319.8,37.2,58.6,4.2,0.4,0.0
8.6,0.2,1275584.0,5380541.6,141664.0,479653.6,1.6,0.0,1.6,23918.4,19905.2,40928.6,41.0,54.4,4.2,0.6,0.0
9.0,0.0,1275584.0,5750308.8,141669.6,487753.6,11.2,0.0,11.2,24299.2,19184.0,41938.0,34.2,62.0,3.8,0.4,0.0
10.2,0.8,1275516.0,5893040.8,141675.2,489624.8,9.6,0.0,12.0,24142.4,19879.6,41993.2,37.8,56.6,5.2,1.0,0.0
8.0,0.2,1275480.0,6179125.6,141683.2,495098.4,9.6,0.0,10.4,25780.0,20101.8,43295.4,37.8,55.4,6.0,1.0,0.0
8.2,0.4,1381652.0,2015436.8,20052.0,306789.6,35867.2,38938.4,36383.2,60116.8,21061.6,40279.4,20.0,74.6,4.2,1.4,0.0
9.6,1.0,1597975.2,1518129.6,77165.6,267548.8,29285.6,102823.2,31810.6,117615.2,20919.2,33021.8,20.6,72.6,2.4,4.6,0.0
8.6,0.2,1286745.6,2210406.4,46188.8,256756.8,26.4,2337.6,1210.0,25369.6,19100.4,40058.8,24.0,67.6,7.2,1.0,0.0
8.0,0.2,1286477.6,3749212.8,110316.8,311170.4,20.8,0.0,944.0,24452.8,19833.0,42679.2,24.0,68.6,6.4,1.2,0.0
7.2,0.0,1286358.4,4098201.6,128609.6,312336.0,0.0,0.0,0.0,26015.2,21729.0,43554.0,25.4,69.8,4.0,0.6,0.0
8.6,0.0,1286216.0,4972002.4,134592.0,323422.4,21.6,0.0,292.0,24255.2,20954.2,51883.0,20.6,72.4,6.4,0.8,0.0
6.8,0.2,1286068.8,4837539.2,136254.4,326500.0,9.6,0.0,26.4,25921.6,22082.6,43925.6,19.8,70.8,8.4,1.2,0.0
9.2,0.2,1279394.4,3754524.8,136656.8,335812.0,8.8,0.0,34.4,30334.4,21408.6,47606.2,22.2,71.8,5.6,0.8,0.0
7.0,0.0,1275956.0,4538730.4,136788.0,343604.8,12.8,0.0,15.2,24980.0,20696.0,42394.6,23.6,69.8,6.0,1.0,0.0
7.2,0.4,1275819.2,2967784.8,136851.2,343187.2,1.6,0.0,2.4,25347.2,21260.6,45034.6,27.8,65.8,5.8,1.0,0.0
6.6,0.0,1275705.6,4230585.6,136863.2,350395.2,4.8,0.0,4.8,25398.4,20962.6,47747.2,25.6,67.0,6.2,1.2,0.0
7.0,0.8,1275652.0,3810551.2,136880.8,351468.0,3.2,0.0,4.0,24019.2,20356.2,41192.2,27.8,65.6,5.4,1.2,0.0
6.4,0.6,1275172.0,3788548.0,136892.8,368069.6,1.6,0.0,28.8,26104.0,21853.6,48282.2,25.2,66.2,7.6,1.2,0.0
7.4,0.2,1275110.4,2955021.6,136904.0,373368.8,3.2,0.0,12.0,25528.0,21452.8,51570.6,32.0,62.8,4.6,0.6,0.0
5.0,0.2,1275036.8,3886830.4,136912.8,379252.8,0.8,0.0,3.2,26038.4,20731.0,44533.2,30.2,64.0,4.8,1.0,0.0
8.0,0.6,1274306.4,3861117.6,136925.6,395293.6,6.4,0.0,69.6,27041.6,22292.8,53025.4,29.8,64.4,5.4,1.0,0.0
6.8,0.0,1725349.6,4166632.8,137050.4,400292.8,59.2,139808.8,677.8,161106.4,19483.4,41506.4,25.4,67.6,5.4,1.6,0.0
8.6,0.6,1273642.4,4523852.0,137127.2,411660.0,18.4,0.0,543.2,25580.0,22445.0,55673.0,26.6,68.0,4.8,0.8,0.0
8.0,1.2,1480939.2,4397764.0,137168.8,415906.4,112.0,105427.2,1048.8,126807.2,19705.8,34473.4,28.2,66.2,4.8,1.2,0.0
8.4,0.2,1272748.8,5240795.2,137176.0,422137.6,0.8,0.0,0.8,28142.4,22792.2,49834.8,28.4,65.6,5.4,1.0,0.0
9.2,0.0,1272583.2,5208868.0,137184.0,430508.8,44.0,0.0,86.0,28910.4,20797.8,48679.4,28.4,65.4,5.8,0.8,0.0
9.2,0.2,1272306.4,5200672.8,137192.0,430021.6,4.0,0.0,8.8,28798.4,20892.2,48958.0,27.4,66.8,5.0,0.6,0.0
6.2,0.6,1272240.0,5066596.8,137193.6,438853.6,0.0,0.0,7.2,28465.6,22045.4,42459.0,34.6,59.8,4.8,0.8,0.0
8.0,0.2,1272086.4,5267945.6,137203.2,434834.4,3.2,0.0,3.2,27230.4,21400.0,39828.4,34.4,56.2,8.4,0.8,0.0
9.4,0.2,1272034.4,5549161.6,137211.2,437004.0,12.0,0.0,22.4,27973.6,19887.4,44772.0,36.0,58.8,5.0,0.6,0.0
7.4,0.4,1272476.0,5791269.6,137223.2,449757.6,0.8,0.0,2.4,27447.2,20234.4,41805.8,29.4,65.4,4.6,0.6,0.0
8.2,0.0,1272652.0,5948759.2,137234.4,452444.0,6.4,0.0,13.6,27639.2,19890.4,42168.2,32.4,59.8,6.4,1.4,0.0
7.4,0.2,1276292.0,6300468.0,137236.0,452848.0,1.6,26214.4,12.8,53236.8,21418.2,48571.6,26.6,67.2,5.2,0.8,0.0
9.2,0.4,1725208.8,126126.4,13081.6,232249.6,38540.8,171587.2,68132.4,184884.0,21182.8,30664.8,13.8,79.6,1.2,5.0,0.0
6.4,0.6,1617117.6,2625576.8,25417.6,230316.0,640.0,114450.4,11273.4,135944.0,18906.8,39508.4,19.4,75.6,3.8,1.4,0.0
6.4,0.0,1372331.2,4216376.0,104407.2,319707.2,300.8,0.0,1619.8,28239.2,20598.6,47478.0,21.0,73.2,4.8,1.0,0.0
6.2,0.2,1369437.6,4921376.0,130717.6,327768.0,179.2,0.0,688.8,30777.6,22229.8,53007.2,18.2,76.8,4.4,0.6,0.0
8.2,0.0,1367764.0,2870812.0,138973.6,340209.6,71.2,0.0,202.4,29697.6,20486.0,41943.8,23.4,72.0,4.2,0.6,0.0
8.8,0.0,1365440.0,3953486.4,141044.8,340734.4,574.4,0.0,1548.8,27405.6,19763.6,39168.4,20.8,74.0,4.8,0.6,0.0
5.2,0.4,1362636.0,4504796.8,141877.6,348629.6,96.8,0.0,98.4,27936.8,20568.6,42384.2,22.8,71.4,4.8,1.0,0.0
8.2,0.0,1342708.0,4415747.2,142200.8,371302.4,1218.4,0.0,1854.4,30332.0,22821.2,48570.4,19.6,73.8,5.6,0.8,0.0
7.2,0.2,1335368.0,2425109.6,142272.0,378660.8,34.4,0.0,44.8,28752.0,21390.6,52199.2,24.4,69.6,5.8,0.6,0.0
6.8,0.2,1332430.4,3841768.8,142319.2,386901.6,1653.6,0.0,2851.4,30781.6,21011.2,48233.2,20.8,74.6,4.2,0.8,0.0
6.8,0.2,1328351.2,3694164.8,142369.6,393576.8,60.8,0.0,465.6,31930.4,23756.0,53199.2,23.2,70.8,5.0,0.8,0.0
5.6,0.0,1308325.6,3378884.0,142673.6,439058.4,122.4,0.0,292.0,32438.4,23832.4,52624.2,18.8,74.6,6.0,1.0,0.0
6.8,0.4,1307083.2,2979416.8,142870.4,447483.2,12.0,0.0,13.6,26928.0,22014.2,48428.8,23.4,70.6,5.2,0.8,0.0
6.8,0.2,1306282.4,3763890.4,142884.0,451604.0,57.6,0.0,58.4,23353.6,21510.2,45077.8,29.6,64.8,4.8,1.0,0.0
7.2,1.0,1305788.8,4091624.8,142901.6,457225.6,54.4,0.0,88.0,21903.2,20877.0,43474.8,24.6,69.4,4.8,1.2,0.0
5.0,0.2,1305516.0,4429611.2,142923.2,460611.2,12.8,0.0,12.8,25731.2,19988.4,50951.6,28.4,64.4,6.6,0.8,0.0
6.2,0.4,1626235.2,3911495.2,142944.8,460052.8,490.4,171641.6,1516.0,192123.2,19500.6,43280.4,22.6,71.8,4.2,1.6,0.0
7.0,0.2,1418932.0,4238795.2,142961.6,473628.0,69.6,73150.4,138.4,98036.8,20144.0,40004.6,26.2,66.4,5.8,1.8,0.0
6.0,0.0,1302472.0,4973258.4,142968.0,480280.8,17.6,0.0,17.6,25999.2,21992.2,53036.4,29.4,65.0,4.8,1.0,0.0
7.2,0.0,1302163.2,5099765.6,143040.0,479236.8,68.0,0.0,209.6,25016.8,20343.6,49517.6,28.0,65.0,6.0,0.8,0.0
6.8,0.0,1301873.6,4963058.4,143140.0,488928.0,16.8,0.0,17.6,28877.6,22534.6,52026.0,28.8,65.4,5.2,0.8,0.0
5.2,0.0,1301587.2,4836898.4,143148.8,491332.0,57.6,0.0,57.6,30030.4,22922.8,48484.8,34.2,60.8,4.2,1.0,0.0
7.4,0.0,1301393.6,5000928.0,143160.0,489711.2,10.4,0.0,17.6,26600.8,22225.4,52439.4,30.4,63.4,6.0,0.8,0.0
6.0,0.2,1500173.6,5292055.2,143164.0,493505.6,48.0,103196.0,52.0,124427.2,19649.2,44293.0,28.2,66.6,4.2,1.2,0.0
6.8,0.0,1301808.0,5572039.2,143172.0,501556.0,9.6,0.0,48.8,29720.0,22171.6,50458.0,29.0,64.2,6.4,1.0,0.0
7.0,0.0,1301296.0,6081639.2,143180.0,513914.4,15.2,0.0,24.8,27384.8,21373.0,43727.8,26.0,67.6,5.4,1.0,0.0
6.0,0.2,1300728.0,6074663.2,143192.0,507562.4,8.0,0.0,11.2,29325.6,20890.8,43101.4,31.4,61.0,6.0,1.4,0.0
6.2,0.2,1300472.0,6267297.6,143198.4,511940.8,19.2,0.0,19.2,30458.4,23766.8,53470.6,30.2,63.6,5.0,1.0,0.0
7.6,0.2,1300472.0,3400565.6,143256.8,513964.0,5.6,0.0,24.8,26507.2,20020.0,40577.0,33.0,64.0,3.4,0.4,0.0
10.0,0.8,1392152.0,477736.0,60330.4,360711.2,7232.8,65601.6,15464.2,85483.2,19768.6,35262.2,23.2,73.8,2.0,1.4,0.0
9.4,1.0,1712621.6,163859.2,46503.2,375355.2,9869.6,145672.8,17164.4,163295.2,19147.4,30354.2,25.6,71.2,1.8,1.0,0.0
11.0,0.6,1376702.4,1594387.2,78014.4,355187.2,92.8,295.2,996.8,24707.2,20010.4,38466.2,29.2,68.2,2.4,0.2,0.0
11.4,0.0,1372622.4,2097287.2,117267.2,384344.0,312.8,0.0,772.0,27090.4,19366.4,40839.4,29.0,67.4,3.4,0.2,0.0
9.2,0.0,1342619.2,3050691.2,131027.2,421640.0,3772.0,0.0,4777.4,23740.8,20579.4,41037.2,29.2,68.8,1.8,0.0,0.0
8.2,0.0,1315380.8,3538206.4,135672.0,442169.6,535.2,0.0,1182.4,27372.8,20176.0,40510.8,30.0,67.4,2.6,0.2,0.0
10.2,0.0,1301044.8,3582690.4,137168.0,467560.8,185.6,0.0,391.2,26104.0,18018.6,41091.6,32.4,63.0,3.8,0.4,0.0
7.4,0.0,1300072.0,3220456.8,137604.0,470145.6,11.2,0.0,23.2,25161.6,19618.4,40380.0,29.8,67.0,3.0,0.4,0.0
11.8,0.8,1299560.0,5373333.6,137810.4,478723.2,17.6,0.0,52.8,27087.2,20097.0,41791.6,31.4,65.2,3.0,0.6,0.0
8.0,0.0,1299048.0,4007218.4,137885.6,477480.0,33.6,0.0,48.0,27605.6,20271.8,43339.0,30.4,67.0,2.2,0.0,0.0
9.6,0.0,1297569.6,3559780.8,137955.2,491987.2,13.6,0.0,36.0,27670.4,18860.0,40281.0,31.4,66.0,2.6,0.2,0.0
10.0,0.2,1833394.4,3304658.4,137992.8,493108.0,11.2,128917.6,24.8,149600.8,18211.8,41743.0,26.4,72.0,1.4,0.0,0.0
9.2,0.2,1297004.8,4839164.0,138047.2,494184.0,4.8,0.0,32.0,25687.2,19285.4,42517.6,32.2,65.2,2.6,0.2,0.0
8.4,0.4,1296768.0,4238904.0,138089.6,502812.8,20.0,0.0,38.4,27925.6,19965.8,42527.0,37.0,59.8,2.6,0.2,0.0
9.4,0.4,1296420.8,4403263.2,138149.6,502295.2,12.8,0.0,47.2,25543.2,16838.0,36147.0,34.0,62.8,3.2,0.2,0.0
9.0,0.2,1296039.2,4047738.4,138219.2,503308.0,10.4,0.0,30.4,25812.0,19170.6,36189.0,37.0,60.2,2.6,0.4,0.0
8.2,0.2,1295867.2,4260523.2,138604.0,505010.4,20.0,0.0,120.0,27464.0,21583.8,44052.4,30.6,66.4,2.8,0.0,0.0
9.2,0.0,1839335.2,4146438.4,138662.4,513933.6,58.4,136836.8,72.0,160896.8,18707.0,35941.4,31.4,65.2,2.8,0.6,0.0
