r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
6.8,0.6,1078143.2,3825854.4,138524.0,375714.4,14.4,0.0,32.0,25374.4,15988.8,29641.8,37.8,54.8,6.6,0.6,0.0
7.8,0.2,1077784.0,4392538.4,138544.0,378444.0,14.4,0.0,14.4,25281.6,17218.4,31404.8,35.4,58.0,6.2,0.8,0.0
8.4,0.6,1073659.2,3959116.0,138564.8,377213.6,12.0,0.0,33.6,27069.6,17928.2,34247.6,37.2,55.8,6.8,0.6,0.0
7.2,0.2,1073552.0,4148925.6,138588.0,371938.4,6.4,0.0,6.4,26518.4,18090.6,33030.4,37.6,56.4,5.4,0.8,0.0
8.6,0.2,1073792.0,4354164.8,138602.4,382332.8,64.8,0.0,72.8,26698.4,17143.6,31861.4,38.4,55.2,5.8,0.8,0.0
8.8,0.0,1073536.0,5100696.8,138608.0,380678.4,49.6,0.0,49.6,28060.8,17389.6,32433.0,39.6,54.0,5.6,0.8,0.0
6.0,0.2,1103084.8,4758941.6,139142.4,407690.4,214.4,28246.4,845.6,50973.6,16683.0,29622.8,38.4,55.6,4.8,1.0,0.0
8.6,0.0,1060344.0,5287727.2,139260.0,410195.2,8.0,0.0,8.0,25624.8,15904.6,30391.4,39.6,54.2,5.6,1.0,0.0
8.8,0.2,1060344.0,5255134.4,139400.8,414973.6,0.0,0.0,0.8,25778.4,16217.2,30653.0,43.4,50.8,5.0,0.8,0.0
7.0,0.8,1060344.0,5504774.4,139419.2,414404.8,20.8,0.0,60.8,25909.6,18260.8,33111.2,41.2,53.4,4.8,0.6,0.0
6.6,1.0,1060344.0,5471486.4,139428.0,409542.4,2.4,0.0,7.2,26740.0,16300.6,31110.0,46.2,48.4,5.0,0.6,0.0
8.4,0.6,1073828.8,5786296.0,139432.0,414904.8,5.6,14539.2,6.4,39456.8,16128.8,29676.4,44.6,49.0,5.4,1.2,0.0
7.8,0.2,1058305.6,6144813.6,139432.0,422582.4,32.0,0.0,113.6,28100.8,16813.6,33415.8,38.2,57.2,4.4,0.4,0.0
9.4,0.0,1058484.0,6345524.8,139440.0,415797.6,7.2,8004.8,9.6,34456.8,16541.0,31039.0,43.4,52.2,3.8,0.6,0.0
11.0,0.4,1053530.4,6493612.0,139453.6,418789.6,4791.2,38.4,5074.0,27407.2,18240.2,35674.2,48.6,46.0,4.6,0.8,0.0
8.0,1.2,1428144.0,105577.6,15158.4,295430.4,24040.8,163474.4,35672.2,177843.2,19942.8,23444.4,15.8,77.8,2.2,4.4,0.0
7.8,0.8,1412683.2,211264.8,19925.6,295588.0,28862.4,86489.6,45742.2,100836.8,18749.6,23916.8,15.2,76.2,2.4,6.0,0.0
6.6,0.8,1241788.0,3187744.0,32604.8,307964.8,29454.4,23424.8,35339.8,45591.2,18143.0,30571.8,25.4,67.4,5.0,1.8,0.0
7.6,0.8,1194005.6,3567622.4,97048.0,319988.8,5251.2,4600.0,7502.0,29328.8,15595.6,29254.6,27.4,66.6,5.6,0.8,0.0
5.0,0.2,1166681.6,4309085.6,126319.2,363342.4,2509.6,0.0,4214.8,23461.6,16269.2,31140.8,28.0,64.0,7.2,1.2,0.0
6.0,0.4,1143641.6,3166730.4,135520.8,386870.4,2649.6,0.0,4130.4,25688.0,15995.6,30927.8,31.0,61.8,6.0,1.4,0.0
7.0,0.6,1131805.6,4805787.2,138775.2,395697.6,109.6,0.0,110.4,22770.4,14900.6,28452.6,28.0,65.4,6.0,0.8,0.0
6.6,0.0,1128288.0,4927768.0,139832.0,397384.8,177.6,0.0,547.4,25951.2,15908.0,30511.4,28.2,64.2,6.4,1.2,0.0
6.8,0.0,1125112.0,4393143.2,140249.6,393423.2,68.8,0.0,85.6,27946.4,17267.0,34360.8,27.0,65.4,6.8,0.6,0.0
7.8,0.0,1124014.4,5014582.4,140364.8,397838.4,148.0,0.0,215.2,24117.6,15498.0,30116.4,29.6,62.8,6.4,1.0,0.0
5.8,0.0,1439027.2,3174820.0,140440.8,396278.4,68.8,136708.8,69.6,156036.0,14857.2,24759.6,23.6,68.0,6.4,2.0,0.0
7.6,0.6,1120731.2,3831254.4,140485.6,394372.8,59.2,0.0,106.4,23962.4,15719.0,32046.0,33.8,59.6,6.0,0.6,0.0
7.6,0.2,1119502.4,3181634.4,140512.0,398808.0,17.6,0.0,17.6,26025.6,15471.6,30928.6,37.4,56.0,6.0,0.6,0.0
7.8,0.0,1118511.2,4013711.2,140528.0,402344.8,114.4,0.0,114.4,26822.4,16294.8,32213.8,28.8,63.8,7.0,0.8,0.0
7.0,0.0,1117787.2,3813357.6,140560.0,398172.0,37.6,0.0,450.4,25754.4,15805.8,31393.6,35.6,57.4,6.0,0.8,0.0
7.0,0.2,1833763.2,3646833.6,140581.6,401609.6,18.4,193004.0,18.4,213319.2,14485.0,25579.4,26.2,65.0,7.0,1.8,0.0
7.8,0.0,1116510.4,4068115.2,140604.0,404951.2,20.0,0.0,20.8,29149.6,16354.0,31852.8,36.8,55.6,7.0,0.6,0.0
5.8,0.2,1115931.2,4639242.4,140650.4,408544.0,24.0,0.0,24.8,25658.4,16285.2,31545.6,34.0,57.8,7.2,1.0,0.0
5.6,0.0,1699263.2,4448098.4,140656.0,398274.4,64.8,169116.0,65.6,188752.8,14301.0,24856.2,28.4,64.2,6.6,1.4,0.0
6.2,0.0,1114821.6,5024027.2,140656.0,403972.0,91.2,0.0,91.2,27299.2,18758.0,36274.6,35.0,55.4,8.2,1.2,0.0
6.4,0.0,1328019.2,4825732.8,140668.8,408612.0,3.2,111316.8,4.0,134052.8,16767.0,29084.4,31.0,59.6,7.2,2.4,0.0
7.4,0.4,1114848.0,5158944.8,140682.4,405273.6,14.4,0.0,14.4,26085.6,16958.6,33517.0,39.2,53.0,7.2,1.0,0.0
6.2,0.0,1113568.0,5231870.4,140867.2,406955.2,39.2,0.0,39.2,23436.0,17222.8,33723.8,40.8,52.0,6.4,1.2,0.0
9.4,0.2,1113220.0,5648102.4,140876.8,401692.0,40.0,25177.6,44.8,52309.6,16113.0,31593.4,36.6,55.8,6.6,0.6,0.0
9.2,0.2,1144784.8,5547039.2,140884.0,404099.2,45.6,28476.0,45.6,54008.8,17956.2,33120.2,42.8,49.4,6.6,1.6,0.0
8.0,0.0,1108528.0,5990858.4,140888.0,403908.8,48.8,0.0,48.8,29772.8,16105.4,32585.2,36.4,56.4,7.0,0.4,0.0
6.4,1.2,1187184.8,6174447.2,140907.2,397832.8,16.8,104857.6,16.8,124209.6,15216.0,24664.8,31.2,58.6,7.6,2.6,0.0
9.4,0.2,1143289.6,6332121.6,140908.0,403944.0,8.8,57280.0,9.6,79758.4,15748.6,27624.4,36.8,56.8,5.4,1.4,0.0
8.4,0.0,1106982.4,6519428.0,140910.4,407224.0,7.2,56.0,7.2,29764.8,16976.0,33924.0,46.2,46.2,7.0,0.6,0.0
5.4,0.8,1527009.6,113814.4,12168.0,234822.4,40287.2,156747.2,51325.8,171382.4,23651.4,27852.0,11.0,78.6,3.4,7.2,0.0
7.4,0.2,1467647.2,1867843.2,16720.0,303863.2,52871.2,72515.2,59791.6,87594.4,18843.2,28597.4,13.8,73.6,5.2,7.4,0.0
8.0,0.6,1228976.8,3719732.0,27058.4,299777.6,5965.6,2952.8,22491.8,27933.6,15772.8,30281.6,23.0,67.8,6.8,2.0,0.0
5.6,0.2,1182794.4,4574464.0,106884.8,383224.0,2320.0,0.0,3739.2,25895.2,16723.8,33462.8,25.2,67.0,6.4,1.2,0.0
5.2,0.2,1168304.8,4603671.2,130566.4,404029.6,76.0,0.0,135.2,25208.8,16081.2,33165.4,23.4,67.6,7.6,1.6,0.0
5.8,0.2,1145162.4,4359451.2,137812.8,419427.2,4227.2,0.0,5319.6,24246.4,16548.2,32484.2,25.8,65.8,6.4,1.8,0.0
5.0,0.4,1136663.2,3891277.6,140564.0,419908.8,36.0,0.0,36.8,27695.2,16921.2,33909.0,25.2,66.8,7.2,0.6,0.0
6.0,0.8,1132516.0,4103767.2,141933.6,438560.0,264.8,0.0,1772.4,30289.6,15997.6,32209.0,24.6,68.8,6.6,0.2,0.0
5.8,0.2,1131594.4,3625363.2,142278.4,441576.8,100.8,0.0,197.2,29463.2,17400.6,34503.6,23.4,68.6,7.0,1.0,0.0
6.2,0.4,1130212.0,3037728.8,142387.2,443527.2,16.8,0.0,17.6,22888.8,17291.2,36609.8,31.4,60.0,7.4,1.2,0.0
6.8,0.0,1129700.0,3087620.8,142463.2,438404.8,6.4,0.0,12.0,29496.0,15922.2,32683.0,29.8,63.0,6.8,0.4,0.0
5.2,0.2,1671083.2,3033768.0,142493.6,440899.2,44.0,198981.6,161.2,219670.4,14568.0,24763.8,21.4,71.8,5.6,1.4,0.0
5.0,0.0,1127756.0,3079543.2,142508.8,442481.6,7.2,0.0,7.2,25964.0,18694.4,36118.2,29.6,58.6,10.2,1.6,0.0
8.0,0.6,1121929.6,3117894.4,142711.2,449534.4,2150.4,0.0,4179.8,28988.8,17014.8,34028.6,32.4,59.8,6.8,1.0,0.0
6.6,0.2,1730476.8,3689774.4,143000.8,459474.4,12.8,177672.8,12.8,199540.8,15226.2,29214.2,25.0,66.0,7.2,2.2,0.0
5.4,0.0,1184965.6,3686841.6,143023.2,449048.0,23.2,50488.0,28.8,73706.4,15247.8,26811.4,32.2,60.8,6.0,0.8,0.0
7.2,0.0,1115016.8,4285236.0,143046.4,452786.4,55.2,0.0,55.2,23364.0,14379.2,28074.6,32.6,59.0,7.6,1.0,0.0
5.8,0.0,1114455.2,4455434.4,143078.4,457531.2,26.4,0.0,27.2,27202.4,16143.6,31525.4,31.0,60.8,7.2,1.2,0.0
6.2,0.4,1717110.4,4609802.4,143096.8,452466.4,17.6,161983.2,17.6,181576.8,14596.2,27130.6,25.0,65.0,8.0,1.6,0.0
4.0,0.0,1113759.2,5069302.4,143117.6,457847.2,0.8,0.0,0.8,25840.0,17516.6,34804.0,32.4,56.8,8.6,2.2,0.0
7.6,0.6,1358030.4,4817273.6,143150.4,454846.4,12.8,122654.4,12.8,140705.6,14971.4,25861.6,29.2,61.0,7.2,2.2,0.0
7.2,0.2,1113696.0,5075120.8,143167.2,459762.4,19.2,0.0,19.2,24678.4,15310.8,30930.2,37.0,55.8,6.4,1.2,0.0
7.6,0.4,1112928.0,4979444.0,143192.0,455922.4,1.6,0.0,1.6,27662.4,15506.2,30948.4,40.8,52.2,6.4,1.0,0.0
6.6,0.0,1112569.6,5210036.8,143199.2,456748.8,14.4,0.0,14.4,23753.6,13885.4,27374.6,43.4,48.8,7.0,1.2,0.0
5.0,0.6,1261746.4,5510876.0,143209.6,452875.2,103.2,81336.8,103.2,101300.0,14653.4,27231.2,32.0,56.8,9.6,1.8,0.0
5.0,0.2,1111852.0,5861562.4,143216.0,462125.6,1.6,0.0,19.2,23086.4,16636.0,32012.8,33.6,56.4,8.4,1.6,0.0
5.2,0.2,1111560.0,6149548.0,143217.6,462730.4,11.2,0.0,14.4,25714.4,16076.4,32361.0,33.0,57.8,8.0,1.2,0.0
8.0,0.0,1136224.0,6299623.2,143232.0,457014.4,15.2,52428.8,15.2,70323.2,14488.6,24564.8,31.0,57.0,8.8,3.4,0.0
6.0,0.0,1110900.8,6489973.6,143242.4,457525.6,7.2,40.8,7.2,27251.2,18417.8,36449.0,44.8,45.8,7.8,1.8,0.0
8.2,0.4,1140655.2,880527.2,88040.8,355699.2,803.2,28598.4,5379.6,48847.2,16271.2,26635.8,30.8,65.4,2.6,1.0,0.0
9.4,0.6,1194156.8,3089057.6,80210.4,389596.8,2988.8,0.0,5880.2,23226.4,15128.6,27043.4,35.4,60.0,4.2,0.4,0.0
12.0,0.6,1182632.0,1591254.4,84750.4,366259.2,2612.8,5743.2,3775.2,27680.0,13924.8,24398.0,33.8,61.8,4.0,0.6,0.0
9.6,0.2,1183617.6,1447697.6,83868.0,352862.4,4940.0,4489.6,6761.4,26796.8,15274.2,27970.2,33.6,61.8,3.8,1.0,0.0
8.8,0.6,1146024.8,3726023.2,116368.8,355124.8,1669.6,0.0,1692.0,21346.4,13409.2,25376.4,35.0,60.0,4.6,0.6,0.0
8.0,0.6,1129612.8,3338484.0,132056.0,362589.6,230.4,0.0,1472.0,25443.2,14967.6,29214.4,33.6,61.8,4.2,0.6,0.0
9.6,0.6,1128607.2,3361935.2,137159.2,368621.6,73.6,0.0,136.0,26099.2,17211.2,31855.0,34.6,61.4,3.6,0.6,0.0
8.4,0.2,1127152.0,3420630.4,139334.4,371012.8,728.0,0.0,1842.2,26215.2,16471.4,30476.6,33.4,63.0,3.2,0.2,0.0
7.2,0.6,1122875.2,3242148.8,140187.2,373730.4,669.6,0.0,1849.6,21666.4,14626.8,27420.8,35.8,60.8,3.0,0.6,0.0
9.2,0.4,1121264.0,3849300.0,140356.8,378533.6,7.2,0.0,8.0,22238.4,15338.8,27351.6,37.8,57.8,4.2,0.6,0.0
8.8,0.0,1120980.8,3008747.2,140429.6,380928.8,21.6,0.0,31.2,18751.2,12354.6,22322.0,34.8,60.8,4.2,0.8,0.0
8.0,0.8,1120176.8,4533188.8,140490.4,380543.2,38.4,0.0,217.8,23958.4,16135.6,28898.4,35.0,60.6,4.2,0.6,0.0
9.2,0.2,1119435.2,4723286.4,140512.0,384640.0,143.2,0.0,220.8,22277.6,15508.0,27637.6,32.6,61.8,4.6,0.6,0.0
7.4,0.6,1119888.0,5123889.6,140521.6,382968.8,83.2,0.0,87.2,24454.4,16690.4,30063.0,35.6,58.0,5.6,1.0,0.0
10.8,0.6,1119376.0,4428029.6,140528.0,370377.6,51.2,0.0,51.2,4557.6,3899.6,6653.6,35.2,61.2,2.4,1.0,0.0
10.6,0.6,1121724.8,3668960.8,140576.8,357573.6,20.8,2392.0,21.6,8921.6,5172.0,8958.8,37.8,54.6,5.2,2.2,0.0
7.2,1.0,1117259.2,4793020.0,140584.0,373623.2,34.4,0.0,54.4,13568.0,9586.0,16815.0,37.6,57.2,4.6,1.0,0.0
8.0,0.6,1267973.6,4475502.4,140588.0,385432.8,68.0,71092.0,73.6,88229.6,13653.8,20449.0,35.8,59.2,4.2,0.8,0.0
8.2,0.0,1116548.0,5399444.0,140688.8,383816.0,18.4,0.0,18.4,18105.6,11978.2,21442.8,37.2,56.8,5.4,0.8,0.0
9.2,0.4,1397185.6,5021783.2,140705.6,385173.6,30.4,107180.0,30.4,122891.2,13020.2,19742.8,35.2,58.8,5.0,1.0,0.0
9.0,0.2,1115587.2,5018549.6,140760.0,388676.0,49.6,0.0,130.4,24716.8,16729.0,29750.6,41.8,52.8,5.2,0.4,0.0
9.0,0.4,1115112.8,5239251.2,140919.2,387724.0,8.8,0.0,10.4,23458.4,14702.6,26884.6,39.4,55.6,4.4,0.2,0.0
9.6,0.0,1114255.2,5542700.0,140942.4,395171.2,133.6,0.0,141.6,25102.4,14925.0,28739.0,38.2,57.4,4.4,0.2,0.0
8.2,0.2,1113796.0,5710456.8,140944.0,387512.8,56.0,0.0,56.0,23820.8,15527.8,28682.8,39.6,54.8,5.0,0.6,0.0
8.6,0.0,1113332.8,5839320.8,141004.0,393046.4,75.2,0.0,75.2,25262.4,17362.4,32233.4,42.2,52.2,5.0,1.0,0.0
7.8,0.4,1108847.2,5914453.6,141008.0,386236.0,12.0,0.0,12.8,23706.4,15818.0,28410.0,42.4,52.6,4.4,0.6,0.0
9.4,0.0,1108796.0,6210459.2,141008.0,387260.0,0.0,0.0,0.8,24352.0,15474.6,28205.2,41.4,53.6,4.6,0.6,0.0
9.6,0.4,1144148.0,6339086.4,141016.0,388845.6,6.4,26214.4,8.8,44909.6,13775.4,22945.6,41.2,53.0,4.8,0.8,0.0
8.2,0.4,1108711.2,6583207.2,141022.4,388270.4,8.0,36.0,8.0,23604.8,15591.6,28188.0,45.0,50.4,4.4,0.4,0.0
9.8,1.0,1166824.8,738455.2,85192.8,303672.0,138.4,42915.2,5586.6,62135.2,15333.0,24442.2,28.2,66.0,4.8,1.0,0.0
8.2,0.2,1272392.8,455302.4,46323.2,329968.0,6694.4,80231.2,9588.4,97560.0,15899.2,22666.0,27.6,65.2,5.0,2.2,0.0
6.0,0.4,1188047.2,2395830.4,42484.0,295545.6,3428.8,13003.2,6268.2,36377.6,17447.8,29921.2,28.6,61.6,8.6,1.4,0.0
10.0,0.4,1162766.4,1347400.0,87959.2,387033.6,6758.4,279.2,25755.4,21296.0,14603.4,25728.0,37.2,59.8,2.4,0.8,0.0
8.6,0.0,1140193.6,3135821.6,114857.6,378528.8,488.0,0.0,1507.2,22515.2,14518.2,26613.2,31.8,61.0,6.4,0.8,0.0
6.4,0.4,1137480.0,3669813.6,128652.8,393380.0,544.8,0.0,2010.6,23827.2,16127.4,30562.6,32.4,60.2,6.6,1.0,0.0
7.2,0.0,1130772.8,3412010.4,133469.6,404178.4,149.6,0.0,410.8,23482.4,15975.6,29137.4,30.4,63.8,5.2,1.0,0.0
6.2,0.4,1129544.0,4309060.8,135119.2,403396.8,31.2,0.0,40.0,24322.4,17030.8,31532.8,28.6,64.6,6.2,0.6,0.0
9.6,0.2,1128724.8,4050868.8,135796.8,407144.8,60.8,0.0,77.6,26112.8,16332.2,29993.0,31.8,61.8,6.2,0.4,0.0
8.4,0.4,1126062.4,5065952.8,136015.2,410973.6,1184.8,0.0,2084.2,24303.2,16603.0,30205.6,33.0,59.4,7.0,1.0,0.0
8.4,0.2,1122222.4,5136696.0,136111.2,411628.0,53.6,0.0,57.6,26640.8,16626.6,30572.2,33.0,60.0,6.6,0.6,0.0
7.6,0.0,1120584.0,5198706.4,136158.4,413061.6,95.2,0.0,102.4,24626.4,15610.0,29954.4,33.2,60.0,6.6,0.6,0.0
8.2,0.0,1120328.0,4949408.0,136188.0,410735.2,20.0,0.0,23.2,24224.8,15810.0,31147.2,35.2,58.8,5.8,0.8,0.0
8.4,0.2,1481713.6,3868624.8,136674.4,411361.6,16.0,147034.4,96.0,165433.6,14208.2,23298.4,31.8,62.6,4.2,1.4,0.0
6.2,0.2,1554511.2,3981889.6,136833.6,413588.0,61.6,162019.2,110.4,180497.6,14299.8,22939.0,30.8,63.4,4.6,1.2,0.0
8.2,0.4,1117380.8,4596018.4,136890.4,418486.4,72.8,0.0,88.8,26185.6,17072.0,31579.8,35.4,57.2,6.6,1.0,0.0
10.2,0.4,1116948.0,4327267.2,136917.6,416959.2,47.2,0.0,48.0,26776.8,16471.8,31408.2,37.8,55.2,6.2,1.0,0.0
7.4,0.0,1116176.0,4610383.2,136932.0,416397.6,56.0,0.0,68.8,24551.2,16285.0,30182.6,38.2,56.0,5.2,0.6,0.0
8.0,0.6,1111930.4,4465536.8,137507.2,430278.4,418.4,0.0,1395.2,25166.4,15522.4,29659.0,41.6,53.2,4.8,0.4,0.0
9.4,0.6,1110646.4,4902312.0,137772.0,433381.6,20.8,0.0,22.4,26277.6,17758.0,32692.6,39.4,55.2,5.2,1.0,0.0
7.2,0.4,1110280.8,5204260.8,137772.0,437159.2,14.4,0.0,51.8,27034.4,16949.0,32394.0,42.2,51.8,5.6,1.0,0.0
9.2,0.2,1109983.2,5386362.4,137780.0,429191.2,13.6,0.0,21.6,27752.0,16840.2,31907.6,40.8,53.8,4.8,0.6,0.0
6.4,0.2,1109203.2,5156974.4,137792.8,432482.4,96.8,0.0,547.8,26451.2,17047.0,32210.4,45.4,48.8,5.0,1.0,0.0
9.6,0.2,1104280.8,5481399.2,137809.6,436632.0,1335.2,0.0,2866.4,26179.2,15754.0,29909.4,46.6,48.6,4.6,0.6,0.0
9.2,0.4,1097778.4,5439012.0,138391.2,460134.4,2636.8,0.0,10306.4,23667.2,15569.2,29083.8,45.2,50.6,3.6,1.0,0.0
8.2,0.2,1092556.0,5654584.8,138957.6,507169.6,16.8,0.0,76.2,22662.4,14552.4,26726.8,50.8,44.0,4.6,0.8,0.0
7.4,0.0,1092044.0,6131476.8,138966.4,499249.6,8.0,0.0,11.2,22697.6,15621.4,28670.2,40.4,53.6,5.0,1.0,0.0
7.8,0.2,1146639.2,6248785.6,138996.0,503826.4,84.8,48463.2,88.0,70476.8,16442.0,27099.8,36.6,57.2,4.6,1.6,0.0
7.6,0.0,1089504.8,6437852.8,139000.0,508672.8,23.2,44.8,23.2,31117.6,17735.8,33900.6,44.6,49.6,5.8,0.2,0.0
9.6,0.2,1089044.0,2912509.6,139021.6,501573.6,0.8,0.0,1.6,26200.8,15304.6,31121.2,28.6,64.4,6.4,1.0,0.0
7.6,1.8,1324160.0,154371.2,40491.2,330673.6,18080.0,112236.8,40629.0,126793.6,18273.8,24072.0,15.4,75.0,2.8,6.6,0.0
6.6,0.4,1279633.6,3626499.2,29279.2,318469.6,7965.6,4725.6,17666.2,28066.4,16898.6,30980.6,26.0,65.4,6.6,1.6,0.0
