r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
9.0,2.2,1057753.6,103664.8,64466.4,264778.4,1592.8,36011.2,11791.0,47464.0,10860.6,14616.4,11.2,82.6,4.0,2.6,0.0
7.2,1.6,1145946.4,107073.6,23287.2,221632.8,637.6,56353.6,20038.8,66547.2,10736.6,12799.0,16.4,75.4,5.2,2.4,0.0
5.2,0.0,1140964.8,3568339.2,81742.4,360308.0,118.4,0.0,1468.0,21757.6,12724.8,24519.2,23.2,57.0,17.2,2.6,0.0
5.0,0.2,1199707.2,1534310.4,84336.8,281512.0,82.4,62723.2,943.2,80792.0,14886.2,19873.0,17.4,67.2,12.8,3.0,0.0
7.6,0.4,1271547.2,2278315.2,111824.8,328080.0,35.2,98842.4,1514.8,114925.6,10698.4,17184.6,20.0,61.6,15.4,3.4,0.0
4.2,0.0,1076860.8,3917584.0,127572.0,341820.8,248.8,0.0,1484.6,22697.6,11452.4,23408.2,25.0,56.2,17.2,2.0,0.0
4.4,0.2,1076006.4,4204139.2,135084.0,353974.4,58.4,0.0,96.8,23616.0,13532.4,25976.4,24.8,57.2,15.2,2.8,0.0
6.6,0.2,1075396.0,4199672.8,137597.6,348258.4,48.0,0.0,48.0,24700.8,11869.6,23799.6,26.0,56.0,16.2,2.0,0.0
5.6,0.4,1356252.8,2620111.2,138411.2,346599.2,60.0,115892.8,93.0,132438.4,11904.4,17996.6,22.0,63.6,10.4,3.6,0.0
8.0,0.4,1070026.4,4441637.6,138650.4,354309.6,1374.4,0.0,5189.4,22457.6,13396.4,25588.2,24.2,56.4,16.2,3.4,0.0
7.2,0.6,1068033.6,4294628.8,139059.2,382757.6,39.2,0.0,59.2,23140.8,13148.0,25992.2,25.6,53.8,17.4,3.0,0.0
2.8,0.8,1056009.6,3521849.6,139104.0,385131.2,213.6,0.0,258.4,23706.4,12529.2,24400.6,31.0,50.0,16.8,2.2,0.0
4.4,0.0,1055249.6,4430978.4,139124.0,381739.2,63.2,0.0,126.4,24160.8,14575.6,27378.8,23.6,56.0,17.8,3.2,0.0
4.6,0.6,1054440.8,3699816.8,139163.2,391312.8,251.2,0.0,362.4,23189.6,13047.2,25132.8,31.2,50.2,15.8,3.0,0.0
7.0,0.2,1052285.6,3336698.4,139189.6,387269.6,112.8,0.0,112.8,21920.0,12980.6,25107.8,37.6,43.0,16.4,3.0,0.0
6.0,0.6,1586971.2,3509178.4,139299.2,395628.8,321.6,161400.0,1612.6,176516.0,11063.8,16402.4,22.2,61.0,13.4,3.6,0.0
4.4,0.0,1050078.4,4410801.6,139345.6,394828.8,49.6,0.0,49.6,21223.2,13340.4,24831.4,34.6,46.4,16.2,3.2,0.0
5.6,0.2,1049506.4,4673172.8,139362.4,396393.6,79.2,0.0,140.0,22891.2,13222.8,25902.8,35.2,46.4,15.4,3.0,0.0
4.6,0.0,1079096.8,4390448.0,139375.2,403640.0,95.2,27470.4,132.0,48008.8,13760.4,24177.0,33.6,47.4,15.4,3.8,0.0
5.0,0.2,1048200.0,4833929.6,139388.0,397795.2,47.2,0.0,53.6,20172.0,12134.6,22808.4,32.6,46.6,18.4,2.6,0.0
5.2,0.0,1048200.0,4953960.8,139404.0,400523.2,76.8,0.0,87.2,22504.8,13607.4,25748.4,36.6,44.0,16.2,3.2,0.0
4.2,0.2,1047432.0,4932497.6,139404.0,396167.2,162.4,0.0,164.0,21351.2,12615.0,24174.8,38.8,40.8,17.4,3.2,0.0
5.4,0.0,1046920.0,5142979.2,139432.8,396221.6,67.2,0.0,67.2,22176.8,13294.2,25129.0,40.6,39.4,16.8,3.0,0.0
6.8,0.0,1046356.8,5172701.6,139520.8,396431.2,117.6,0.0,528.4,21516.8,12404.0,23818.8,43.6,37.4,16.6,2.8,0.0
5.2,0.2,1046598.4,5345103.2,139576.0,404216.8,54.4,680.0,54.4,23784.8,13053.8,24962.8,46.2,35.4,15.4,3.0,0.0
5.6,0.2,1106106.4,5702549.6,139576.0,403986.4,31.2,48482.4,60.0,66880.0,12264.0,20806.6,38.0,42.8,15.4,3.6,0.0
5.4,0.6,1091279.2,5970232.8,139589.6,402645.6,120.0,52428.8,120.0,72122.4,12559.4,21339.6,32.6,51.0,13.4,3.2,0.0
6.6,0.4,1042776.0,6165208.0,139604.0,404329.6,40.8,0.0,44.0,21806.4,13059.6,24378.0,36.4,43.2,17.4,3.0,0.0
5.2,0.0,1042827.2,6390298.4,139608.0,403568.8,32.0,59.2,32.8,24749.6,13696.0,26926.2,49.6,25.6,21.6,3.0,0.0
6.0,0.0,1041240.0,2686595.2,139684.0,401478.4,49.6,0.0,54.4,25326.4,13521.6,27364.8,18.0,58.0,21.2,2.6,0.0
6.8,2.8,1191501.6,110072.8,30128.0,203098.4,172.0,83668.8,26186.8,91952.0,12016.8,12847.2,3.8,86.8,3.2,6.2,0.0
8.0,0.4,1149094.4,1012515.2,20384.0,232447.2,10972.0,31427.2,45120.8,45575.2,11555.4,18250.0,7.2,81.0,8.0,4.0,0.0
4.4,0.4,1172600.0,3908280.0,89211.2,335388.0,296.0,3406.4,2198.0,25762.4,12949.8,23050.0,19.2,62.4,15.6,2.4,0.0
3.6,0.4,1109214.4,3811835.2,124259.2,356444.0,88.0,0.0,510.8,25448.8,12714.0,25779.2,18.4,58.6,20.8,2.2,0.0
3.8,0.2,1106244.8,4211825.6,134060.0,365172.8,282.4,0.0,1424.0,23298.4,13904.4,27226.0,19.6,54.6,21.4,4.6,0.0
5.8,0.0,1100766.4,4123808.0,137631.2,375222.4,990.4,0.0,1726.4,25012.0,13207.0,26808.2,19.4,59.8,18.0,2.8,0.0
4.0,1.0,1450678.4,3020656.0,138836.8,398320.8,506.4,144932.0,2080.8,161065.6,12691.6,19065.4,11.8,59.0,22.8,6.0,0.0
5.2,0.4,1085520.8,3689838.4,139279.2,402026.4,57.6,0.0,188.0,23404.8,13989.0,27095.0,20.4,54.6,21.2,3.8,0.0
3.0,0.0,1085086.4,3065918.4,139489.6,408240.8,76.0,0.0,141.6,25768.8,14276.8,27782.4,27.4,50.2,18.8,3.6,0.0
3.6,0.4,1084651.2,2938915.2,139560.8,401376.0,59.2,0.0,59.2,25093.6,13340.6,26936.0,30.6,44.4,22.4,3.0,0.0
4.0,0.4,1083993.6,3078940.8,139601.6,414044.8,884.8,0.0,2807.6,25822.4,14179.4,28432.4,30.6,45.4,20.2,3.4,0.0
3.8,0.0,1083154.4,3543052.8,139787.2,419676.0,70.4,0.0,70.4,24689.6,14442.0,28559.6,29.6,43.6,22.8,3.8,0.0
4.2,0.0,1082724.8,3680740.0,139806.4,421928.0,49.6,0.0,50.4,23335.2,13537.4,26558.6,32.0,44.2,20.6,3.4,0.0
4.0,0.2,1082369.6,3894320.0,139812.0,428633.6,76.0,0.0,76.0,24752.8,13886.6,27467.8,30.4,46.4,20.0,3.2,0.0
4.0,0.6,1598418.4,3911038.4,139816.0,418976.8,81.6,190368.0,92.8,206578.4,12028.2,18547.4,16.2,58.8,20.0,5.2,0.0
3.6,0.0,1070864.8,4263592.8,139824.8,419492.0,64.0,0.0,64.0,25059.2,13818.6,28351.6,29.2,47.0,20.0,4.0,0.0
5.2,0.4,1070376.8,4744966.4,139834.4,420737.6,48.8,0.0,48.8,24655.2,13936.8,28186.0,30.6,44.2,21.2,4.4,0.0
3.6,0.0,1631245.6,4565252.8,139896.0,432000.8,84.8,176652.0,88.0,191944.8,10862.6,16744.6,17.4,61.4,16.6,4.4,0.0
4.6,0.6,1065350.4,4775420.0,139907.2,434315.2,56.0,0.0,56.0,21133.6,13381.8,25627.0,32.2,41.4,22.4,3.8,0.0
3.2,0.0,1065043.2,4768693.6,139924.0,438857.6,59.2,0.0,62.4,22035.2,12982.2,26148.8,36.8,36.0,23.8,3.8,0.0
4.4,0.2,1558780.0,4926613.6,139926.4,441220.0,56.8,161131.2,56.8,175101.6,11116.2,16125.8,18.4,56.4,19.2,5.8,0.0
4.0,0.4,1349529.6,5069217.6,139940.0,434747.2,63.2,71279.2,63.2,90267.2,12062.4,22225.2,27.0,46.8,21.4,4.8,0.0
6.0,0.2,1182132.0,5173509.6,139944.0,440523.2,461.6,48876.8,1470.4,70158.4,12004.6,22600.2,31.2,46.8,19.0,3.2,0.0
6.2,0.2,1143460.0,5311577.6,139944.0,446260.8,60.0,58924.0,89.4,77532.8,12533.8,21685.6,39.6,34.2,21.0,5.0,0.0
5.0,0.0,1060738.4,5828820.0,139949.6,445811.2,75.2,16593.6,84.0,37684.8,11489.4,22434.8,33.0,45.4,18.2,3.6,0.0
3.6,0.2,1152184.0,5976273.6,139968.0,438869.6,140.8,104857.6,166.4,120414.4,13556.6,19988.0,16.6,56.2,20.4,7.0,0.0
7.6,0.0,1067258.4,6193040.0,139973.6,446931.2,1614.4,34846.4,1684.8,56472.8,13434.8,24218.0,31.0,47.8,16.6,4.6,0.0
5.4,0.8,1039789.6,6314523.2,139992.0,444098.4,33.6,29.6,33.6,20918.4,13162.6,23667.6,57.8,34.2,7.2,1.2,0.0
8.0,1.4,1083296.8,357535.2,69891.2,280429.6,84.0,37989.6,16377.6,51994.4,12784.2,18097.2,26.8,69.2,2.2,1.8,0.0
9.8,0.6,1079729.6,390607.2,46466.4,282392.8,108.0,9506.4,5225.4,23210.4,9491.4,14800.4,26.8,68.2,3.6,1.4,0.0
9.2,0.4,1203462.4,838643.2,70802.4,362968.0,802.4,49022.4,2253.8,62800.0,11336.2,15309.4,31.2,64.6,3.2,1.2,0.0
9.0,0.0,1091275.2,2397639.2,104812.0,363437.6,154.4,990.4,568.2,22762.4,12718.0,21423.2,35.4,58.8,5.4,0.6,0.0
7.6,0.0,1081980.8,1737751.2,122510.4,393836.0,432.8,283.2,2592.0,19060.0,12277.2,20243.2,35.6,59.4,4.4,0.8,0.0
6.4,0.0,1081904.0,3409166.4,129272.0,407612.0,72.8,0.0,226.4,19432.0,11711.0,20260.8,37.8,55.2,6.2,0.8,0.0
6.4,0.2,1081136.0,3607572.0,131896.0,409228.0,51.2,0.0,57.6,20923.2,11337.2,21277.2,37.4,56.4,5.8,0.6,0.0
7.2,0.2,1078217.6,3864026.4,132880.0,415432.8,172.8,0.0,315.2,20218.4,11485.2,21501.4,35.8,56.2,6.8,1.2,0.0
7.0,0.4,1076835.2,4234750.4,133156.0,418206.4,40.0,0.0,64.0,19803.2,11474.0,21553.0,41.0,51.0,7.2,0.8,0.0
5.0,0.4,1076272.0,4209652.8,133294.4,414092.8,30.4,0.0,30.4,18833.6,11066.2,20757.8,40.2,51.0,7.8,1.2,0.0
9.8,0.2,1060586.4,4293680.8,133651.2,437292.0,47.2,0.0,47.2,19867.2,11690.2,21555.2,42.4,49.4,7.2,1.0,0.0
8.2,0.2,1060078.4,4536690.4,133691.2,435856.8,89.6,0.0,127.2,21965.6,11935.2,23335.4,40.4,51.8,7.0,1.0,0.0
7.2,0.6,1059645.6,4625077.6,133712.0,438936.8,80.0,0.0,92.8,21701.6,13063.2,23556.0,39.2,53.8,6.0,1.2,0.0
6.8,0.2,1059100.0,4849116.0,133724.8,432930.4,85.6,0.0,92.8,19816.0,12431.4,22035.4,42.6,50.4,6.4,0.8,0.0
6.2,0.0,1058750.4,4840560.8,133926.4,437236.8,24.8,0.0,27.2,20967.2,12659.0,22538.6,40.0,53.6,6.6,0.8,0.0
5.8,0.2,1058405.6,4659667.2,133944.8,436417.6,57.6,0.0,58.4,18576.0,11690.6,20816.0,40.6,51.8,6.6,1.2,0.0
7.4,0.2,1057645.6,4058925.6,133976.0,437383.2,49.6,0.0,52.8,19555.2,11486.4,20895.6,47.2,47.0,5.4,0.8,0.0
6.8,0.2,1054490.4,4190719.2,134088.8,440618.4,87.2,0.0,462.0,21488.0,11614.2,21510.6,45.6,45.8,7.4,1.0,0.0
7.4,0.6,1054052.8,4293152.8,134174.4,442764.8,69.6,0.0,70.4,20117.6,11462.4,21613.0,49.4,43.8,6.2,1.0,0.0
7.2,0.0,1053727.2,4904748.0,134188.0,438058.4,351.2,0.0,396.0,20182.4,12162.0,22282.4,45.8,46.2,7.0,1.0,0.0
5.6,0.6,1053396.0,4988766.4,134213.6,440844.0,23.2,0.0,24.0,19767.2,12029.6,21979.4,46.6,44.4,7.8,1.0,0.0
6.0,0.4,1053023.2,5086458.4,134230.4,443784.8,80.0,0.0,80.0,19410.4,11663.0,21137.6,49.0,43.8,6.4,0.8,0.0
6.8,0.2,1052168.8,5340048.8,134379.2,441748.0,106.4,0.0,146.8,20270.4,12010.8,22031.0,47.6,45.2,6.4,1.2,0.0
5.8,0.6,1051771.2,5216160.0,134392.8,441643.2,5.6,0.0,11.2,19839.2,12436.8,22366.2,50.2,43.0,6.4,1.0,0.0
9.2,0.2,1046698.4,5416672.8,134548.8,466520.8,885.6,0.0,1537.2,20148.8,12443.0,22771.4,46.2,47.2,6.0,1.2,0.0
7.0,0.2,1045992.0,5520633.6,134684.0,473652.0,125.6,0.0,131.2,19600.8,11311.6,20556.4,52.0,41.0,6.6,0.8,0.0
7.4,0.4,1121603.2,5932584.0,134706.4,474756.8,9.6,52428.8,10.4,68931.2,11743.0,18069.2,41.6,52.4,5.0,1.2,0.0
6.6,0.8,1065393.6,6084500.0,134744.0,478668.8,13.6,70016.8,20.8,84183.2,12653.0,16310.0,42.0,50.2,5.6,2.2,0.0
5.6,0.2,1031872.0,6285800.0,134761.6,479519.2,20.0,56.8,29.6,23276.0,13312.6,25401.8,57.8,29.6,11.4,1.4,0.0
9.6,1.2,1098522.4,245775.2,54970.4,259444.8,76.8,49404.8,13691.0,60488.8,11953.4,14047.0,20.6,71.8,4.6,3.0,0.0
7.8,0.8,1088214.4,404667.2,30065.6,257694.4,79.2,50121.6,17596.4,61502.4,10815.0,14894.8,22.0,70.6,4.2,3.2,0.0
7.6,0.2,1167152.8,1321194.4,29944.0,267497.6,1707.2,2462.4,24372.0,19698.4,11635.4,20130.2,26.6,65.0,6.8,1.6,0.0
4.6,0.6,1171429.6,3294533.6,83251.2,341166.4,148.0,3481.6,4162.6,21939.2,11473.2,20506.6,31.2,56.4,10.8,1.8,0.0
6.0,0.6,1099747.2,3695537.6,120725.6,372465.6,1413.6,0.0,4055.2,23412.0,13237.4,24714.2,33.4,56.2,9.0,1.8,0.0
6.4,0.2,1092346.4,4042852.0,132872.8,417105.6,1240.0,0.0,3830.4,21724.0,12609.8,23702.4,31.8,56.0,10.6,1.6,0.0
5.8,0.0,1091824.8,3809064.0,137200.0,422176.0,32.0,0.0,72.0,22512.0,12346.0,23448.0,33.6,55.8,9.4,1.4,0.0
6.0,0.6,1262067.2,2895222.4,138691.2,414717.6,32.8,85847.2,33.6,100212.8,10930.4,16111.8,33.2,56.2,7.6,2.8,0.0
7.8,0.2,1074047.2,4360756.8,139269.6,420377.6,23.2,0.0,23.2,19885.6,10519.8,19671.4,33.6,55.8,9.4,1.2,0.0
5.8,0.2,1073680.8,4442240.0,139600.8,426010.4,78.4,0.0,729.0,21584.0,12082.4,23133.6,35.0,54.2,9.0,1.8,0.0
5.0,0.4,1073139.2,4490113.6,139911.2,439547.2,901.6,0.0,3531.6,19437.6,11679.6,21697.6,33.8,55.0,9.8,1.4,0.0
5.4,0.6,1384695.2,3096186.4,139972.0,446309.6,11.2,117961.6,11.2,132539.2,11926.8,16779.8,29.8,58.8,8.0,3.0,0.0
6.0,0.0,1066949.6,3735040.0,139991.2,449428.0,32.8,0.0,66.4,22126.4,11195.0,21702.8,38.2,50.4,9.6,1.8,0.0
7.4,0.2,1066432.0,4184721.6,140036.0,447584.8,17.6,0.0,40.0,23067.2,13060.8,24460.2,37.0,53.2,9.0,1.2,0.0
7.6,0.4,1066200.0,3999308.8,140090.4,450816.0,25.6,0.0,36.8,21163.2,11719.0,22578.6,39.4,47.8,11.2,1.8,0.0
5.2,0.0,1065896.0,4119581.6,140108.0,453556.8,15.2,0.0,16.8,23376.0,13299.2,24964.4,41.6,48.2,9.2,1.6,0.0
6.8,0.0,1065707.2,3814812.0,140177.6,453783.2,39.2,0.0,83.6,25480.0,12598.8,24404.2,43.0,45.6,9.6,1.4,0.0
4.6,0.6,1065490.4,4378512.8,140211.2,454652.8,62.4,0.0,96.8,21468.0,11919.6,23083.0,43.4,43.8,11.0,1.4,0.0
5.4,0.8,1064856.0,4595342.4,140225.6,455011.2,2223.2,0.0,2441.6,21906.4,12910.4,24409.0,45.4,43.8,9.0,1.8,0.0
7.6,0.2,1064241.6,4976947.2,140236.0,456584.8,68.8,0.0,68.8,22383.2,12835.6,24186.4,44.8,44.0,9.8,1.4,0.0
6.0,0.6,1063793.6,4846699.2,140248.0,455317.6,39.2,0.0,39.2,19610.4,12129.2,22249.2,43.4,43.8,11.4,1.8,0.0
7.8,0.0,1063287.2,4977962.4,140264.8,452688.0,89.6,0.0,111.2,20544.8,12358.2,22736.0,43.8,44.4,10.4,1.6,0.0
6.8,0.6,1062836.0,5001288.8,140274.4,451492.0,74.4,0.0,74.4,22348.0,12598.8,23617.8,49.0,40.0,9.4,1.2,0.0
8.0,0.4,1330896.0,5221061.6,140304.8,453906.4,48.0,83456.0,48.8,102258.4,10498.2,18657.4,38.2,49.2,10.4,2.0,0.0
6.2,0.2,1053724.0,5362643.2,140317.6,452922.4,64.8,0.0,64.8,22395.2,11914.8,22939.2,50.8,38.6,9.6,1.2,0.0
6.4,0.2,1053212.0,5715960.8,140323.2,456946.4,49.6,0.0,49.6,22980.8,13109.8,24303.8,45.6,42.4,10.6,1.4,0.0
6.6,0.2,1052700.0,6026620.8,140344.0,454606.4,136.8,0.0,161.6,20862.4,12744.6,23802.4,44.0,44.4,9.8,1.6,0.0
6.6,0.8,1059414.4,6187893.6,140349.6,460328.8,302.4,26214.4,328.8,47319.2,13863.0,23619.2,43.6,44.8,9.4,2.8,0.0
6.0,0.2,1050342.4,6361468.8,140356.0,456861.6,49.6,72.8,58.4,23622.4,13196.8,26323.8,54.8,25.0,17.4,2.8,0.0
5.2,0.6,1049830.4,3743241.6,140363.2,456605.6,80.0,0.0,80.8,24229.6,13442.4,26223.0,24.0,58.6,14.6,2.6,0.0
7.0,3.2,1212798.4,103446.4,31317.6,227895.2,1606.4,78055.2,35246.2,87083.2,12026.2,13725.6,11.8,79.6,3.2,5.6,0.0
9.0,0.4,1161719.2,1453768.8,21732.8,231350.4,1026.4,19990.4,31215.6,35588.0,14274.6,18608.0,16.4,75.0,6.6,2.2,0.0
5.0,0.2,1175680.0,2551696.8,90539.2,350784.8,422.4,1091.2,4706.8,25619.2,13703.4,24162.4,24.0,61.0,13.0,2.2,0.0
5.0,0.0,1110738.4,4019392.0,119820.0,362586.4,961.6,0.0,2521.2,22026.4,12635.4,25036.8,23.6,56.0,17.4,3.2,0.0
3.8,0.4,1107205.6,3869724.8,132525.6,368930.4,82.4,0.0,111.4,22355.2,11979.4,23911.6,25.6,54.6,17.6,2.4,0.0
5.2,0.0,1098241.6,3944171.2,136606.4,387490.4,887.2,0.0,3058.4,22936.0,12501.2,25339.2,25.6,54.4,17.2,2.8,0.0
4.6,0.2,1090008.0,4508412.8,137944.8,402572.8,76.8,0.0,245.6,22554.4,13762.4,25888.6,25.4,51.8,20.0,2.6,0.0
4.2,0.2,1089611.2,3882812.0,138412.0,406607.2,56.8,0.0,68.8,24732.0,14263.4,27960.8,26.2,54.6,16.4,2.8,0.0
6.6,0.2,1502581.6,3214253.6,138563.2,403304.8,24.0,152924.0,465.4,167504.0,12076.6,17357.6,18.0,58.4,18.4,5.2,0.0
5.6,0.0,1078339.2,3858753.6,138673.6,413056.0,283.2,0.0,1147.2,24992.0,14064.4,27256.2,26.6,54.8,15.8,2.6,0.0
3.4,0.4,1077766.4,4137144.0,138751.2,424232.0,42.4,0.0,42.4,24716.0,14294.4,27604.4,25.6,52.4,19.0,3.2,0.0
4.4,0.0,1077396.0,3689316.8,138784.0,423170.4,54.4,0.0,100.0,23642.4,12757.6,24602.8,30.4,52.2,15.8,1.8,0.0
6.8,0.2,1076976.8,3849705.6,138796.0,427960.0,49.6,0.0,49.6,23312.0,14180.2,26952.4,35.0,42.6,19.2,3.2,0.0
5.0,0.0,1076498.4,3662585.6,138834.4,424234.4,144.8,0.0,168.0,23880.8,13290.6,25836.8,35.2,44.2,18.0,2.8,0.0
5.4,0.2,1075690.4,4056152.0,138960.8,442870.4,2263.2,0.0,5483.6,25710.4,12604.4,25050.2,34.8,49.2,14.8,1.6,0.0
4.0,0.0,1074748.8,4149892.0,139076.8,442697.6,301.6,0.0,331.2,19904.0,11725.2,22764.2,37.2,41.6,18.2,3.2,0.0
5.8,0.0,1064744.0,4528736.8,139247.2,441770.4,46.4,0.0,46.4,22107.2,13266.6,25065.6,33.6,45.2,18.8,2.6,0.0
5.4,0.0,1063505.6,4743707.2,139284.0,437085.6,63.2,0.0,63.2,19133.6,11432.0,21715.8,37.0,46.2,14.2,2.6,0.0
4.6,0.0,1063103.2,4742596.8,139292.8,443642.4,45.6,0.0,52.0,22668.0,12773.8,24749.2,35.8,46.8,14.8,2.4,0.0
5.6,0.0,1062755.2,4909671.2,139300.0,446936.0,47.2,0.0,48.8,22436.0,13495.2,25937.2,37.8,41.8,17.4,3.4,0.0
4.4,0.0,1060913.6,4950484.8,139663.2,462928.0,499.2,0.0,1153.2,21740.8,13138.4,24908.2,37.2,46.0,14.0,2.8,0.0
6.6,0.2,1060166.4,4865308.0,139749.6,459978.4,68.8,0.0,69.6,25959.2,12857.6,24768.8,46.2,39.0,13.8,1.4,0.0
7.4,0.8,1059860.0,4786526.4,139769.6,1000468.8,54.4,0.0,16166.2,49321.6,9700.8,18308.6,52.6,43.0,3.2,1.0,0.0
4.6,0.2,1206771.2,4873541.6,140192.0,1083752.0,320.0,94324.0,356.8,109007.2,11120.2,16423.8,31.6,51.0,13.6,3.8,0.0
5.0,0.6,1090868.0,5019280.0,140219.2,1083510.4,321.6,35381.6,336.0,53232.0,12050.0,20022.6,39.4,44.6,12.6,3.4,0.0
6.0,0.0,1079764.8,5315705.6,140228.0,1081795.2,58.4,52428.8,60.8,70448.8,13599.4,21424.2,29.4,51.2,15.2,4.4,0.0
5.4,0.6,1095692.8,5471416.0,140236.0,1085854.4,49.6,52428.8,49.6,68767.2,13462.4,20011.0,28.4,50.6,16.0,5.4,0.0
4.6,0.6,1042500.8,5703888.0,140252.8,1095014.4,45.6,72.0,48.8,24472.8,14081.4,28473.2,51.6,21.6,23.0,4.0,0.0
8.0,2.4,1311834.4,112676.0,13568.8,192168.8,1887.2,110862.4,29507.6,118303.2,15887.0,13531.8,3.0,85.4,3.4,7.8,0.0
6.4,3.4,1281210.4,230091.2,18532.0,206268.0,2164.8,69791.2,27577.0,79268.0,13277.8,14212.8,4.6,79.4,6.0,9.6,0.0
4.6,0.2,1179678.4,3449396.8,42052.8,264392.0,2294.4,2176.0,16182.4,21625.6,16813.4,22145.8,16.8,68.4,12.6,2.6,0.0
4.0,0.4,1167562.4,3558091.2,83184.0,296838.4,87.2,2418.4,549.0,24340.0,18062.4,24973.2,16.4,62.0,18.2,3.4,0.0
3.4,0.6,1101770.4,3916619.2,116415.2,334469.6,77.6,0.0,120.0,23335.2,13810.0,27190.6,17.6,57.6,20.6,4.4,0.0
4.4,0.0,1095165.6,3847283.2,129215.2,339376.8,543.2,0.0,2468.8,22805.6,13298.4,26137.0,18.2,55.2,22.0,4.6,0.0
5.4,0.0,1093988.0,2845655.2,133580.8,353254.4,92.0,0.0,261.6,24324.0,11711.0,23560.0,25.6,52.4,19.6,2.6,0.0
4.2,0.4,1093732.0,2834567.2,135048.8,348564.8,52.0,0.0,129.8,22780.8,13757.0,27234.0,28.8,44.6,22.4,4.0,0.0
4.6,0.2,1093168.8,2553879.2,135629.6,370714.4,438.4,0.0,3365.2,24431.2,13237.6,26309.6,27.4,52.6,16.6,3.6,0.0
4.8,0.0,1092247.2,2978877.6,136055.2,382658.4,45.6,0.0,64.0,25263.2,13168.4,26398.4,28.0,48.8,20.2,2.8,0.0
5.8,0.0,1085708.8,2910695.2,136165.6,384976.0,49.6,0.0,106.4,24361.6,14120.6,27587.0,31.8,45.2,19.8,3.2,0.0
5.0,0.0,1085292.0,3167778.4,136208.8,389463.2,166.4,0.0,243.2,24650.4,13634.8,27241.8,37.0,39.8,19.2,4.0,0.0
4.0,0.2,1082834.4,3432204.0,136364.8,388710.4,1412.8,0.0,2158.4,24245.6,14902.2,28705.2,33.4,41.2,21.4,4.2,0.0
4.6,1.2,1629370.4,3046786.4,136409.6,389740.8,43.2,177746.4,46.4,192073.6,11859.8,16315.4,17.6,60.8,16.4,5.4,0.0
6.0,0.2,1078100.0,4222610.4,136436.8,394748.8,61.6,0.0,61.6,25020.8,13100.4,26354.2,29.8,48.8,18.2,3.4,0.0
2.8,1.0,1078048.8,3880756.8,136458.4,392671.2,58.4,0.0,59.2,23192.0,13992.6,27537.0,31.8,42.2,21.4,4.4,0.0
4.4,0.4,1077383.2,4156007.2,136606.4,404698.4,96.8,0.0,690.8,26702.4,12601.4,26405.4,32.0,44.6,20.8,2.6,0.0
5.2,0.0,1075748.0,4067404.0,136631.2,396433.6,70.4,0.0,73.6,22940.0,14035.2,27091.8,32.6,42.6,20.6,4.4,0.0
5.2,0.0,1074319.2,4345564.8,136643.2,399942.4,153.6,0.0,154.4,24185.6,13655.8,26618.8,33.8,43.8,19.4,3.0,0.0
4.8,0.8,1346584.0,4608816.0,136644.8,395815.2,56.8,129933.6,63.2,146946.4,13728.6,20634.6,23.4,48.2,22.4,6.2,0.0
4.8,0.2,1441047.2,4651563.2,136658.4,397436.0,76.0,150409.6,87.2,165197.6,12720.0,17390.6,22.2,54.0,17.8,5.8,0.0
4.4,0.0,1065672.0,4811960.0,136680.0,404429.6,77.6,0.0,77.6,24425.6,13527.6,27083.0,39.4,39.4,18.2,3.6,0.0
2.2,0.2,1065416.0,4940978.4,136689.6,402799.2,52.8,0.0,82.4,21146.4,12870.2,23875.8,38.0,41.8,17.2,3.0,0.0
4.6,0.2,1059280.8,5102370.4,136709.6,416217.6,158.4,0.0,277.8,23007.2,13540.8,26542.2,43.4,32.0,20.4,4.2,0.0
3.6,0.0,1058820.0,5566374.4,136732.0,416502.4,37.6,0.0,40.0,23605.6,13830.0,27700.8,38.8,35.0,22.0,4.0,0.0
5.8,0.4,1058476.0,5820429.6,136752.0,422838.4,74.4,0.0,76.0,24213.6,14811.4,28347.4,34.2,40.2,21.2,4.2,0.0
4.8,0.2,1127111.2,5878827.2,136813.6,416636.0,44.8,52428.8,44.8,71022.4,12671.8,20715.0,25.8,49.0,20.4,4.8,0.0
3.2,0.6,1062032.0,6180519.2,136891.2,422650.4,41.6,26214.4,42.4,46128.8,13213.8,23265.8,28.6,44.6,22.0,5.0,0.0
8.2,0.0,1056879.2,6365971.2,136953.6,415274.4,41.6,44.0,53.6,24144.0,14320.4,26152.6,56.4,33.8,9.0,1.2,0.0
10.0,0.6,1097461.6,476708.0,72320.0,271860.0,99.2,31510.4,13676.4,44664.8,12941.4,17564.0,30.2,64.0,3.4,2.4,0.0
7.6,0.4,1091208.0,1271576.8,58195.2,355665.6,260.8,1670.4,5718.4,19044.8,10912.2,18993.8,30.8,64.0,4.8,0.8,0.0
11.4,0.2,1158452.0,596849.6,38682.4,273778.4,257.6,10504.8,25844.4,26210.4,11203.8,18545.6,33.4,60.0,5.2,1.4,0.0
5.8,1.6,1139871.2,1427556.8,74741.6,366968.8,825.6,21680.8,2681.6,39437.6,13090.0,19541.4,33.0,60.4,5.2,1.8,0.0
