ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency(ms)
0.87,8.21,66.551,16950.272,247.589,1.85,423.392,7.18,6.2,0.4,986620.8,6437859.2,136224.0,425625.6,4.0,52428.8,4.8,76924.0,17341.6,32049.8,33.6,55.0,8.8,2.2,0.0,1.361816
0.7,7.243,29.767,32151.552,274.4,1.95,357.286,11.68,8.6,0.2,1191316.0,340456.0,35450.4,293324.0,6441.6,112044.8,15095.2,132154.4,19203.4,27411.0,32.8,64.4,2.0,1.2,0.0,2.116363
0.71,7.3,41.975,35703.808,264.922,1.92,348.911,12.02,9.6,0.2,1122267.2,595981.6,38444.8,274036.8,8606.4,49221.6,26598.2,69245.6,17251.0,27623.0,30.4,66.0,2.2,1.6,0.0,1.924646
0.65,6.81,21.326,45030.4,220.706,1.89,283.171,15.01,8.6,0.2,1059444.8,1619544.0,76284.0,317161.6,216.8,1467.2,3203.2,24492.0,14323.6,27624.2,32.6,64.4,2.8,0.2,0.0,1.970564
0.76,8.323,33.0,38371.328,278.949,1.71,361.299,12.54,7.0,0.0,1062520.0,3744085.6,107175.2,331548.0,287.2,0.0,2350.8,26507.2,16932.0,32325.4,35.2,60.8,4.0,0.8,0.0,1.761228
0.75,8.514,30.083,40777.728,276.388,1.82,356.7,12.82,8.8,0.6,1060676.8,4083596.0,130723.2,354059.2,155.2,0.0,197.6,27176.8,17791.6,34056.8,32.0,64.2,3.4,0.6,0.0,1.52884
0.74,8.659,28.555,39584.768,279.484,2.01,361.943,13.0,8.0,0.0,1059089.6,4114854.4,138028.0,358421.6,114.4,0.0,214.0,26651.2,15970.0,33919.0,33.8,62.4,3.2,0.4,0.0,1.156716
0.75,8.45,30.731,44833.792,277.601,1.77,356.698,13.23,8.6,0.0,1058424.0,4566903.2,140104.0,361013.6,184.8,0.0,878.8,28601.6,17327.4,33757.0,33.6,63.2,3.0,0.2,0.0,1.626568
0.75,8.209,26.734,36233.216,259.775,1.82,337.518,12.94,8.2,0.0,1057400.0,4935476.0,140693.6,358500.0,31.2,0.0,36.0,26342.4,16992.4,32607.2,34.8,61.4,3.6,0.6,0.0,1.616256
0.75,8.665,29.464,42479.616,272.272,1.91,350.822,13.08,7.2,0.4,1056939.2,5124468.8,140859.2,359928.0,77.6,0.0,77.6,28868.0,16718.8,34489.0,36.2,60.0,3.2,0.4,0.0,1.367902
0.75,8.61,27.563,35724.288,257.595,2.13,333.601,13.08,10.0,0.0,1021860.0,5281580.0,141052.8,367450.4,98.4,0.0,1385.6,26080.8,17241.2,33665.6,36.0,61.2,2.6,0.4,0.0,1.731417
0.75,8.627,30.891,41158.656,266.158,1.93,344.897,12.52,9.8,0.4,1020944.0,5186847.2,141443.2,403581.6,52.0,0.0,52.8,27272.8,16914.4,33472.2,34.0,61.8,4.0,0.4,0.0,1.515327
0.72,8.213,33.98,39952.384,249.108,1.96,319.002,13.4,9.8,0.4,1011232.8,5025456.8,141468.0,400824.0,15.2,0.0,28.4,26517.6,15998.2,32418.4,36.6,59.8,3.6,0.2,0.0,1.636193
0.79,8.514,27.318,21955.584,257.496,1.94,379.076,11.54,7.6,0.2,1010401.6,4285982.4,141498.4,415076.0,40.0,0.0,50.4,25184.8,17039.0,33733.4,40.6,56.2,2.6,0.2,0.0,1.521109
0.75,8.179,28.93,38958.08,244.188,1.94,345.505,12.1,8.8,0.4,1009897.6,4916947.2,141506.4,410704.8,24.0,0.0,26.4,24112.8,17550.0,32525.6,37.4,60.0,2.8,0.2,0.0,1.564528
0.75,8.384,32.638,40128.512,235.965,2.07,337.523,12.39,9.2,0.2,1009318.4,4893423.2,141516.0,414289.6,18.4,0.0,19.2,25960.8,15956.6,33347.2,36.2,59.2,3.8,0.6,0.0,1.546244
0.71,8.541,27.187,36348.928,223.598,2.25,321.245,13.02,7.0,0.2,1008604.0,4937093.6,141524.8,417983.2,92.0,0.0,92.0,27690.4,17095.2,33549.0,36.0,59.2,4.4,0.4,0.0,1.464586
0.85,8.316,31.89,31291.392,219.051,2.27,463.488,8.82,8.0,0.8,1008204.0,4431191.2,141536.8,418530.4,19.2,0.0,20.0,28526.4,17000.0,33034.6,36.8,59.0,4.0,0.4,0.0,1.541064
0.96,8.166,25.237,28272.64,253.845,1.97,542.502,7.49,10.4,0.0,1007968.8,4604460.8,141548.0,418136.8,15.2,0.0,36.8,25152.8,15945.8,31984.8,41.0,56.0,3.0,0.4,0.0,1.460355
0.94,8.439,31.969,26042.368,253.372,1.88,518.245,7.64,8.2,0.0,1007282.4,4524232.0,141564.8,414412.0,5.6,0.0,6.4,28632.8,18437.8,34511.8,40.2,55.4,4.2,0.4,0.0,1.678413
0.96,8.989,21.644,27273.216,276.397,1.78,520.236,7.78,8.0,0.4,1006754.4,5121483.2,141595.2,415357.6,28.0,0.0,28.0,27888.0,17672.0,36345.6,36.6,58.2,4.6,0.6,0.0,1.541438
0.94,8.88,23.763,23438.336,267.471,1.95,487.772,8.24,9.4,0.2,1006090.4,5558740.0,141621.6,420603.2,35.2,0.0,36.0,26635.2,18262.4,36245.8,40.8,53.8,4.8,0.6,0.0,1.30133
0.96,6.907,31.898,15088.64,290.879,1.61,505.675,7.07,8.2,1.2,1214808.8,5101630.4,141644.0,419144.0,26.4,114416.8,26.4,135553.6,14918.0,27774.2,39.2,57.2,2.8,1.0,0.0,1.904341
1.16,8.647,28.901,9577.472,342.754,1.45,672.447,5.89,8.8,0.2,1004496.0,5393730.4,141648.0,422094.4,12.8,0.0,17.6,27359.2,17902.4,34933.2,42.4,52.2,4.8,1.0,0.0,1.513291
1.1,8.808,24.905,14735.36,337.063,1.43,650.859,6.11,9.2,0.0,1003624.0,5699448.0,141662.4,417320.8,7.2,0.0,41.6,25664.8,16572.2,34315.0,43.4,53.2,2.8,0.4,0.0,1.427858
1.24,8.111,22.044,8497.152,376.944,1.23,757.0,5.12,8.6,0.4,1003624.0,5603236.0,141691.2,422016.0,3.2,0.0,5.6,26772.0,15674.6,32251.0,43.2,53.4,3.4,0.0,0.0,1.756809
1.07,8.425,22.293,19440.64,322.858,1.38,599.395,6.47,7.4,0.2,1002856.0,5939552.8,141716.8,420630.4,31.2,0.0,42.4,27260.0,17093.0,33714.6,42.0,54.8,3.0,0.0,0.0,1.847718
1.02,9.379,22.645,19381.248,371.272,1.43,492.457,8.21,9.4,0.4,1002856.0,6324851.2,141729.6,418731.2,21.6,0.0,60.0,27555.2,19410.8,37226.4,40.0,54.6,4.8,1.0,0.0,1.279119
0.99,7.793,31.721,18790.4,339.188,1.37,459.079,8.1,6.8,0.0,1003495.2,6520469.6,141736.0,418043.2,0.0,1736.0,2.4,30414.4,15818.2,32619.2,37.2,56.8,5.6,0.4,0.0,2.022688
0.72,8.371,30.18,48809.984,265.109,1.67,343.731,13.03,8.0,0.6,1001844.0,3356312.8,141740.0,418724.8,24.8,0.0,25.6,27195.2,16507.6,33905.2,31.0,63.4,5.0,0.6,0.0,1.659319
0.67,7.806,44.193,28015.616,240.007,1.97,318.151,12.66,9.8,0.2,1114482.4,2008724.0,15084.0,255061.6,33894.4,42408.8,41831.4,64117.6,19278.6,30847.0,27.2,66.8,3.8,2.2,0.0,2.092288
0.7,8.356,39.798,38286.336,256.486,1.81,336.696,13.22,8.8,0.2,1035320.8,3365336.8,56910.4,307974.4,105.6,2742.4,3729.6,30504.0,17254.2,32441.6,29.4,65.4,4.6,0.6,0.0,1.513789
0.71,8.881,36.667,40360.96,250.608,1.97,328.621,13.66,8.8,0.0,1037245.6,4716206.4,108932.8,339083.2,400.8,0.0,2788.0,26474.4,16965.8,35454.2,31.0,61.2,6.8,1.0,0.0,1.348096
0.7,8.67,34.227,42165.248,247.186,2.1,324.324,13.51,7.4,0.2,1036068.0,4200748.0,130629.6,358504.0,1707.2,0.0,4300.2,27218.4,17297.2,34368.0,33.6,60.2,5.6,1.2,0.0,1.559555
0.71,8.789,41.386,41689.088,247.247,1.93,323.361,13.44,9.4,0.0,1035300.0,4925430.4,136508.8,377108.0,41.6,0.0,41.6,26820.8,17532.4,34830.6,33.2,60.6,5.2,0.8,0.0,1.422807
0.7,9.023,34.337,44835.84,252.979,1.97,329.279,13.36,8.2,0.0,1034839.2,4872154.4,138070.4,381205.6,16.8,0.0,27.2,26894.4,17798.6,35065.2,31.4,62.4,5.6,0.8,0.0,1.34562
0.69,9.164,25.317,44640.256,247.35,1.9,319.251,13.59,9.0,0.2,1008071.2,5097004.8,138624.0,374656.0,35.2,0.0,35.2,26399.2,17787.0,35953.8,30.4,62.8,6.0,1.2,0.0,1.486058
0.68,8.926,26.942,49244.16,239.313,2.02,306.468,14.48,7.8,0.2,1005648.8,4552380.0,139052.0,385536.8,0.8,0.0,100.8,28038.4,17907.4,35116.8,31.8,61.2,6.4,1.0,0.0,1.452161
0.7,9.327,23.233,45428.736,249.678,2.0,324.763,13.13,7.8,0.0,1005249.6,4954808.8,139116.8,383787.2,19.2,0.0,19.2,27415.2,18013.2,37719.8,33.4,61.8,4.6,0.4,0.0,1.260705
0.7,8.982,26.887,47202.304,245.376,1.99,327.418,13.25,8.4,0.0,1004440.8,4961410.4,139244.0,391625.6,170.4,0.0,176.0,28782.4,17854.0,35677.2,31.0,62.8,5.8,0.8,0.0,1.330322
0.68,9.121,28.062,46527.488,217.584,2.12,303.644,13.48,7.2,0.2,1004248.0,4687395.2,139284.0,389700.8,8.8,0.0,9.6,23829.6,17823.8,36015.8,32.0,61.8,5.4,0.4,0.0,1.516987
0.77,6.698,36.183,22825.984,302.453,1.53,384.991,9.25,7.4,0.2,1717703.2,3771054.4,139304.0,387134.4,58.4,231842.4,58.4,251289.6,14431.4,24333.6,31.2,64.2,3.6,1.0,0.0,1.737087
0.74,8.923,37.343,41530.368,222.942,2.12,369.411,11.17,8.0,0.2,996116.0,4571113.6,139348.0,387220.0,23.2,0.0,23.2,28240.0,18212.6,35238.8,35.2,59.2,5.0,0.8,0.0,1.478236
0.91,8.321,49.714,24434.688,220.582,2.23,506.087,7.57,9.8,0.0,995763.2,3993478.4,139371.2,382312.8,24.8,0.0,48.8,27152.8,16411.4,33262.0,40.6,54.2,4.6,0.2,0.0,1.270092
0.94,6.993,36.751,8672.256,287.327,1.48,486.932,6.67,7.2,0.2,1749660.0,3812058.4,139404.8,384927.2,4.8,202872.8,4.8,220924.0,14590.2,26822.0,36.4,59.8,3.2,0.8,0.0,1.947083
0.93,9.03,35.589,33782.784,240.842,2.0,544.196,7.3,7.2,0.0,995162.4,4285392.0,139416.0,391728.0,17.6,0.0,22.4,28546.4,16876.0,35884.8,40.4,54.0,5.2,1.0,0.0,1.339445
0.94,9.072,42.718,27006.976,244.109,2.12,531.865,7.43,6.0,0.2,994834.4,4569188.8,139421.6,386225.6,8.8,0.0,8.8,27706.4,18569.6,36886.8,37.8,56.2,5.2,0.8,0.0,1.263877
0.92,8.808,34.147,27653.12,242.137,2.06,502.849,7.86,7.6,0.6,994618.4,4935820.0,139424.0,389679.2,61.6,0.0,61.6,27178.4,17501.4,34741.6,39.6,54.0,5.6,0.8,0.0,1.332731
0.91,8.458,31.648,26073.088,232.733,1.99,470.647,7.93,7.8,0.4,994355.2,5266380.0,139428.0,386872.8,56.8,0.0,56.8,27397.6,16981.0,33913.2,40.6,53.4,5.4,0.8,0.0,1.419976
1.02,9.042,26.239,26682.368,287.434,1.59,525.658,7.23,7.6,0.2,994231.2,5430030.4,139452.0,392936.0,21.6,0.0,22.4,27903.2,16631.6,36183.4,37.8,56.2,5.6,0.4,0.0,1.546716
1.1,8.611,26.938,20800.512,329.875,1.39,619.652,6.18,7.2,0.2,993956.8,5326506.4,139456.0,388278.4,24.0,0.0,32.8,23381.6,16706.6,34348.2,41.4,52.6,5.0,1.0,0.0,1.547747
1.21,8.859,28.721,9451.52,365.511,1.3,737.609,5.22,6.4,0.4,993743.2,5443671.2,139460.8,385265.6,11.2,0.0,15.2,26854.4,17465.4,35404.2,44.8,50.0,4.6,0.6,0.0,1.396336
1.15,8.935,37.473,12908.544,346.529,1.33,707.35,5.46,8.8,0.4,993674.4,5509510.4,139472.0,385600.8,12.0,0.0,13.6,27019.2,17730.8,34727.0,43.2,50.8,5.6,1.0,0.0,1.503357
1.1,8.4,35.23,11523.072,347.261,1.42,648.509,5.77,7.6,0.2,1123848.8,5728236.0,139615.2,392441.6,2.4,93567.2,2.4,115934.4,16830.2,32639.4,40.0,54.4,5.0,1.0,0.0,1.377046
1.06,8.486,35.901,20619.264,318.55,1.43,590.864,6.44,7.4,0.4,993180.0,6204863.2,139624.0,382068.0,3.2,0.0,6.4,25065.6,16927.6,32525.2,41.0,53.0,5.2,0.8,0.0,1.336838
1.0,7.668,49.177,20764.672,371.872,1.27,429.412,8.58,7.0,0.4,1006484.8,6265362.4,139624.0,392204.0,3.2,13484.0,90.4,40927.2,17850.2,32584.6,36.2,58.6,4.4,0.8,0.0,1.59749
0.93,8.855,52.94,22502.4,308.244,1.64,458.022,8.22,8.0,0.2,993252.0,6499528.8,139638.4,388733.6,13.6,21695.2,31.2,48982.4,16772.8,35767.8,42.2,52.0,4.6,0.8,0.0,1.270142
0.53,7.27,115.859,14767.104,200.489,2.59,279.355,9.63,7.0,1.4,1372675.2,133394.4,13027.2,228226.4,41648.8,142480.8,60018.2,157723.2,21377.8,28615.8,18.0,73.8,2.2,6.0,0.0,2.140625
0.64,8.826,49.569,56566.784,245.168,1.8,320.245,13.56,7.4,0.2,1084504.0,4333336.8,63785.6,309609.6,201.6,1125.6,5260.8,28778.4,17656.4,34390.0,28.4,64.8,5.8,1.2,0.0,1.363467
0.59,9.136,47.846,62455.808,209.978,2.13,271.34,15.73,7.4,0.2,1081585.6,3550847.2,117061.6,362760.0,3405.6,0.0,4803.2,28865.6,17743.2,35961.4,27.8,64.4,6.8,1.2,0.0,1.278739
0.63,9.073,57.553,53551.104,230.822,2.03,304.317,14.92,5.8,0.4,1080766.4,4479919.2,131730.4,370032.0,12.8,0.0,12.8,28410.4,17859.4,36017.6,28.4,64.8,6.4,1.2,0.0,1.148564
0.58,8.462,58.668,52800.512,203.426,2.16,266.905,16.16,6.4,0.2,1080408.0,3789511.2,136017.6,372244.8,68.0,0.0,77.6,29159.2,16694.4,34184.0,29.8,62.8,7.0,1.0,0.0,1.262723
0.83,9.047,49.265,28775.424,219.469,2.09,475.679,8.43,6.4,0.2,1078974.4,2878761.6,137924.0,374836.8,37.6,0.0,51.2,28822.4,17153.4,35473.4,35.4,58.2,5.6,0.8,0.0,1.229937
0.65,8.965,73.227,50445.312,198.879,2.44,336.61,12.22,7.0,0.0,1078308.8,3630395.2,138259.2,379846.4,40.8,0.0,538.2,26968.0,17186.4,35478.0,29.8,63.0,6.4,1.0,0.0,1.169839
0.67,8.953,69.051,56756.224,205.182,2.05,323.142,12.46,7.0,0.0,1078104.0,4157628.8,138443.2,389679.2,22.4,0.0,26.4,28384.8,17443.6,36713.8,26.6,65.2,7.0,1.2,0.0,1.402806
0.65,9.35,55.13,56745.984,204.518,2.23,334.843,12.68,7.8,0.0,1077336.0,4033983.2,138496.8,378901.6,25.6,0.0,51.2,29404.8,17384.0,36458.6,31.4,61.2,6.8,1.0,0.0,1.211511
0.81,9.162,86.56,45018.112,186.354,2.41,492.224,8.03,8.4,0.2,1077028.8,3255848.0,138504.0,387986.4,25.6,0.0,25.6,31063.2,17785.6,36658.4,33.0,59.0,7.4,1.0,0.0,1.281148
0.83,9.13,67.021,48373.76,184.577,2.55,531.517,7.57,7.2,0.0,1076363.2,3349089.6,138513.6,385316.0,50.4,0.0,117.6,30608.0,15878.4,36029.2,35.4,58.6,5.8,0.6,0.0,1.124003
0.76,6.998,69.315,25754.624,260.55,1.64,413.209,7.92,7.4,0.4,1731704.0,3196505.6,138528.0,382257.6,35.2,218593.6,36.0,239902.4,14874.8,26787.0,25.0,66.2,6.8,1.8,0.0,1.588617
0.92,8.768,57.593,43817.984,199.103,2.29,573.172,6.64,5.0,0.6,1015208.8,3576415.2,138535.2,384604.8,16.0,0.0,42.4,27286.4,17145.6,35756.8,37.2,55.2,6.4,1.0,0.0,1.183659
0.79,7.455,68.561,28261.376,246.033,1.65,437.488,7.57,6.4,0.0,1626585.6,3668392.8,138548.8,387613.6,32.8,204572.8,47.2,228107.2,14605.2,28548.8,27.8,64.8,6.4,1.4,0.0,1.775057
0.93,9.272,37.576,38523.904,230.659,2.07,564.546,6.74,7.6,0.4,1013777.6,3973184.8,138577.6,387714.4,12.8,0.0,12.8,29179.2,17789.2,37348.0,34.8,58.2,6.6,0.6,0.0,1.093674
0.86,8.663,68.13,28747.776,204.425,2.33,526.999,6.84,5.4,0.4,1060403.2,3883051.2,138604.0,391336.8,28.0,43378.4,28.0,70637.6,18649.2,36298.0,34.6,57.6,6.2,1.6,0.0,1.260539
0.87,7.444,33.762,26121.216,276.555,1.51,463.643,7.22,7.8,0.6,1589252.8,4361195.2,138618.4,386328.8,31.2,209024.8,161.6,230302.4,14160.6,28529.4,31.2,61.2,5.6,1.6,0.0,1.605963
0.91,7.811,41.574,17880.064,246.162,1.93,523.806,6.22,5.4,0.4,1259800.0,4197374.4,138634.4,393938.4,6.4,129102.4,111.0,151336.8,16119.2,32273.2,33.4,57.2,7.8,1.6,0.0,1.252593
1.01,7.775,36.224,21074.944,258.122,1.59,564.567,5.73,7.2,0.4,1184992.0,4392765.6,138648.0,392837.6,37.6,108607.2,68.8,132499.2,17390.8,31848.4,29.0,61.2,7.8,1.8,0.0,1.690848
1.14,9.118,27.057,29938.688,303.593,1.38,662.759,5.49,7.6,0.4,1010556.0,4812068.8,138648.0,389684.8,18.4,0.0,20.8,28781.6,17766.2,35933.2,35.8,54.8,8.2,1.0,0.0,1.397898
1.06,9.15,21.255,24734.72,278.917,1.69,571.797,5.94,7.6,0.2,1010250.4,5100998.4,138836.8,391813.6,62.4,0.0,901.4,26974.4,17370.2,36223.4,33.2,55.8,9.6,1.8,0.0,1.363208
1.11,9.554,20.488,20850.688,308.882,1.42,649.002,5.37,6.4,0.0,1009385.6,5374648.8,139460.0,420001.6,32.0,0.0,75.2,28633.6,18513.8,38388.4,31.2,55.8,12.2,0.8,0.0,1.228606
1.23,9.214,24.811,16610.304,354.544,1.13,773.631,4.49,6.2,0.0,1009300.0,5154337.6,139464.0,423582.4,18.4,0.0,21.6,29595.2,18827.8,35654.4,34.4,53.0,11.0,1.2,0.0,1.473775
1.37,9.155,21.567,8858.624,362.625,1.1,854.243,3.78,4.8,0.2,1009014.4,5275775.2,139469.6,419776.0,91.2,0.0,113.0,26979.2,17354.0,36518.2,39.6,49.8,9.6,1.2,0.0,1.451331
1.17,9.427,23.808,22788.096,328.331,1.29,727.711,4.98,5.6,0.8,1008668.8,5685204.0,139598.4,422501.6,19.2,0.0,60.0,28379.2,17934.4,37721.4,39.0,51.2,9.0,1.4,0.0,1.3991
1.16,9.185,30.169,19776.512,362.014,1.17,589.27,5.84,6.6,0.0,1007308.0,5917579.2,139653.6,425033.6,25.6,16764.8,26.4,44207.2,17949.2,35907.2,35.0,53.4,10.2,1.2,0.0,1.341271
1.04,9.222,25.978,33479.68,411.284,1.05,438.656,8.16,7.8,0.0,1007052.0,6227427.2,139668.0,419972.8,19.2,0.0,21.6,28837.6,18224.0,37298.6,32.2,58.0,8.6,1.2,0.0,1.371871
0.91,9.455,38.647,22827.008,298.181,1.61,455.516,7.65,6.0,0.4,1006620.0,6346560.8,139684.0,422404.8,50.4,0.0,50.4,23405.6,17574.6,37427.4,34.8,53.8,10.0,1.6,0.0,1.242799
0.52,9.057,38.287,37269.504,190.088,2.2,256.959,12.64,6.0,0.2,1379473.6,1883602.4,32907.2,340244.0,55980.8,107415.2,88328.0,125557.6,20657.0,30479.6,15.6,74.4,5.2,4.8,0.0,1.485779
0.57,8.426,37.833,43099.136,215.543,2.06,289.977,13.05,6.8,0.0,1122602.4,2956624.0,26584.8,252707.2,42164.8,42608.0,51180.8,66804.8,19809.6,32672.4,16.8,72.2,7.0,4.0,0.0,1.269524
0.56,9.879,38.316,65792.0,184.867,2.4,283.122,15.1,6.6,0.2,1071836.0,3741068.8,112682.4,355921.6,328.0,0.0,3339.8,28216.0,18208.2,39090.8,23.8,64.4,10.2,2.0,0.0,1.095447
0.57,9.5,45.66,65761.28,211.503,2.07,277.541,15.79,8.6,0.2,1094028.8,4166218.4,117764.8,348950.4,88.8,0.0,1405.2,28161.6,18072.4,37857.6,25.2,66.6,6.6,1.4,0.0,1.086772
0.6,10.079,44.918,66358.272,204.899,2.23,316.565,13.31,6.2,0.0,1092339.2,3884956.8,133933.6,357546.4,307.2,0.0,1315.2,31672.8,19192.2,40645.4,22.4,68.0,8.4,1.0,0.0,1.057887
0.62,9.23,61.962,65415.168,191.857,2.24,337.364,12.94,5.8,0.6,1091776.0,4001984.0,138766.4,348800.0,23.2,0.0,28.8,29529.6,17375.4,36831.2,26.6,65.8,6.8,0.8,0.0,1.0755
0.85,9.446,66.151,31545.344,214.507,1.99,502.057,7.46,4.8,0.0,1090956.8,2919552.0,139959.2,363572.0,24.0,0.0,191.2,28862.4,17131.6,38592.0,33.2,57.2,8.2,1.8,0.0,1.144533
0.8,9.093,78.507,56486.912,162.938,2.63,520.561,7.38,5.6,0.2,1090496.0,3008349.6,140352.8,363436.0,30.4,0.0,126.4,30538.4,16471.8,35451.2,30.6,61.4,7.4,0.8,0.0,1.141068
0.79,9.621,57.635,55095.296,156.338,3.13,528.304,7.43,6.4,0.2,1090137.6,3129086.4,140501.6,371768.8,40.0,0.0,704.8,31330.4,17829.8,39611.0,32.2,60.8,6.0,1.2,0.0,1.040495
0.8,9.872,72.07,52132.864,158.342,2.88,521.277,7.51,5.0,0.2,1089932.8,3263997.6,140560.8,372718.4,16.0,0.0,16.0,30067.2,18230.6,39291.6,31.4,60.0,7.4,1.0,0.0,1.049234
0.86,9.4,83.618,50274.304,174.589,2.61,562.831,6.77,6.2,0.2,1029852.0,3428564.0,140593.6,373280.8,77.6,0.0,77.6,28243.2,17317.0,38176.6,35.0,57.0,6.6,1.4,0.0,1.060812
1.02,9.638,83.455,38746.112,234.691,1.78,610.58,6.04,5.8,0.0,1029409.6,3811834.4,140603.2,368264.8,54.4,0.0,55.2,31170.4,17570.4,38480.4,35.6,56.2,7.4,0.8,0.0,1.199414
0.94,9.939,33.595,36577.28,202.944,2.14,570.018,6.31,6.0,1.0,1028902.4,3861124.8,140615.2,376443.2,22.4,0.0,22.4,29635.2,18971.8,40071.8,35.2,53.8,9.4,1.4,0.0,1.089919
0.92,9.659,35.452,40747.008,206.643,1.98,555.901,6.51,4.8,0.4,1026408.0,3975010.4,140660.0,378629.6,61.6,0.0,63.2,27393.6,17961.6,39517.0,30.8,56.8,10.6,1.8,0.0,1.234479
0.93,9.784,46.515,46648.32,223.942,2.0,548.692,6.81,8.2,0.0,1022391.2,4212435.2,140680.0,379504.8,22.4,0.0,22.4,30918.4,18350.6,39798.6,28.0,59.2,11.4,1.4,0.0,1.062304
0.96,9.142,40.678,45473.792,248.588,1.92,549.048,6.79,6.8,0.2,1021896.0,4428187.2,140843.2,393769.6,85.6,0.0,961.6,31248.8,17697.8,36318.4,30.8,60.8,7.8,1.2,0.0,1.148029
0.97,9.543,57.744,45368.32,248.517,1.71,523.541,7.0,4.6,0.2,1020665.6,4893300.8,141057.6,428556.0,9.6,0.0,23.2,30964.8,17497.0,37732.0,32.6,57.0,9.2,1.2,0.0,1.237972
1.12,9.172,34.349,37770.24,294.855,1.41,665.446,5.46,4.6,0.0,999437.6,4669389.6,141093.6,422735.2,48.0,0.0,49.6,31156.8,18434.2,37190.8,28.8,60.4,10.2,0.6,0.0,1.174259
1.27,9.158,60.023,29841.408,358.259,1.23,827.219,4.43,5.8,0.2,989125.6,4690187.2,141120.0,430935.2,35.2,0.0,56.0,31391.2,17216.8,35743.4,34.8,58.2,6.8,0.6,0.0,1.039486
1.24,9.433,59.845,26244.096,354.335,1.23,812.377,4.4,6.6,0.0,981901.6,5085076.0,141432.0,448313.6,0.0,0.0,6.4,32568.8,18305.8,38190.8,29.8,60.2,9.4,0.6,0.0,1.067724
1.3,9.726,41.494,23498.752,390.53,1.09,883.87,4.13,6.4,0.0,981450.4,4917990.4,141465.6,450852.8,4.0,0.0,5.6,34147.2,16790.2,39316.0,33.0,59.0,7.6,0.0,0.0,1.065598
1.46,9.126,79.807,19165.184,422.464,0.93,1048.576,3.45,5.8,0.8,981291.2,4856622.4,141484.0,447888.8,7.2,0.0,7.2,30400.0,17398.6,36110.4,42.0,50.2,7.0,1.0,0.0,1.234699
1.17,9.305,37.599,28331.008,334.871,1.33,753.01,4.71,8.0,0.4,1103151.2,5253276.0,141500.8,455417.6,8.8,51029.6,8.8,78541.6,16645.4,36912.0,36.8,54.0,8.2,1.4,0.0,1.076345
1.26,8.871,95.937,29309.952,350.787,1.16,857.981,4.25,5.2,0.0,948000.0,5269703.2,141512.0,455744.0,2.4,0.0,24.6,30688.0,16285.6,35173.6,41.6,50.0,7.6,1.0,0.0,1.167275
1.26,9.244,68.634,34827.264,441.276,0.94,717.743,5.12,6.2,0.0,947232.0,5929285.6,141521.6,458536.0,48.0,0.0,72.0,30995.2,16819.4,36120.2,38.2,54.4,6.6,0.8,0.0,1.189166
1.2,9.78,81.586,37594.112,452.742,0.97,515.845,6.84,5.4,0.2,947232.0,6010015.2,141556.8,457051.2,4.0,0.0,4.8,28482.4,18237.0,38718.0,33.8,56.6,8.4,1.2,0.0,1.079014
1.06,8.733,50.232,31725.568,387.073,1.02,456.411,7.05,7.0,0.4,955100.8,6262115.2,141577.6,453855.2,9.6,40592.0,9.6,67900.0,17772.4,36914.6,28.8,57.6,12.0,1.8,0.0,1.316777
0.92,8.416,71.16,21041.152,265.36,1.62,418.522,7.32,6.4,0.0,946179.2,6391626.4,141592.0,457554.4,2.4,26214.4,3.2,52696.0,16689.6,32647.6,36.2,53.4,8.6,1.6,0.0,1.376899
0.69,6.263,41.801,32375.808,244.541,2.06,317.293,10.76,11.6,0.2,1155860.0,316859.2,46624.0,301825.6,6931.2,120495.2,28976.8,139095.2,16857.2,25066.4,27.6,69.0,1.8,1.6,0.0,2.904174
0.7,7.059,52.115,24710.144,248.602,1.9,334.885,11.46,10.6,0.4,1257736.8,814771.2,32215.2,400280.0,7852.0,80724.8,22087.0,99206.4,18963.4,26963.8,28.8,66.8,2.4,2.0,0.0,2.044031
0.75,7.977,29.185,34501.632,273.294,1.75,353.281,12.12,8.8,0.2,1065846.4,2887804.0,41304.8,347770.4,1388.8,3620.0,7255.8,27356.8,15906.0,31591.6,31.6,65.6,3.0,0.2,0.0,1.701096
0.74,7.294,41.338,20143.104,260.82,1.8,343.393,12.3,8.8,0.0,1130019.2,1126128.0,96144.0,380716.0,3532.8,48089.6,6588.8,69996.0,17260.4,30053.2,32.2,64.2,2.4,1.2,0.0,1.916151
0.77,8.326,35.474,35633.152,275.826,1.79,361.404,12.33,7.0,0.2,1005784.8,3389057.6,124972.0,386773.6,216.8,0.0,2713.6,26016.0,15721.6,33133.4,35.4,60.8,3.8,0.4,0.0,1.545441
0.71,8.659,29.858,44689.408,251.185,2.06,322.621,14.39,7.2,0.4,1003273.6,4396202.4,134044.8,402745.6,169.6,0.0,1316.8,26063.2,17378.2,34245.4,36.4,59.4,3.8,0.6,0.0,1.445571
