r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%)
7.8,0.0,1077336.0,4033983.2,138496.8,378901.6,25.6,0.0,51.2,29404.8,17384.0,36458.6,31.4,61.2,6.8,1.0,0.0
8.4,0.2,1077028.8,3255848.0,138504.0,387986.4,25.6,0.0,25.6,31063.2,17785.6,36658.4,33.0,59.0,7.4,1.0,0.0
7.2,0.0,1076363.2,3349089.6,138513.6,385316.0,50.4,0.0,117.6,30608.0,15878.4,36029.2,35.4,58.6,5.8,0.6,0.0
7.4,0.4,1731704.0,3196505.6,138528.0,382257.6,35.2,218593.6,36.0,239902.4,14874.8,26787.0,25.0,66.2,6.8,1.8,0.0
5.0,0.6,1015208.8,3576415.2,138535.2,384604.8,16.0,0.0,42.4,27286.4,17145.6,35756.8,37.2,55.2,6.4,1.0,0.0
6.4,0.0,1626585.6,3668392.8,138548.8,387613.6,32.8,204572.8,47.2,228107.2,14605.2,28548.8,27.8,64.8,6.4,1.4,0.0
7.6,0.4,1013777.6,3973184.8,138577.6,387714.4,12.8,0.0,12.8,29179.2,17789.2,37348.0,34.8,58.2,6.6,0.6,0.0
5.4,0.4,1060403.2,3883051.2,138604.0,391336.8,28.0,43378.4,28.0,70637.6,18649.2,36298.0,34.6,57.6,6.2,1.6,0.0
7.8,0.6,1589252.8,4361195.2,138618.4,386328.8,31.2,209024.8,161.6,230302.4,14160.6,28529.4,31.2,61.2,5.6,1.6,0.0
5.4,0.4,1259800.0,4197374.4,138634.4,393938.4,6.4,129102.4,111.0,151336.8,16119.2,32273.2,33.4,57.2,7.8,1.6,0.0
7.2,0.4,1184992.0,4392765.6,138648.0,392837.6,37.6,108607.2,68.8,132499.2,17390.8,31848.4,29.0,61.2,7.8,1.8,0.0
7.6,0.4,1010556.0,4812068.8,138648.0,389684.8,18.4,0.0,20.8,28781.6,17766.2,35933.2,35.8,54.8,8.2,1.0,0.0
7.6,0.2,1010250.4,5100998.4,138836.8,391813.6,62.4,0.0,901.4,26974.4,17370.2,36223.4,33.2,55.8,9.6,1.8,0.0
6.4,0.0,1009385.6,5374648.8,139460.0,420001.6,32.0,0.0,75.2,28633.6,18513.8,38388.4,31.2,55.8,12.2,0.8,0.0
6.2,0.0,1009300.0,5154337.6,139464.0,423582.4,18.4,0.0,21.6,29595.2,18827.8,35654.4,34.4,53.0,11.0,1.2,0.0
4.8,0.2,1009014.4,5275775.2,139469.6,419776.0,91.2,0.0,113.0,26979.2,17354.0,36518.2,39.6,49.8,9.6,1.2,0.0
5.6,0.8,1008668.8,5685204.0,139598.4,422501.6,19.2,0.0,60.0,28379.2,17934.4,37721.4,39.0,51.2,9.0,1.4,0.0
6.6,0.0,1007308.0,5917579.2,139653.6,425033.6,25.6,16764.8,26.4,44207.2,17949.2,35907.2,35.0,53.4,10.2,1.2,0.0
7.8,0.0,1007052.0,6227427.2,139668.0,419972.8,19.2,0.0,21.6,28837.6,18224.0,37298.6,32.2,58.0,8.6,1.2,0.0
6.0,0.4,1006620.0,6346560.8,139684.0,422404.8,50.4,0.0,50.4,23405.6,17574.6,37427.4,34.8,53.8,10.0,1.6,0.0
6.0,0.2,1379473.6,1883602.4,32907.2,340244.0,55980.8,107415.2,88328.0,125557.6,20657.0,30479.6,15.6,74.4,5.2,4.8,0.0
6.8,0.0,1122602.4,2956624.0,26584.8,252707.2,42164.8,42608.0,51180.8,66804.8,19809.6,32672.4,16.8,72.2,7.0,4.0,0.0
6.6,0.2,1071836.0,3741068.8,112682.4,355921.6,328.0,0.0,3339.8,28216.0,18208.2,39090.8,23.8,64.4,10.2,2.0,0.0
8.6,0.2,1094028.8,4166218.4,117764.8,348950.4,88.8,0.0,1405.2,28161.6,18072.4,37857.6,25.2,66.6,6.6,1.4,0.0
6.2,0.0,1092339.2,3884956.8,133933.6,357546.4,307.2,0.0,1315.2,31672.8,19192.2,40645.4,22.4,68.0,8.4,1.0,0.0
5.8,0.6,1091776.0,4001984.0,138766.4,348800.0,23.2,0.0,28.8,29529.6,17375.4,36831.2,26.6,65.8,6.8,0.8,0.0
4.8,0.0,1090956.8,2919552.0,139959.2,363572.0,24.0,0.0,191.2,28862.4,17131.6,38592.0,33.2,57.2,8.2,1.8,0.0
5.6,0.2,1090496.0,3008349.6,140352.8,363436.0,30.4,0.0,126.4,30538.4,16471.8,35451.2,30.6,61.4,7.4,0.8,0.0
6.4,0.2,1090137.6,3129086.4,140501.6,371768.8,40.0,0.0,704.8,31330.4,17829.8,39611.0,32.2,60.8,6.0,1.2,0.0
5.0,0.2,1089932.8,3263997.6,140560.8,372718.4,16.0,0.0,16.0,30067.2,18230.6,39291.6,31.4,60.0,7.4,1.0,0.0
6.2,0.2,1029852.0,3428564.0,140593.6,373280.8,77.6,0.0,77.6,28243.2,17317.0,38176.6,35.0,57.0,6.6,1.4,0.0
5.8,0.0,1029409.6,3811834.4,140603.2,368264.8,54.4,0.0,55.2,31170.4,17570.4,38480.4,35.6,56.2,7.4,0.8,0.0
6.0,1.0,1028902.4,3861124.8,140615.2,376443.2,22.4,0.0,22.4,29635.2,18971.8,40071.8,35.2,53.8,9.4,1.4,0.0
4.8,0.4,1026408.0,3975010.4,140660.0,378629.6,61.6,0.0,63.2,27393.6,17961.6,39517.0,30.8,56.8,10.6,1.8,0.0
8.2,0.0,1022391.2,4212435.2,140680.0,379504.8,22.4,0.0,22.4,30918.4,18350.6,39798.6,28.0,59.2,11.4,1.4,0.0
6.8,0.2,1021896.0,4428187.2,140843.2,393769.6,85.6,0.0,961.6,31248.8,17697.8,36318.4,30.8,60.8,7.8,1.2,0.0
4.6,0.2,1020665.6,4893300.8,141057.6,428556.0,9.6,0.0,23.2,30964.8,17497.0,37732.0,32.6,57.0,9.2,1.2,0.0
4.6,0.0,999437.6,4669389.6,141093.6,422735.2,48.0,0.0,49.6,31156.8,18434.2,37190.8,28.8,60.4,10.2,0.6,0.0
5.8,0.2,989125.6,4690187.2,141120.0,430935.2,35.2,0.0,56.0,31391.2,17216.8,35743.4,34.8,58.2,6.8,0.6,0.0
6.6,0.0,981901.6,5085076.0,141432.0,448313.6,0.0,0.0,6.4,32568.8,18305.8,38190.8,29.8,60.2,9.4,0.6,0.0
6.4,0.0,981450.4,4917990.4,141465.6,450852.8,4.0,0.0,5.6,34147.2,16790.2,39316.0,33.0,59.0,7.6,0.0,0.0
5.8,0.8,981291.2,4856622.4,141484.0,447888.8,7.2,0.0,7.2,30400.0,17398.6,36110.4,42.0,50.2,7.0,1.0,0.0
8.0,0.4,1103151.2,5253276.0,141500.8,455417.6,8.8,51029.6,8.8,78541.6,16645.4,36912.0,36.8,54.0,8.2,1.4,0.0
5.2,0.0,948000.0,5269703.2,141512.0,455744.0,2.4,0.0,24.6,30688.0,16285.6,35173.6,41.6,50.0,7.6,1.0,0.0
6.2,0.0,947232.0,5929285.6,141521.6,458536.0,48.0,0.0,72.0,30995.2,16819.4,36120.2,38.2,54.4,6.6,0.8,0.0
5.4,0.2,947232.0,6010015.2,141556.8,457051.2,4.0,0.0,4.8,28482.4,18237.0,38718.0,33.8,56.6,8.4,1.2,0.0
7.0,0.4,955100.8,6262115.2,141577.6,453855.2,9.6,40592.0,9.6,67900.0,17772.4,36914.6,28.8,57.6,12.0,1.8,0.0
6.4,0.0,946179.2,6391626.4,141592.0,457554.4,2.4,26214.4,3.2,52696.0,16689.6,32647.6,36.2,53.4,8.6,1.6,0.0
11.6,0.2,1155860.0,316859.2,46624.0,301825.6,6931.2,120495.2,28976.8,139095.2,16857.2,25066.4,27.6,69.0,1.8,1.6,0.0
10.6,0.4,1257736.8,814771.2,32215.2,400280.0,7852.0,80724.8,22087.0,99206.4,18963.4,26963.8,28.8,66.8,2.4,2.0,0.0
8.8,0.2,1065846.4,2887804.0,41304.8,347770.4,1388.8,3620.0,7255.8,27356.8,15906.0,31591.6,31.6,65.6,3.0,0.2,0.0
8.8,0.0,1130019.2,1126128.0,96144.0,380716.0,3532.8,48089.6,6588.8,69996.0,17260.4,30053.2,32.2,64.2,2.4,1.2,0.0
7.0,0.2,1005784.8,3389057.6,124972.0,386773.6,216.8,0.0,2713.6,26016.0,15721.6,33133.4,35.4,60.8,3.8,0.4,0.0
7.2,0.4,1003273.6,4396202.4,134044.8,402745.6,169.6,0.0,1316.8,26063.2,17378.2,34245.4,36.4,59.4,3.8,0.6,0.0
10.0,0.2,1002673.6,4472821.6,136990.4,400908.0,336.0,0.0,894.6,26114.4,16656.6,32699.0,34.6,61.6,3.4,0.4,0.0
9.2,0.4,1001465.6,4797971.2,137747.2,408760.8,57.6,0.0,68.8,27604.8,15753.0,33719.6,39.0,57.2,3.2,0.2,0.0
8.0,0.4,1000497.6,4663870.4,138008.8,409214.4,13.6,0.0,36.0,26186.4,17751.2,33831.2,36.8,60.4,2.8,0.4,0.0
7.2,0.4,998171.2,5051908.0,138134.4,410972.0,27.2,0.0,28.0,25982.4,16253.8,31559.4,35.4,60.0,4.4,0.4,0.0
8.8,0.0,997887.2,4753439.2,138156.8,410012.0,77.6,0.0,96.8,26788.0,16936.0,33606.4,37.8,57.6,4.0,0.4,0.0
8.4,0.2,997016.0,4571938.4,138312.8,409717.6,77.6,0.0,112.6,26869.6,16966.0,33686.2,40.4,54.8,4.6,0.8,0.0
8.8,0.4,996592.8,4997780.8,138336.8,409821.6,50.4,0.0,52.0,25345.6,16604.2,31809.8,35.4,60.8,3.6,0.2,0.0
8.2,0.0,990245.6,4136596.8,138352.0,410848.8,53.6,0.0,53.6,26503.2,15724.0,31843.0,37.0,59.4,3.6,0.2,0.0
9.0,0.4,989470.4,4783152.8,138364.8,407731.2,62.4,0.0,63.2,21147.2,17669.6,34220.6,35.6,60.0,4.2,0.2,0.0
7.2,0.8,989156.8,3942547.2,138384.0,406889.6,44.8,0.0,48.8,22048.8,18376.2,35194.4,41.0,55.2,3.6,0.8,0.0
7.4,0.2,988638.4,4166602.4,138396.0,412051.2,80.8,0.0,160.0,27394.4,18071.2,34634.4,41.2,54.8,4.0,0.6,0.0
8.6,0.2,1817820.8,4041340.8,138403.2,412580.0,32.8,208417.6,54.4,228376.0,14692.6,25442.2,35.4,60.6,3.6,0.8,0.0
7.2,0.0,986708.8,4720116.8,138423.2,416128.8,92.0,0.0,92.0,26966.4,17846.0,33363.0,41.2,54.0,4.4,0.6,0.0
7.6,0.0,986234.4,4850305.6,138426.4,417273.6,6.4,0.0,6.4,28240.0,18503.6,35053.4,39.6,56.2,4.0,0.6,0.0
8.0,0.2,1631733.6,4910974.4,138436.0,413507.2,12.8,166212.8,13.6,188629.6,15560.6,28841.0,36.8,58.8,3.8,1.0,0.0
9.2,0.4,985532.0,5529316.8,138443.2,417500.8,16.0,0.0,117.8,24486.4,16707.0,35377.6,42.6,53.8,3.2,0.4,0.0
7.0,0.0,1318844.8,5542963.2,138448.0,413744.0,68.0,103840.0,94.4,127438.4,16433.0,30260.6,35.0,58.8,5.4,0.8,0.0
9.4,0.0,984460.0,5447224.0,138456.8,410727.2,13.6,0.0,14.4,26734.4,16465.4,32582.4,44.6,51.0,4.2,0.4,0.0
7.8,0.4,983692.0,5645047.2,138463.2,416948.0,178.4,0.0,315.2,25808.8,17184.2,34073.0,48.0,49.0,3.0,0.4,0.0
9.6,0.2,982924.0,5938536.0,138499.2,417016.0,72.8,0.0,663.2,28468.0,17879.4,35092.2,40.8,56.2,2.8,0.2,0.0
10.2,0.0,982156.0,6283535.2,138512.8,420800.0,52.8,0.0,56.0,27670.4,17783.0,34623.6,41.8,54.8,3.2,0.4,0.0
7.6,0.4,981200.0,6495721.6,138524.0,421806.4,91.2,0.0,156.8,27616.8,15967.4,32087.6,40.6,54.8,4.0,0.4,0.0
8.2,0.8,1217406.4,1523629.6,40872.8,262113.6,17311.2,85997.6,37793.4,105552.8,18210.0,27545.2,25.0,71.2,2.2,1.8,0.0
10.8,0.4,1187700.8,1323108.0,42850.4,282353.6,36989.6,71040.0,56330.4,92739.2,18482.0,28879.4,25.6,70.2,3.0,1.6,0.0
6.4,0.2,1088393.6,3640680.8,106935.2,374376.0,257.6,0.0,2960.4,27619.2,16799.4,33627.6,29.4,64.6,5.4,0.8,0.0
7.6,0.2,1232720.8,2109422.4,128481.6,378325.6,3725.6,104091.2,3888.4,127540.0,17786.8,30933.0,33.2,61.6,4.0,1.0,0.0
8.2,0.2,1027520.8,2984909.6,135591.2,387880.8,357.6,0.0,1648.0,26980.8,16174.2,32379.2,36.0,59.6,4.0,0.8,0.0
8.4,0.2,1025707.2,2991759.2,137968.8,395768.0,97.6,0.0,129.2,27134.4,16398.0,35356.4,33.0,62.8,3.8,0.4,0.0
7.8,0.0,1024961.6,4875456.8,138741.6,388540.0,45.6,0.0,48.8,27252.8,16297.2,33950.0,34.8,59.8,5.0,1.0,0.0
10.0,0.0,1020550.4,5001641.6,139062.4,391180.8,51.2,0.0,77.6,26270.4,15445.6,33437.6,33.8,60.6,4.6,0.8,0.0
7.2,0.0,1020132.0,2355131.2,139136.8,392195.2,89.6,0.0,193.4,26368.8,15424.6,31821.6,43.0,52.4,4.0,0.8,0.0
5.6,0.6,1019628.0,5306940.0,139206.4,397666.4,19.2,0.0,164.0,27240.8,17643.2,34859.8,33.0,60.4,5.2,0.8,0.0
8.6,0.0,1019243.2,4847268.0,139265.6,403507.2,69.6,0.0,75.2,28549.6,17763.8,36618.4,35.4,58.2,5.8,1.0,0.0
6.6,0.4,1018404.8,3458328.8,139292.0,397587.2,11.2,0.0,11.2,29108.8,17653.2,35543.0,37.8,55.4,6.0,1.0,0.0
5.8,0.0,1017304.8,3115679.2,139307.2,401014.4,98.4,0.0,295.2,28352.0,16512.6,34139.8,38.2,55.8,5.4,0.6,0.0
8.2,0.2,1016701.6,4044441.6,139332.0,402324.8,80.0,0.0,173.4,26216.0,17121.4,33660.2,35.2,59.4,4.8,0.8,0.0
6.0,0.4,1016196.8,4031824.0,139337.6,397224.8,32.8,0.0,34.4,27739.2,18019.8,36895.0,35.0,58.6,5.4,1.0,0.0
8.6,0.0,1014107.2,4241435.2,139353.6,397094.4,31.2,0.0,40.0,27284.8,17619.8,35507.6,37.6,57.4,4.6,0.6,0.0
9.2,0.4,1013576.8,4043548.8,139372.0,405682.4,80.0,0.0,852.4,26540.8,17730.4,34047.2,41.4,52.6,5.4,1.0,0.0
7.8,0.0,1013408.0,4815046.4,139400.8,404900.8,32.0,0.0,33.6,27641.6,16672.8,34015.2,40.8,53.0,5.6,0.8,0.0
6.4,0.2,1012900.0,4692540.0,139420.0,405639.2,27.2,0.0,27.2,27482.4,17963.4,34553.4,36.2,56.8,6.4,0.8,0.0
6.6,0.6,1008592.8,5191468.8,139577.6,407310.4,24.0,0.0,203.6,27892.0,17170.8,34270.0,41.2,54.4,4.4,0.2,0.0
9.2,0.8,1006852.0,5362085.6,140213.6,427261.6,2221.6,0.0,6996.6,27151.2,18696.6,36384.4,37.4,57.0,5.2,0.8,0.0
6.2,0.2,1006442.4,5302191.2,140237.6,430012.0,45.6,0.0,56.8,27982.4,17600.0,35695.0,36.0,57.6,5.8,0.6,0.0
9.0,0.0,1005828.0,5382055.2,140364.0,441045.6,148.8,0.0,2146.4,27133.6,16207.8,32950.0,42.4,52.4,4.8,0.6,0.0
6.8,0.0,1005572.0,5433180.8,140419.2,444917.6,13.6,0.0,20.8,28362.4,18201.2,36197.2,40.6,52.2,6.8,0.8,0.0
9.4,0.2,1005572.0,5578296.0,140425.6,444712.8,52.8,0.0,52.8,29728.0,17955.8,36557.0,39.6,52.8,6.8,0.8,0.0
6.8,0.0,1004804.0,6121226.4,140444.0,446338.4,22.4,0.0,23.2,30125.6,18292.8,37411.8,41.2,53.4,5.2,0.8,0.0
6.8,0.2,1004548.0,6256596.0,140452.0,443698.4,7.2,0.0,12.0,25934.4,18612.2,35420.6,36.8,56.6,6.0,1.0,0.0
6.8,0.0,1004548.0,6422882.4,140452.0,439732.0,7.2,0.0,9.6,26600.0,18549.4,35811.8,39.8,55.0,4.8,0.6,0.0
9.8,1.0,1395893.6,115612.8,14945.6,276537.6,42233.6,149488.8,64504.2,164047.2,21179.4,25907.0,16.2,75.8,2.0,6.2,0.0
8.8,0.2,1270339.2,2046409.6,30962.4,288191.2,60936.8,91178.4,84724.4,110451.2,19604.8,28800.0,18.8,74.2,3.4,3.4,0.0
7.2,0.0,1254528.0,1840048.0,64121.6,315426.4,257.6,110536.0,2663.8,133018.4,15357.4,28465.4,27.4,66.4,5.0,1.0,0.0
6.4,0.6,1048416.0,4413664.0,107414.4,346584.0,24.0,0.0,1237.6,26804.8,17527.8,35745.6,27.4,61.2,10.2,1.2,0.0
5.0,0.2,1047748.8,4397904.8,129368.0,357540.0,380.0,0.0,856.4,27261.6,19970.0,36360.2,24.8,64.4,9.6,1.4,0.0
6.8,0.6,1030811.2,4781076.8,136495.2,364478.4,77.6,0.0,79.2,27129.6,18475.8,36949.4,25.4,62.4,10.8,1.4,0.0
5.4,0.6,1529820.8,2916248.8,138540.0,366740.0,69.6,186044.8,69.6,207122.4,17262.4,30089.6,23.4,64.8,10.0,1.8,0.0
7.6,0.2,1028093.6,3071527.2,139232.0,366684.0,122.4,0.0,249.4,29219.2,18565.2,38588.6,29.6,60.0,9.6,1.0,0.0
6.6,0.0,1027648.8,4199062.4,139644.8,375182.4,56.0,0.0,144.6,26995.2,18153.4,37471.0,26.2,63.2,9.8,1.2,0.0
6.0,0.2,1027040.0,4410816.8,139760.8,379535.2,44.8,0.0,52.8,27575.2,18912.8,36658.0,25.4,61.4,11.6,1.6,0.0
6.4,0.4,1026372.8,3978256.8,139813.6,377506.4,29.6,0.0,32.8,26216.8,17751.4,35605.0,26.8,60.8,11.0,1.4,0.0
5.8,0.2,1025733.6,3977384.0,139924.8,394984.8,158.4,0.0,1215.2,28000.8,17510.0,37380.2,25.2,63.6,10.2,1.4,0.0
8.6,0.8,1769067.2,3417942.4,140216.8,415012.8,36.0,213528.0,36.0,233923.2,15469.2,28846.4,23.8,64.8,9.6,2.2,0.0
4.8,0.2,1008221.6,3348484.0,140232.8,415896.0,38.4,0.0,41.6,29353.6,20245.8,37875.0,33.6,55.2,9.6,1.4,0.0
4.6,0.2,1007578.4,4014990.4,140268.0,434025.6,80.8,0.0,226.4,30339.2,19033.0,40093.0,31.4,57.6,10.0,1.6,0.0
7.0,0.2,1007152.0,4313756.0,140280.0,425208.8,13.6,0.0,14.4,28264.0,18444.6,38221.6,32.6,56.2,10.4,1.4,0.0
5.4,0.8,1006936.0,4208075.2,140290.4,428480.0,20.0,0.0,20.8,27810.4,18858.4,36531.0,32.8,55.4,10.6,1.8,0.0
7.6,0.2,1623742.4,4881917.6,140318.4,425580.0,0.0,181673.6,0.0,204741.6,16151.6,30048.6,28.8,61.6,7.8,1.6,0.0
7.2,0.2,1004264.0,5091316.0,140353.6,431214.4,39.2,0.0,39.2,28069.6,19269.8,37826.8,34.2,55.0,9.2,1.6,0.0
8.0,0.0,1003624.8,4907115.2,140371.2,424469.6,11.2,0.0,35.2,27605.6,18497.0,36883.8,32.2,58.4,8.0,1.4,0.0
6.6,0.2,1500930.4,4925661.6,140385.6,430752.0,46.4,207370.4,88.0,227690.4,15554.6,27880.6,29.0,64.2,5.8,1.4,0.0
7.6,0.0,1240520.8,5434450.4,140394.4,426419.2,32.0,92445.6,32.0,117865.6,18529.2,35724.0,27.8,63.0,7.2,2.0,0.0
7.4,0.2,1003036.8,5172435.2,140418.4,431854.4,19.2,0.0,20.8,29616.8,17191.2,35639.2,41.2,51.6,6.6,1.0,0.0
6.4,0.2,1002124.0,5504586.4,140436.0,426020.0,64.0,7900.8,64.8,34284.0,16242.8,35133.8,39.0,51.4,8.2,1.0,0.0
8.6,0.2,1001868.0,5734882.4,140443.2,428780.8,18.4,0.0,49.2,27456.8,17193.6,35467.8,34.6,57.0,7.8,1.0,0.0
6.2,0.2,1000940.0,6065240.8,140456.0,429359.2,15.2,0.0,15.2,29252.8,18135.0,36158.6,34.8,55.6,8.2,1.0,0.0
6.0,0.4,1097684.0,6241083.2,140456.0,428100.8,18.4,101696.0,21.6,124439.2,16658.0,31146.0,32.6,59.0,6.4,1.6,0.0
7.6,0.2,1008021.6,6413720.0,140456.0,427647.2,15.2,30618.4,32.0,57130.4,16845.8,33264.8,36.6,54.2,7.4,2.0,0.0
5.8,1.4,1434968.8,122923.2,12988.8,282064.8,46723.2,155584.0,81549.8,168188.0,20933.0,24790.0,9.2,77.2,4.4,9.2,0.0
5.8,0.8,1165707.2,3084818.4,28778.4,243533.6,23027.2,29968.0,49670.6,51030.4,18657.2,32688.2,20.2,70.8,5.4,3.6,0.0
6.4,0.2,1098616.0,4128976.0,70140.0,350220.8,1204.8,2251.2,7905.8,33849.6,16072.8,35091.0,26.0,69.4,4.6,0.6,0.0
5.8,0.6,1093137.6,4160085.6,120660.0,408875.2,609.6,0.0,3865.4,27717.6,16350.4,33724.0,23.8,67.0,7.8,1.4,0.0
5.2,0.0,1044796.8,2964609.6,133420.0,434515.2,128.8,0.0,148.8,26374.4,17038.4,35867.8,29.0,61.2,8.2,1.4,0.0
5.8,0.0,1043599.2,3728957.6,137944.0,442320.8,2475.2,0.0,2511.2,31332.0,18375.4,38731.0,22.2,67.6,8.8,1.4,0.0
7.0,0.4,1042602.4,3621780.8,139712.0,450332.0,48.0,0.0,53.6,32170.4,17211.2,35972.2,22.6,69.0,7.8,0.8,0.0
5.4,0.6,1042147.2,3371616.0,140372.0,455506.4,28.8,0.0,143.2,28756.8,17475.8,36223.0,25.8,64.0,9.0,1.0,0.0
7.2,0.2,1041537.6,3359387.2,140511.2,460821.6,29.6,0.0,52.0,30734.4,15892.2,36364.2,28.0,63.6,8.0,1.0,0.0
4.8,0.0,1039308.8,3145780.8,140584.0,460527.2,32.0,0.0,35.2,29062.4,18484.2,38476.4,30.6,60.8,7.8,1.0,0.0
5.0,0.0,1038956.0,3027586.4,140623.2,467846.4,8.0,0.0,8.8,27808.8,19617.0,40904.2,34.0,57.2,7.2,1.6,0.0
5.6,0.2,1037948.8,3253632.0,140656.8,462829.6,31.2,0.0,161.6,29782.4,18867.8,39130.6,35.0,54.6,9.0,1.4,0.0
5.2,0.0,1037748.8,3535657.6,140716.8,465109.6,22.4,0.0,27.2,29964.0,18716.2,40704.0,37.8,53.4,7.6,1.2,0.0
5.2,0.2,1037423.2,3830712.0,140740.0,462246.4,20.0,0.0,20.8,29040.8,18918.6,38826.0,34.4,55.6,8.4,1.2,0.0
6.4,0.0,1037169.6,3785031.2,140749.6,467323.2,24.0,0.0,40.0,25847.2,17055.6,38530.6,33.8,56.4,8.6,1.4,0.0
6.2,0.0,1012961.6,3966587.2,140770.4,466136.8,57.6,0.0,99.2,30192.0,16104.4,33790.2,37.8,54.6,7.0,0.6,0.0
5.6,0.2,1013314.4,4753423.2,140786.4,463528.0,96.0,0.0,96.0,28028.0,18227.6,37485.4,36.0,56.8,6.2,1.2,0.0
5.4,0.0,1013212.0,4645495.2,140796.0,463813.6,15.2,0.0,15.2,30016.8,18207.4,38461.2,30.4,59.4,9.6,0.8,0.0
6.4,0.2,1012700.0,4795640.0,140801.6,463934.4,19.2,0.0,45.6,28416.0,18507.2,39442.0,33.4,55.0,10.4,1.8,0.0
6.4,0.2,1601206.4,4696416.8,140813.6,464439.2,12.8,217779.2,32.0,238861.6,16374.8,28831.4,23.4,63.2,10.8,2.6,0.0
4.8,0.2,1010647.2,4945201.6,140828.8,459670.4,35.2,0.0,49.6,28141.6,19346.8,39694.6,32.2,54.2,11.6,2.0,0.0
7.8,0.0,1009137.6,4924920.0,140838.4,463107.2,1224.0,0.0,1262.8,29319.2,17559.0,36174.8,37.8,53.2,8.2,0.8,0.0
6.4,0.4,1262989.6,5168056.8,140844.0,463642.4,16.8,151493.6,64.6,173868.8,15373.6,31595.4,32.4,56.2,9.2,2.4,0.0
7.8,0.0,1005580.0,5469651.2,140866.4,466881.6,16.8,2612.0,44.0,33197.6,17729.6,36381.6,34.6,56.2,8.4,1.2,0.0
5.4,0.4,1005324.0,5779931.2,140888.0,466604.8,15.2,0.0,62.4,31099.2,17900.0,38293.4,33.6,56.0,9.4,1.0,0.0
6.0,0.4,1005272.8,5955313.6,140943.2,466483.2,556.8,0.0,1420.8,30656.0,19053.6,40065.4,34.0,56.2,8.2,1.4,0.0
7.4,0.4,1053078.4,6110014.4,141026.4,468116.8,0.8,50504.8,1.6,78804.8,18427.0,37391.8,31.6,58.2,8.8,1.8,0.0
6.0,0.0,1002540.0,6399873.6,141034.4,473026.4,1.6,31604.8,1.6,56707.2,16983.6,36276.0,31.4,56.8,10.2,2.2,0.0
10.8,1.0,1099952.8,1083263.2,62513.6,380823.2,7740.8,67693.6,8510.0,88092.0,18816.2,27504.2,30.2,66.4,2.4,1.4,0.0
10.4,0.2,1128590.4,1112600.0,75997.6,309015.2,4928.8,80784.8,6675.2,101569.6,17138.8,27226.2,30.2,65.0,3.8,1.2,0.0
11.0,0.6,1022192.0,2440297.6,48935.2,279332.8,102.4,9118.4,2843.4,33008.8,16542.2,29711.6,31.6,65.6,2.4,0.2,0.0
9.2,0.4,1046456.8,3833221.6,109612.8,296819.2,92.8,0.0,2240.4,26898.4,16348.2,31413.2,37.4,58.8,3.8,0.4,0.0
8.6,0.0,1045228.0,4063840.8,131065.6,302189.6,107.2,0.0,1187.6,26669.6,16715.6,31521.8,35.4,61.0,3.2,0.8,0.0
7.8,0.8,1043948.0,3798653.6,137331.2,312420.0,288.0,0.0,1736.4,26347.2,17567.6,32376.8,32.8,62.6,4.2,0.4,0.0
8.4,0.2,1042668.0,3720458.4,139716.0,315767.2,124.8,0.0,147.2,25332.0,17680.8,35633.4,34.0,61.8,3.6,0.8,0.0
8.4,0.0,1042309.6,3623828.0,140250.4,315647.2,13.6,0.0,103.2,27011.2,16675.0,32955.6,36.6,59.2,3.8,0.8,0.0
9.0,0.2,1041080.8,5011919.2,140495.2,318292.0,135.2,0.0,175.2,24836.0,16357.6,31366.6,35.4,60.2,3.8,0.4,0.0
8.2,0.2,1040415.2,5203216.8,140615.2,316066.4,95.2,0.0,303.4,27131.2,18857.2,33997.4,34.2,61.4,4.0,0.6,0.0
8.0,0.0,1039084.0,5339999.2,140654.4,320723.2,5.6,0.0,46.4,22356.8,17227.6,33934.6,35.8,60.0,3.8,0.4,0.0
8.8,0.2,1038316.0,5024767.2,140708.8,316800.8,36.8,0.0,62.4,27566.4,16298.6,33824.8,33.0,62.4,4.4,0.4,0.0
8.8,0.0,1037804.0,4661782.4,140800.8,328208.8,104.0,0.0,1081.6,27659.2,17277.8,34574.4,38.4,57.8,3.8,0.2,0.0
8.4,0.2,1037343.2,5354246.4,140863.2,330273.6,204.0,0.0,421.6,25292.0,16601.0,31759.4,34.8,61.2,3.6,0.4,0.0
8.4,0.0,1037189.6,4703680.0,140930.4,329244.8,66.4,0.0,117.6,26119.2,17798.6,32308.4,37.8,59.2,3.0,0.0,0.0
8.6,0.2,999452.8,4451662.4,140978.4,328524.0,43.2,0.0,72.8,21740.0,16337.4,31059.2,39.4,58.0,2.6,0.6,0.0
8.2,0.2,998922.4,4389326.4,141026.4,328127.2,31.2,0.0,46.4,27424.0,17081.0,34959.6,40.2,55.6,4.0,0.8,0.0
8.2,0.6,998521.6,4811873.6,141225.6,336216.8,17.6,0.0,36.0,28355.2,18215.2,36078.6,43.4,52.6,3.4,0.8,0.0
8.0,0.0,997586.4,4741799.2,141267.2,348332.8,644.8,0.0,4764.8,26622.4,16942.8,32651.2,42.6,53.6,3.6,0.6,0.0
